,total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null
13,1601456476,2020-09-30 09:01:16,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465006125210.0,68.4,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
14,1601456476,2020-09-30 09:01:16,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465006099139.0,71.0,8.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
15,1601456477,2020-09-30 09:01:17,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465008711791.0,43.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
16,1601456477,2020-09-30 09:01:17,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465008621791.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
17,1601456478,2020-09-30 09:01:18,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465007119139.0,80.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
18,1601456478,2020-09-30 09:01:18,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465008229140.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
19,1601456478,2020-09-30 09:01:18,0.0,0.0,FHSS,83,2440000000.0,1601463880190398.0,1601465007165332.0,163.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
20,1601456478,2020-09-30 09:01:18,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465007125211.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
21,1601456479,2020-09-30 09:01:19,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465009255212.0,71.7,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
22,1601456479,2020-09-30 09:01:19,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465009069140.0,60.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
23,1601456479,2020-09-30 09:01:19,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465009319140.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
24,1601456481,2020-09-30 09:01:21,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465013357857.0,45.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
25,1601456481,2020-09-30 09:01:21,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465013237857.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
26,1601456487,2020-09-30 09:01:27,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465019051103.0,45.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
27,1601456487,2020-09-30 09:01:27,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465018968603.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
28,1601456487,2020-09-30 09:01:27,0.0,1.0,FHSS,76,2440000000.0,1601464043917891.0,1601465013158494.0,52.7,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
29,1601456488,2020-09-30 09:01:28,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465014034574.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
30,1601456488,2020-09-30 09:01:28,0.0,1.0,FHSS,76,2440000000.0,1601464043917891.0,1601465013446814.0,42.4,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
31,1601456489,2020-09-30 09:01:29,0.0,1.0,FHSS,76,2440000000.0,1601464043917891.0,1601465018726819.0,50.0,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
32,1601456491,2020-09-30 09:01:31,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465023351440.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
33,1601456492,2020-09-30 09:01:32,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465023431440.0,61.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
34,1601456492,2020-09-30 09:01:32,0.0,1.0,FHSS,72,2440000000.0,1601461440975865.0,1601465021838496.0,60.8,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
35,1601456493,2020-09-30 09:01:33,0.0,1.0,FHSS,72,2440000000.0,1601461440975865.0,1601465021970326.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
36,1601456493,2020-09-30 09:01:33,0.0,1.0,FHSS,72,2440000000.0,1601461440975865.0,1601465023216141.0,311.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
37,1601456493,2020-09-30 09:01:33,0.0,1.0,FHSS,76,2440000000.0,1601464043917891.0,1601465023437822.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
38,1601456496,2020-09-30 09:01:36,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465027939730.0,61.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
39,1601456496,2020-09-30 09:01:36,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465027837230.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
40,1601456498,2020-09-30 09:01:38,0.0,1.0,FHSS,76,2440000000.0,1601464043917891.0,1601465027758500.0,64.8,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
41,1601456498,2020-09-30 09:01:38,0.0,1.0,FHSS,76,2440000000.0,1601464043917891.0,1601465027997825.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
42,1601456498,2020-09-30 09:01:38,0.0,0.0,FHSS,75,2440000000.0,1601463455400335.0,1601465027993825.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
43,1601456500,2020-09-30 09:01:40,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465029829149.0,59.7,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
44,1601456500,2020-09-30 09:01:40,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465032392534.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
45,1601456500,2020-09-30 09:01:40,0.0,0.0,FHSS,77,2440000000.0,1601463936407804.0,1601465029686828.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
46,1601456500,2020-09-30 09:01:40,0.0,0.0,FHSS,78,2440000000.0,1601464260351905.0,1601465029663827.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
47,1601456500,2020-09-30 09:01:40,0.0,0.0,FHSS,79,2440000000.0,1601464284572850.0,1601465029867829.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
48,1601456500,2020-09-30 09:01:40,0.0,0.0,FHSS,83,2440000000.0,1601463880190398.0,1601465029808020.0,60.4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
49,1601456500,2020-09-30 09:01:40,0.0,0.0,FHSS,86,2440000000.0,1601464127875244.0,1601465029507508.0,65.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
50,1601456500,2020-09-30 09:01:40,0.0,0.0,FHSS,99,2440000000.0,1601463219650685.0,1601465029448574.0,65.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
51,1601456500,2020-09-30 09:01:40,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465029828585.0,60.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
52,1601456501,2020-09-30 09:01:41,0.0,0.0,FHSS,74,2440000000.0,1601462520741364.0,1601465030775128.0,58.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
53,1601456501,2020-09-30 09:01:41,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465030861727.0,57.4,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
54,1601456501,2020-09-30 09:01:41,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465032482534.0,60.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
55,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,91,2440000000.0,1601462886278761.0,1601465032076086.0,60.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
56,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,100,2440000000.0,1601464996802804.0,1601465031726573.0,61.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
57,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,74,2440000000.0,1601462520741364.0,1601465032057815.0,59.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
58,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,75,2440000000.0,1601463455400335.0,1601465031836999.0,37.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
59,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,75,2440000000.0,1601463455400335.0,1601465032077157.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
60,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,82,2440000000.0,1601461460656308.0,1601465031866490.0,64.1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
61,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,86,2440000000.0,1601464127875244.0,1601465031561898.0,61.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
62,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,88,2440000000.0,1601463219989435.0,1601465031870999.0,37.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
63,1601456502,2020-09-30 09:01:42,0.0,0.0,FHSS,88,2440000000.0,1601463219989435.0,1601465032071159.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
64,1601456502,2020-09-30 09:01:42,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465031857759.0,62.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
65,1601456502,2020-09-30 09:01:42,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465032017920.0,60.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
66,1601456502,2020-09-30 09:01:42,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465031592319.0,60.9,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
67,1601456502,2020-09-30 09:01:42,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465032062479.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
68,1601456505,2020-09-30 09:01:45,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465036985377.0,60.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
69,1601456505,2020-09-30 09:01:45,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465036885377.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
70,1601456507,2020-09-30 09:01:47,0.0,1.0,FHSS,76,2440000000.0,1601464043917891.0,1601465036838502.0,66.3,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
71,1601456507,2020-09-30 09:01:47,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465037454593.0,60.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
72,1601456507,2020-09-30 09:01:47,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465036984593.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
73,1601456507,2020-09-30 09:01:47,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465037339150.0,60.4,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
74,1601456507,2020-09-30 09:01:47,0.0,0.0,FHSS,73,2440000000.0,1601461441385552.0,1601465037421741.0,62.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
75,1601456507,2020-09-30 09:01:47,0.0,0.0,FHSS,82,2440000000.0,1601461460656308.0,1601465037423963.0,62.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
76,1601456507,2020-09-30 09:01:47,0.0,1.0,FHSS,72,2440000000.0,1601461440975865.0,1601465037368445.0,63.5,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
77,1601456508,2020-09-30 09:01:48,0.0,0.0,FHSS,82,2440000000.0,1601461460656308.0,1601465038285504.0,59.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
78,1601456508,2020-09-30 09:01:48,0.0,1.0,FHSS,72,2440000000.0,1601461440975865.0,1601465037946448.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
79,1601456509,2020-09-30 09:01:49,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465041168959.0,63.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
80,1601456509,2020-09-30 09:01:49,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465041068959.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
81,1601456509,2020-09-30 09:01:49,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465039518596.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
82,1601456510,2020-09-30 09:01:50,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465040548925.0,62.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
83,1601456510,2020-09-30 09:01:50,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465039569482.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
84,1601456511,2020-09-30 09:01:51,0.0,1.0,FHSS,76,2440000000.0,1601464043917891.0,1601465040958501.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
85,1601456511,2020-09-30 09:01:51,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465041579152.0,60.6,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
86,1601456511,2020-09-30 09:01:51,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465041585224.0,58.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
87,1601456511,2020-09-30 09:01:51,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465040684597.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
88,1601456511,2020-09-30 09:01:51,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465041758597.0,61.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
89,1601456512,2020-09-30 09:01:52,0.0,0.0,FHSS,74,2440000000.0,1601462520741364.0,1601465041804952.0,76.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
90,1601456514,2020-09-30 09:01:54,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465045774683.0,63.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
91,1601456514,2020-09-30 09:01:54,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465045714683.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
92,1601456517,2020-09-30 09:01:57,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465045948602.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
93,1601456517,2020-09-30 09:01:57,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465048889628.0,63.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
94,1601456517,2020-09-30 09:01:57,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465048787128.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
95,1601456517,2020-09-30 09:01:57,0.0,0.0,FHSS,87,2440000000.0,1601463874410026.0,1601465045985576.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
96,1601456518,2020-09-30 09:01:58,0.0,1.0,FHSS,98,2440000000.0,1601464909738671.0,1601465046509155.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
97,1601456521,2020-09-30 09:02:01,0.0,0.0,FHSS,73,2440000000.0,1601461441385552.0,1601465050551945.0,114.1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
98,1601456521,2020-09-30 09:02:01,0.0,0.0,FHSS,87,2440000000.0,1601463874410026.0,1601465050403832.0,128.2,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
99,1601456521,2020-09-30 09:02:01,0.0,1.0,FHSS,97,2440000000.0,1601463442979672.0,1601465050594600.0,64.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1
100,1601456521,2020-09-30 09:02:01,0.0,1.0,0,281474977710663,2466500000.0,1601464385149123.0,1601465053289558.0,64.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
101,1601456521,2020-09-30 09:02:01,0.0,1.0,0,281474977710665,2406500000.0,1601464905668912.0,1601465053129558.0,56.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
102,1601456522,2020-09-30 09:02:02,0.0,0.0,FHSS,83,2440000000.0,1601463880190398.0,1601465051547855.0,65.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
103,1601456522,2020-09-30 09:02:02,0.0,0.0,FHSS,73,2440000000.0,1601461441385552.0,1601465051568707.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
104,1601456522,2020-09-30 09:02:02,0.0,0.0,FHSS,74,2440000000.0,1601462520741364.0,1601465051584333.0,35.9,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
