,latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
10,51.519523,5.858087,3.9,4.8,3.7,0.25,3.9,3.9,4.1,0.25,1004,2020-09-29 13:18:16,2020-09-29 15:18:16.129,18,0,0,12.713,51.519521,5.858086,0.0,0.0,-3.7,-2.9,2.1,158.1,0,1,0,97,100,-3836,3677,12713,2961.5,7,GPS,1,0,0,0,0,0,0,1601385496128,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,29.0,21.0,1581.0,0.0,0.0,1581.0,6,39.0,37.0,2.5,0.0,0.0,-37.0,0,,,100,100,0,1,0,0,0,0,0,,,,,11.3,0.0,0
11,51.519523,5.858086,4.3,5.2,3.5,0.26,4.3,4.3,4.1,0.26,1106,2020-09-29 13:18:16,2020-09-29 15:18:16.231,18,0,0,12.713,51.519521,5.858086,0.0,0.0,-3.5,-2.7,1.9,158.1,0,1,0,97,100,-3836,3677,12713,2961.5,7,GPS,1,0,0,0,0,0,0,1601385496230,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,27.0,19.0,1581.0,0.0,0.0,1581.0,6,43.0,35.0,2.63,0.0,0.0,-35.0,0,,,100,100,0,1,0,0,0,0,0,,,,,11.3,0.0,0
12,51.519523,5.858086,4.6,5.5,3.2,0.28,4.6,4.6,4.1,0.28,1202,2020-09-29 13:18:16,2020-09-29 15:18:16.327,18,0,0,12.713,51.519521,5.858086,0.0,0.0,-3.2,-2.7,2.0,158.1,0,1,0,97,100,-3836,3677,12713,2961.5,7,GPS,1,0,0,0,0,0,0,1601385496326,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,27.0,20.0,1581.0,0.0,0.0,1581.0,6,46.0,32.0,2.77,0.0,0.0,-32.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
13,51.519523,5.858086,4.9,5.9,2.8,0.28,4.9,4.9,4.1,0.28,1300,2020-09-29 13:18:16,2020-09-29 15:18:16.424,19,0,0,12.713,51.519521,5.858086,0.0,0.0,-2.8,-2.8,2.4,158.1,0,1,0,97,100,-3836,3677,12713,2961.5,7,GPS,1,0,0,0,0,0,0,1601385496424,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,28.0,24.0,1581.0,0.0,0.0,1581.0,6,49.0,28.0,2.85,0.0,0.0,-28.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
14,51.519524,5.858086,5.1,6.2,2.3,0.29,5.1,5.1,4.1,0.29,1400,2020-09-29 13:18:16,2020-09-29 15:18:16.524,19,0,0,12.713,51.519521,5.858086,0.0,0.0,-2.3,-2.9,2.7,158.1,0,1,0,97,100,-3836,3677,12713,2961.5,7,GPS,1,0,0,0,0,0,0,1601385496524,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,29.0,27.0,1581.0,0.0,0.0,1581.0,6,51.0,23.0,2.94,0.0,0.0,-23.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
15,51.519524,5.858086,5.4,6.4,1.9,0.31,5.4,5.4,4.1,0.31,1500,2020-09-29 13:18:16,2020-09-29 15:18:16.625,19,0,0,12.713,51.519521,5.858086,0.0,0.0,-1.9,-3.2,2.7,158.1,0,1,0,97,100,-3836,3677,12713,2961.5,7,GPS,1,0,0,0,0,0,0,1601385496624,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,32.0,27.0,1581.0,0.0,0.0,1581.0,6,54.0,19.0,3.07,0.0,0.0,-19.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
16,51.519524,5.858086,5.5,6.6,1.5,0.32,5.5,5.5,4.1,0.32,1604,2020-09-29 13:18:16,2020-09-29 15:18:16.728,19,0,0,11.852,51.519521,5.858086,0.0,0.0,-1.5,-3.7,2.6,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385496728,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,37.0,26.0,1580.0,0.0,0.0,1581.0,6,55.0,15.0,3.21,0.0,0.0,-15.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
17,51.519524,5.858087,5.7,6.8,1.1,0.33,5.7,5.7,4.1,0.33,1707,2020-09-29 13:18:16,2020-09-29 15:18:16.832,19,0,0,11.852,51.519521,5.858086,0.1,0.0,-1.1,-3.9,2.6,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385496831,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,39.0,26.0,1580.0,0.0,0.0,1581.0,6,57.0,11.05,3.31,1.0,0.0,-11.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
18,51.519524,5.858087,5.8,7.0,0.61,0.34,5.8,5.8,4.1,0.34,1803,2020-09-29 13:18:16,2020-09-29 15:18:16.928,19,0,0,11.852,51.519521,5.858086,0.1,0.0,-0.6,-4.0,2.9,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385496927,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,40.0,29.0,1580.0,0.0,0.0,1581.0,6,58.0,6.08,3.42,1.0,0.0,-6.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
19,51.519524,5.858087,5.8,7.1,0.32,0.34,5.8,5.8,4.1,0.34,1903,2020-09-29 13:18:17,2020-09-29 15:18:17.028,19,0,0,11.852,51.519521,5.858086,0.1,0.0,-0.3,-3.9,3.0,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497027,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,39.0,30.0,1580.0,0.0,0.0,1581.0,6,58.0,3.16,3.45,1.0,0.0,-3.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
20,51.519524,5.858087,5.8,7.1,0.1,0.35,5.8,5.8,4.1,0.35,2001,2020-09-29 13:18:17,2020-09-29 15:18:17.125,19,0,0,11.852,51.519521,5.858086,0.1,0.0,0.0,-3.7,3.0,157.9,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497125,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,37.0,30.0,1579.0,0.0,0.0,1581.0,6,58.0,1.0,3.48,1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
21,51.519524,5.858087,5.8,7.2,0.1,0.35,5.8,5.8,4.1,0.35,2101,2020-09-29 13:18:17,2020-09-29 15:18:17.225,19,0,0,11.852,51.519521,5.858086,0.1,0.0,0.0,-3.6,3.1,157.9,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497225,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,36.0,31.0,1579.0,0.0,0.0,1581.0,6,58.0,1.0,3.46,1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
22,51.519524,5.858087,5.8,7.2,0.14,0.35,5.8,5.8,4.1,0.35,2202,2020-09-29 13:18:17,2020-09-29 15:18:17.326,19,0,0,11.852,51.519521,5.858086,0.1,0.0,0.1,-3.7,2.9,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497326,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,37.0,29.0,1580.0,0.0,0.0,1581.0,6,58.0,1.41,3.46,1.0,0.0,1.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
23,51.519524,5.858087,5.8,7.3,0.1,0.35,5.8,5.8,4.1,0.35,2299,2020-09-29 13:18:17,2020-09-29 15:18:17.424,19,0,0,11.852,51.519521,5.858086,0.1,0.0,0.0,-4.0,3.0,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497423,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,40.0,30.0,1580.0,0.0,0.0,1581.0,6,58.0,1.0,3.49,1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
24,51.519524,5.858087,5.8,7.3,0.1,0.35,5.8,5.8,4.1,0.35,2399,2020-09-29 13:18:17,2020-09-29 15:18:17.524,19,0,0,11.852,51.519521,5.858086,0.1,0.0,0.0,-4.2,3.0,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497523,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,42.0,30.0,1580.0,0.0,0.0,1581.0,6,58.0,1.0,3.51,1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
25,51.519524,5.858087,5.8,7.3,0.1,0.36,5.8,5.8,4.1,0.36,2500,2020-09-29 13:18:17,2020-09-29 15:18:17.625,19,0,0,11.852,51.519521,5.858086,0.1,0.0,0.0,-4.4,3.0,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497624,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,44.0,30.0,1580.0,0.0,0.0,1581.0,6,58.0,1.0,3.55,1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
26,51.519524,5.858087,5.8,7.4,0.0,0.36,5.8,5.8,4.1,0.36,2593,2020-09-29 13:18:17,2020-09-29 15:18:17.717,19,0,0,11.852,51.519521,5.858086,0.0,0.0,0.0,-4.4,3.2,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497717,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,44.0,32.0,1580.0,0.0,0.0,1581.0,6,58.0,0.0,3.56,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
27,51.519524,5.858087,5.8,7.4,0.0,0.36,5.8,5.8,4.1,0.36,2702,2020-09-29 13:18:17,2020-09-29 15:18:17.827,19,0,0,11.852,51.519521,5.858086,0.0,0.0,0.0,-4.5,3.4,157.9,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497826,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,45.0,34.0,1579.0,0.0,0.0,1581.0,6,58.0,0.0,3.6,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
28,51.519524,5.858087,5.8,7.4,0.0,0.36,5.8,5.8,4.1,0.36,2796,2020-09-29 13:18:17,2020-09-29 15:18:17.920,19,0,0,11.852,51.519521,5.858086,0.0,0.0,0.0,-4.4,3.3,157.9,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385497920,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,44.0,33.0,1579.0,0.0,0.0,1581.0,6,58.0,0.0,3.59,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
29,51.519524,5.858087,5.8,7.4,0.0,0.36,5.8,5.8,4.1,0.36,2894,2020-09-29 13:18:18,2020-09-29 15:18:18.019,19,0,0,11.852,51.519521,5.858086,0.0,0.0,0.0,-4.4,3.0,157.9,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498018,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,44.0,30.0,1579.0,0.0,0.0,1581.0,6,58.0,0.0,3.57,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
30,51.519524,5.858087,5.9,7.4,0.0,0.35,5.9,5.9,4.1,0.36,2993,2020-09-29 13:18:18,2020-09-29 15:18:18.117,19,0,0,11.852,51.519521,5.858086,0.0,0.0,0.0,-4.1,2.9,157.9,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498117,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,41.0,29.0,1579.0,0.0,0.0,1581.0,6,59.0,0.0,3.51,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
31,51.519524,5.858087,5.9,7.4,0.0,0.34,5.9,5.9,4.1,0.36,3095,2020-09-29 13:18:18,2020-09-29 15:18:18.220,19,0,0,11.852,51.519521,5.858086,0.0,0.0,0.0,-3.7,2.5,157.9,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498219,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,37.0,25.0,1579.0,0.0,0.0,1581.0,6,59.0,0.0,3.41,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
32,51.519524,5.858087,5.9,7.5,0.0,0.33,5.9,5.9,4.1,0.36,3195,2020-09-29 13:18:18,2020-09-29 15:18:18.319,19,0,0,11.852,51.519521,5.858086,0.0,0.0,0.0,-3.5,2.5,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498319,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,35.0,25.0,1580.0,0.0,0.0,1581.0,6,59.0,0.0,3.3,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
33,51.519524,5.858087,5.9,7.5,0.0,0.32,5.9,5.9,4.1,0.36,3302,2020-09-29 13:18:18,2020-09-29 15:18:18.427,19,0,0,11.852,51.519521,5.858086,0.0,0.0,0.0,-3.2,2.5,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498426,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,32.0,25.0,1580.0,0.0,0.0,1581.0,6,59.0,0.0,3.2,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
34,51.519524,5.858087,5.9,7.5,0.1,0.31,5.9,5.9,4.1,0.36,3408,2020-09-29 13:18:18,2020-09-29 15:18:18.532,19,0,0,11.852,51.519521,5.858086,-0.1,0.0,0.0,-2.9,2.7,158.0,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498532,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,29.0,27.0,1580.0,0.0,0.0,1581.0,6,59.0,1.0,3.09,-1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
35,51.519524,5.858086,5.9,7.5,0.1,0.29,5.9,5.9,4.1,0.36,3501,2020-09-29 13:18:18,2020-09-29 15:18:18.626,19,0,0,11.852,51.519521,5.858086,-0.1,0.0,0.0,-2.6,2.7,158.1,0,1,0,97,100,-11802,3673,11852,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498625,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,26.0,27.0,1581.0,0.0,0.0,1581.0,6,59.0,1.0,2.94,-1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
36,51.519523,5.858086,5.9,7.5,0.1,0.28,5.9,5.9,4.1,0.36,3605,2020-09-29 13:18:18,2020-09-29 15:18:18.730,19,0,0,12.282,51.519521,5.858086,-0.1,0.0,0.0,-2.3,2.5,158.1,0,1,0,97,100,-7200,3665,12282,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498729,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,23.0,25.0,1581.0,0.0,0.0,1581.0,6,59.0,1.0,2.79,-1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
37,51.519523,5.858086,5.9,7.5,0.1,0.27,5.9,5.9,4.1,0.36,3692,2020-09-29 13:18:18,2020-09-29 15:18:18.817,19,0,0,12.282,51.519521,5.858086,-0.1,0.0,0.0,-2.1,2.3,158.2,0,1,0,97,100,-7200,3665,12282,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498816,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,21.0,23.0,1582.0,0.0,0.0,1581.0,6,59.0,1.0,2.65,-1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
38,51.519523,5.858086,5.9,7.5,0.1,0.25,5.9,5.9,4.1,0.36,3835,2020-09-29 13:18:18,2020-09-29 15:18:18.960,19,0,0,12.282,51.519521,5.858086,-0.1,0.0,0.0,-2.0,2.1,158.2,0,1,0,97,100,-7200,3665,12282,2971.5,7,GPS,1,0,0,0,0,0,0,1601385498959,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,20.0,21.0,1582.0,0.0,0.0,1581.0,6,59.0,1.0,2.54,-1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
39,51.519523,5.858086,5.9,7.5,0.1,0.24,5.9,5.9,4.1,0.36,3901,2020-09-29 13:18:19,2020-09-29 15:18:19.026,19,0,0,12.282,51.519521,5.858086,-0.1,0.0,0.0,-2.0,2.1,158.2,0,1,0,97,100,-7200,3665,12282,2971.5,7,GPS,1,0,0,0,0,0,0,1601385499025,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,20.0,21.0,1582.0,0.0,0.0,1581.0,6,59.0,1.0,2.45,-1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
40,51.519523,5.858086,5.9,7.5,0.1,0.24,5.9,5.9,4.1,0.36,4000,2020-09-29 13:18:19,2020-09-29 15:18:19.125,19,0,0,12.282,51.519521,5.858086,-0.1,0.0,0.0,-1.9,2.0,158.2,0,1,0,97,100,-7200,3665,12282,2971.5,7,GPS,1,0,0,0,0,0,0,1601385499124,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,19.0,20.0,1582.0,0.0,0.0,1581.0,6,59.0,1.0,2.38,-1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
41,51.519523,5.858086,5.9,7.5,0.1,0.23,5.9,5.9,4.1,0.36,4102,2020-09-29 13:18:19,2020-09-29 15:18:19.226,19,0,0,12.282,51.519521,5.858086,-0.1,0.0,0.0,-2.0,1.9,158.2,0,1,0,97,100,-7200,3665,12282,2971.5,7,GPS,1,0,0,0,0,0,0,1601385499226,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,20.0,19.0,1582.0,0.0,0.0,1581.0,6,59.0,1.0,2.32,-1.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
42,51.519523,5.858086,5.9,7.5,0.0,0.23,5.9,5.9,4.1,0.36,4202,2020-09-29 13:18:19,2020-09-29 15:18:19.327,19,0,0,12.282,51.519521,5.858086,0.0,0.0,0.0,-2.1,2.0,158.1,0,1,0,97,100,-7200,3665,12282,2971.5,7,GPS,1,0,0,0,0,0,0,1601385499326,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,21.0,20.0,1581.0,0.0,0.0,1581.0,6,59.0,0.0,2.29,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
