,total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen
10,1601385511,2020-09-29 13:18:31,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1601385514,2020-09-29 13:18:34,738063.6,51.519137,5.857951,31.0,1.0,1001.0,36.897677,13.079016,25.0,0.333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,1601385518,2020-09-29 13:18:38,738063.6,51.519137,5.857951,31.0,2.0,12000.0,30.670001,96.189115,52.0,0.6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1601385518,2020-09-29 13:18:38,0.0,0.0,0.0,0.0,0.0,12000.0,30.612806,96.189115,52.0,0.4073739999999999,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1601385518,2020-09-29 13:18:38,0.0,0.0,0.0,0.0,0.0,12000.0,30.315904,96.189115,54.0,0.385855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,1601385521,2020-09-29 13:18:41,738063.6,51.519137,5.857951,31.0,3.0,12000.0,27.879609,12.115391,71.0,0.409915,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1601385521,2020-09-29 13:18:41,0.0,0.0,0.0,0.0,0.0,0.0,15.223873,12.115391,308.0,0.176103,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17,1601385524,2020-09-29 13:18:44,738063.6,51.519137,5.857951,31.0,1.0,12001.0,29.43107100000001,41.760414,60.0,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1601385524,2020-09-29 13:18:44,0.0,0.0,0.0,0.0,0.0,0.0,22.779743,41.760414,129.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19,1601385524,2020-09-29 13:18:44,0.0,0.0,0.0,0.0,0.0,0.0,20.524306,41.760414,167.0,0.2094909999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,1601385527,2020-09-29 13:18:47,0.0,0.0,0.0,0.0,0.0,12000.0,24.855667,94.794907,101.0,0.376582,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1601385527,2020-09-29 13:18:47,0.0,0.0,0.0,0.0,0.0,12000.0,26.31604500000001,94.794907,86.0,0.410612,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1601385527,2020-09-29 13:18:47,738063.6,51.519137,5.857951,31.0,2.0,1.0,19.735544,94.794907,183.0,0.333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1601385530,2020-09-29 13:18:50,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.311276,-2.190027,305.0,0.280068,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24,1601385530,2020-09-29 13:18:50,0.0,0.0,0.0,0.0,0.0,12000.0,14.96419,-2.190027,317.0,0.352567,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25,1601385530,2020-09-29 13:18:50,0.0,0.0,0.0,0.0,0.0,12000.0,14.768656,-2.190027,325.0,0.412233,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,1601385533,2020-09-29 13:18:53,738063.6,51.519137,5.857951,31.0,1.0,1.0,21.555352,139.352963,148.0,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,1601385533,2020-09-29 13:18:53,0.0,0.0,0.0,0.0,0.0,0.0,18.321836,139.352963,215.0,0.333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1601385533,2020-09-29 13:18:53,0.0,0.0,0.0,0.0,0.0,0.0,17.163781,139.352963,246.0,0.366667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29,1601385536,2020-09-29 13:18:56,0.0,0.0,0.0,0.0,0.0,1.0,12.108356,81.675088,441.0,0.315606,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1601385536,2020-09-29 13:18:56,0.0,0.0,0.0,0.0,0.0,0.0,9.688715,81.675088,583.0,0.4333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31,1601385536,2020-09-29 13:18:56,738063.6,51.519137,5.857951,31.0,2.0,0.0,15.15434,81.675088,311.0,0.243434,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,1601385538,2020-09-29 13:18:58,738063.6,51.519137,5.857951,31.0,3.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1601385542,2020-09-29 13:19:02,738063.6,51.519137,5.857951,31.0,1.0,16001.0,22.561661,54.647115,132.0,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1601385542,2020-09-29 13:19:02,0.0,0.0,0.0,0.0,0.0,0.0,15.901387,54.647115,285.0,0.333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1601385545,2020-09-29 13:19:05,738063.6,51.519137,5.857951,31.0,2.0,1.0,24.521553,31.909115000000003,105.0,0.325949,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,1601385545,2020-09-29 13:19:05,0.0,0.0,0.0,0.0,0.0,0.0,10.605066,31.909115000000003,525.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
37,1601385548,2020-09-29 13:19:08,0.0,0.0,0.0,0.0,0.0,0.0,16.812602,107.179068,256.0,0.366667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
38,1601385548,2020-09-29 13:19:08,738063.6,51.519137,5.857951,31.0,3.0,20000.0,17.095476,107.179068,248.0,0.5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
39,1601385551,2020-09-29 13:19:11,0.0,0.0,0.0,0.0,0.0,0.0,13.483641,56.811016,376.0,0.366667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40,1601385551,2020-09-29 13:19:11,0.0,0.0,0.0,0.0,0.0,0.0,10.13715,56.811016,554.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1601385551,2020-09-29 13:19:11,738063.6,51.519137,5.857951,31.0,1.0,12001.0,17.625384,56.811016,234.0,0.466667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,1601385554,2020-09-29 13:19:14,738063.6,51.519137,5.857951,31.0,2.0,0.0,15.736566,83.13114200000003,290.0,0.150855,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43,1601385554,2020-09-29 13:19:14,0.0,0.0,0.0,0.0,0.0,0.0,9.821793,83.13114200000003,574.0,0.1333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1601385554,2020-09-29 13:19:14,0.0,0.0,0.0,0.0,0.0,0.0,7.299709,83.13114200000003,768.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45,1601385556,2020-09-29 13:19:16,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.349394,81.957134,304.0,0.214775,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46,1601385560,2020-09-29 13:19:20,738063.6,51.519137,5.857951,31.0,1.0,1.0,18.854039,58.43224100000001,203.0,0.366667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,1601385560,2020-09-29 13:19:20,0.0,0.0,0.0,0.0,0.0,0.0,18.633671,58.43224100000001,208.0,0.175452,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
48,1601385560,2020-09-29 13:19:20,0.0,0.0,0.0,0.0,0.0,0.0,14.571456,58.43224100000001,332.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49,1601385563,2020-09-29 13:19:23,0.0,0.0,0.0,0.0,0.0,0.0,7.216361,31.763559000000004,775.0,0.152469,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1601385563,2020-09-29 13:19:23,738063.6,51.519137,5.857951,31.0,2.0,1.0,16.526296,31.763559000000004,265.0,0.250055,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,1601385566,2020-09-29 13:19:26,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.804742,81.932654,288.0,0.4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,1601385566,2020-09-29 13:19:26,0.0,0.0,0.0,0.0,0.0,12000.0,6.661919,81.932654,826.0,0.411818,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53,1601385566,2020-09-29 13:19:26,0.0,0.0,0.0,0.0,0.0,0.0,6.540280999999999,81.932654,838.0,0.305211,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54,1601385569,2020-09-29 13:19:29,738063.6,51.519137,5.857951,31.0,1.0,1.0,11.897529,59.028946,452.0,0.333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,1601385569,2020-09-29 13:19:29,0.0,0.0,0.0,0.0,0.0,0.0,19.220084,59.028946,194.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56,1601385572,2020-09-29 13:19:32,738063.6,51.519137,5.857951,31.0,2.0,1.0,17.335627,31.751028,241.0,0.250055,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,1601385572,2020-09-29 13:19:32,0.0,0.0,0.0,0.0,0.0,0.0,7.590081,31.751028,743.0,0.14406,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
58,1601385572,2020-09-29 13:19:32,0.0,0.0,0.0,0.0,0.0,0.0,7.001384,31.751028,795.0,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
59,1601385574,2020-09-29 13:19:34,738063.6,51.519137,5.857951,31.0,3.0,1.0,15.671253,81.97271500000002,293.0,0.266667,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,1601385578,2020-09-29 13:19:38,0.0,0.0,0.0,0.0,0.0,0.0,9.114212,58.383974,623.0,0.177731,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
61,1601385578,2020-09-29 13:19:38,0.0,0.0,0.0,0.0,0.0,0.0,18.802831,58.383974,204.0,0.1441349999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62,1601385578,2020-09-29 13:19:38,738063.6,51.519137,5.857951,31.0,1.0,1.0,13.286269,58.383974,385.0,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,1601385581,2020-09-29 13:19:41,738063.6,51.519137,5.857951,31.0,2.0,1.0,17.743005,32.349174,230.0,0.271662,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64,1601385581,2020-09-29 13:19:41,0.0,0.0,0.0,0.0,0.0,0.0,7.495659,32.349174,751.0,0.170617,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
65,1601385584,2020-09-29 13:19:44,738063.6,51.519137,5.857951,31.0,3.0,0.0,11.238519,82.08454,488.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
66,1601385584,2020-09-29 13:19:44,0.0,0.0,0.0,0.0,0.0,0.0,7.642235,82.08454,738.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
67,1601385587,2020-09-29 13:19:47,738063.6,51.519137,5.857951,31.0,1.0,1.0,19.648106,58.418444,185.0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,1601385587,2020-09-29 13:19:47,0.0,0.0,0.0,0.0,0.0,0.0,16.687639,58.418444,260.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
69,1601385587,2020-09-29 13:19:47,0.0,0.0,0.0,0.0,0.0,0.0,15.619281,58.418444,294.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
70,1601385589,2020-09-29 13:19:49,738063.6,51.519137,5.857951,31.0,2.0,0.0,11.788033,108.64691299999998,458.0,0.166831,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
71,1601385592,2020-09-29 13:19:52,738063.6,51.519137,5.857951,31.0,3.0,0.0,11.096875,101.098783,496.0,0.17167,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72,1601385596,2020-09-29 13:19:56,738063.6,51.519137,5.857951,31.0,1.0,12001.0,15.186108,59.391464,309.0,0.333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73,1601385596,2020-09-29 13:19:56,0.0,0.0,0.0,0.0,0.0,0.0,14.456326,59.391464,337.0,0.1886,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
74,1601385596,2020-09-29 13:19:56,0.0,0.0,0.0,0.0,0.0,0.0,7.305298,59.391464,767.0,0.281307,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75,1601385599,2020-09-29 13:19:59,738063.6,51.519137,5.857951,31.0,2.0,11001.0,13.136907999999998,32.088428,392.0,0.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,1601385599,2020-09-29 13:19:59,0.0,0.0,0.0,0.0,0.0,11001.0,11.631212,32.088428,466.0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77,1601385599,2020-09-29 13:19:59,0.0,0.0,0.0,0.0,0.0,0.0,7.337153,32.088428,765.0,0.140731,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
78,1601385601,2020-09-29 13:20:01,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.701643,13.492891,260.0,0.333333,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79,1601385605,2020-09-29 13:20:05,0.0,0.0,0.0,0.0,0.0,12000.0,12.029465,57.894832,445.0,0.666667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
80,1601385605,2020-09-29 13:20:05,0.0,0.0,0.0,0.0,0.0,0.0,16.579351000000006,57.894832,263.0,0.2333329999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
81,1601385605,2020-09-29 13:20:05,738063.6,51.519137,5.857951,31.0,1.0,1001.0,14.41406,57.894832,338.0,0.366667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82,1601385608,2020-09-29 13:20:08,738063.6,51.519137,5.857951,31.0,2.0,1.0,14.403471,83.818938,339.0,0.466667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,1601385608,2020-09-29 13:20:08,0.0,0.0,0.0,0.0,0.0,0.0,12.321588,83.818938,430.0,0.143869,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84,1601385608,2020-09-29 13:20:08,0.0,0.0,0.0,0.0,0.0,0.0,10.862828,83.818938,509.0,0.2333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
85,1601385611,2020-09-29 13:20:11,738063.6,51.519137,5.857951,31.0,3.0,11001.0,26.97762800000001,42.267582,79.0,0.566667,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,1601385611,2020-09-29 13:20:11,0.0,0.0,0.0,0.0,0.0,0.0,19.912724,42.267582,179.0,0.4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
87,1601385614,2020-09-29 13:20:14,738063.6,51.519137,5.857951,31.0,1.0,1.0,15.515069,60.053026,298.0,0.168374,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88,1601385614,2020-09-29 13:20:14,0.0,0.0,0.0,0.0,0.0,0.0,18.078202,60.053026,222.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89,1601385614,2020-09-29 13:20:14,0.0,0.0,0.0,0.0,0.0,0.0,9.504463,60.053026,596.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
90,1601385617,2020-09-29 13:20:17,0.0,0.0,0.0,0.0,0.0,0.0,9.79866,82.988148,576.0,0.18511,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
91,1601385617,2020-09-29 13:20:17,738063.6,51.519137,5.857951,31.0,2.0,1.0,14.86733,82.988148,321.0,0.232776,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,1601385617,2020-09-29 13:20:17,0.0,0.0,0.0,0.0,0.0,0.0,9.634893,82.988148,587.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
93,1601385619,2020-09-29 13:20:19,738063.6,51.519137,5.857951,31.0,3.0,0.0,10.288315,75.538636,544.0,0.1564829999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
94,1601385623,2020-09-29 13:20:23,738063.6,51.519137,5.857951,31.0,1.0,1001.0,15.566803,59.685439,296.0,0.466667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,1601385623,2020-09-29 13:20:23,0.0,0.0,0.0,0.0,0.0,12000.0,9.667532,59.685439,584.0,0.393753,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
96,1601385623,2020-09-29 13:20:23,0.0,0.0,0.0,0.0,0.0,0.0,8.241814999999999,59.685439,689.0,0.135264,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
97,1601385626,2020-09-29 13:20:26,0.0,0.0,0.0,0.0,0.0,12000.0,11.442229,83.170361,476.0,0.8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
98,1601385626,2020-09-29 13:20:26,738063.6,51.519137,5.857951,31.0,2.0,1.0,15.709048,83.170361,291.0,0.252588,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99,1601385626,2020-09-29 13:20:26,0.0,0.0,0.0,0.0,0.0,12000.0,10.414844,83.170361,536.0,0.332617,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
100,1601385628,2020-09-29 13:20:28,738063.6,51.519137,5.857951,31.0,3.0,0.0,12.19357,115.634274,437.0,0.219903,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
101,1601385632,2020-09-29 13:20:32,0.0,0.0,0.0,0.0,0.0,0.0,6.735562,58.660594,819.0,0.2333329999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
102,1601385632,2020-09-29 13:20:32,0.0,0.0,0.0,0.0,0.0,0.0,8.305999,58.660594,684.0,0.255903,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
103,1601385632,2020-09-29 13:20:32,738063.6,51.519137,5.857951,31.0,1.0,1.0,14.89577,58.660594,320.0,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104,1601385635,2020-09-29 13:20:35,738063.6,51.519137,5.857951,31.0,2.0,1.0,15.820565,82.887111,288.0,0.333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105,1601385635,2020-09-29 13:20:35,0.0,0.0,0.0,0.0,0.0,1000.0,9.701762,82.887111,582.0,0.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
106,1601385635,2020-09-29 13:20:35,0.0,0.0,0.0,0.0,0.0,0.0,10.334988,82.887111,541.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
107,1601385639,2020-09-29 13:20:39,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.438541,82.263808,268.0,0.3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108,1601385639,2020-09-29 13:20:39,0.0,0.0,0.0,0.0,0.0,0.0,10.239398,82.263808,547.0,0.210204,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109,1601385642,2020-09-29 13:20:42,0.0,0.0,0.0,0.0,0.0,0.0,16.663971,58.99860500000001,261.0,0.208785,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110,1601385642,2020-09-29 13:20:42,0.0,0.0,0.0,0.0,0.0,0.0,8.592311,58.99860500000001,662.0,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
111,1601385642,2020-09-29 13:20:42,738063.6,51.519137,5.857951,31.0,1.0,16001.0,14.280658,58.99860500000001,343.0,0.566667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,1601385644,2020-09-29 13:20:44,738063.6,51.519137,5.857951,31.0,2.0,1.0,16.999816,32.20723,251.0,0.273764,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113,1601385644,2020-09-29 13:20:44,0.0,0.0,0.0,0.0,0.0,0.0,7.513969,32.20723,749.0,0.157881,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
114,1601385647,2020-09-29 13:20:47,738063.6,51.519137,5.857951,31.0,3.0,0.0,22.048881,91.101276,140.0,0.333333,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
115,1601385647,2020-09-29 13:20:47,0.0,0.0,0.0,0.0,0.0,0.0,24.2964,91.101276,108.0,0.3432489999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
116,1601385647,2020-09-29 13:20:47,0.0,0.0,0.0,0.0,0.0,12000.0,26.019377,91.101276,89.0,0.411951,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
117,1601385650,2020-09-29 13:20:50,0.0,0.0,0.0,0.0,0.0,0.0,13.521578,12.543407,375.0,0.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
118,1601385650,2020-09-29 13:20:50,738063.6,51.519137,5.857951,31.0,1.0,1.0,10.578292,12.543407,526.0,0.266667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119,1601385650,2020-09-29 13:20:50,0.0,0.0,0.0,0.0,0.0,20000.0,21.179026,12.543407,155.0,0.833333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
120,1601385653,2020-09-29 13:20:53,0.0,0.0,0.0,0.0,0.0,12000.0,16.244532999999997,31.212801,274.0,0.8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
121,1601385653,2020-09-29 13:20:53,0.0,0.0,0.0,0.0,0.0,12000.0,13.766286,31.212801,364.0,0.4110609999999999,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
122,1601385653,2020-09-29 13:20:53,738063.6,51.519137,5.857951,31.0,2.0,1.0,17.717445,31.212801,231.0,0.366667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123,1601385656,2020-09-29 13:20:56,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.955468,81.752082,252.0,0.181967,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
124,1601385656,2020-09-29 13:20:56,0.0,0.0,0.0,0.0,0.0,0.0,10.769536,81.752082,515.0,0.225019,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
125,1601385659,2020-09-29 13:20:59,738063.6,51.519137,5.857951,31.0,1.0,1.0,10.646276,56.013808,522.0,0.2333329999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,1601385659,2020-09-29 13:20:59,0.0,0.0,0.0,0.0,0.0,0.0,8.696505,56.013808,654.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
127,1601385659,2020-09-29 13:20:59,0.0,0.0,0.0,0.0,0.0,0.0,8.682692,56.013808,655.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
128,1601385661,2020-09-29 13:21:01,738063.6,51.519137,5.857951,31.0,2.0,1.0,25.42592,32.011544,95.0,0.333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,1601385665,2020-09-29 13:21:05,0.0,0.0,0.0,0.0,0.0,0.0,10.054098,82.246261,559.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
130,1601385665,2020-09-29 13:21:05,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.06115,82.246261,314.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
131,1601385665,2020-09-29 13:21:05,0.0,0.0,0.0,0.0,0.0,12000.0,9.752762,82.246261,579.0,0.356525,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
132,1601385668,2020-09-29 13:21:08,0.0,0.0,0.0,0.0,0.0,0.0,9.288911,58.030485,611.0,0.333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133,1601385668,2020-09-29 13:21:08,738063.6,51.519137,5.857951,31.0,1.0,1001.0,18.940696,58.030485,201.0,0.366667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134,1601385668,2020-09-29 13:21:08,0.0,0.0,0.0,0.0,0.0,0.0,12.371754,58.030485,428.0,0.207615,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
