,datetime(utc),Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE
14,2020-09-29 13:19:06,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,4682.0,4682.0,1601385546.0,0.0,21433.032258064515,-2.893062550430108,17.49511128075269,0.191271649032258,-2.0692050438709675,0.0,51.52157142591398,5.866607297419355,64.78191707301076,126.2690894783871,-2.7275420651612903,8.702684364193548,-26.99151057580645,0.4152632991397849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0967741935483871,0.5268817204301075,0.0,0.3763440860215054,0.0,0.0,0.0,1.0,0.0,0.0
15,2020-09-29 13:19:11,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,5133.5,5133.5,1601385551.0,0.0,2655.5106382978724,-0.8136681902127659,0.025498719893617,-0.0410529382978723,0.4737631482978723,0.0,51.52169073510638,5.866638905572856,69.56207352074469,140.6630293843617,-5.15059033212766,8.600517160319148,-28.83954449957447,0.4496515134042553,0.5481009574468085,0.0624531028723404,0.3191489361702128,-1.6565559874468083,0.0,0.0352779325531914,0.0408481308510638,1.0638297872340423,0.9893617021276596,0.0,0.0106382978723404,0.0425531914893617,0.5851063829787234,0.0106382978723404,0.351063829787234,0.0106382978723404,0.0,0.0,0.9893617021276596,0.0,0.0
16,2020-09-29 13:19:15,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,5509.0,5509.0,1601385555.0,0.0,18421.97894736842,-1.9019577829473684,66.56714509663158,0.382346027368421,3.281433174526316,0.0,51.52150472531579,5.866638905572856,64.62502868905263,136.27242402557894,-6.252871483052632,8.668857956210527,-27.748036756,0.4495327338947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0842105263157894,0.5157894736842106,0.0105263157894736,0.3789473684210526,0.0105263157894736,0.0,0.0,0.9894736842105264,0.0,0.0
17,2020-09-29 13:19:19,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,5966.0,5966.0,1601385559.0,0.0,2476.336842105264,-0.2115119532631579,4.2912289268421056,0.0272448045263157,-0.8655887477894737,0.0,51.52154880005263,5.866638905572856,72.38779723242106,164.88090788957894,-4.30891066368421,9.984463347263157,-29.760959263894733,0.47231629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0210526315789473,0.5473684210526316,0.0105263157894736,0.4105263157894737,0.0105263157894736,0.0,0.0,0.9894736842105264,0.0,0.0
18,2020-09-29 13:19:23,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,6362.5,6362.5,1601385563.0,0.0,2563.032608695652,-0.7301188758695653,0.0439852891304347,0.1286775252173913,0.0698881670652173,0.0,51.52132738105978,5.866638905572856,67.31165997880434,154.7012515952174,-2.8647532767391306,9.976623065434785,-28.028273955434784,0.5057146709782608,0.5600161956521739,0.0638107790217391,0.3260869565217391,-1.6925680741304348,0.0,0.0360448441304347,0.0417361336956521,1.0869565217391304,0.9891304347826086,0.0,0.0108695652173913,0.0434782608695652,0.5217391304347826,0.0,0.4239130434782608,0.0108695652173913,0.0,0.0,0.9891304347826086,0.0,0.0
19,2020-09-29 13:19:28,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,6977.0,6977.0,1601385568.0,0.0,2965.564705882353,-0.2075340719999999,3.789152975647059,0.0116534891764705,-0.8135694259999999,0.0,51.52135478747059,5.866532726294118,62.05409339811765,163.69779830682353,-1.4149459649411764,10.358275098588235,-28.92921079752941,0.5101037158823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0235294117647058,0.5294117647058824,0.0,0.4352941176470588,0.0117647058823529,0.0,0.0,0.9882352941176472,0.0,0.0
20,2020-09-29 13:19:32,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,7322.0,7322.0,1601385572.0,0.0,2836.752808988764,-0.1257142485393258,3.292811018651685,0.0202511439325842,-0.6862468817977527,0.0,51.521432804353935,5.866319953988764,61.41241956516854,161.76406844123596,2.710745499213484,9.79501337719101,-28.53951692033708,0.4849635093258427,0.5788931460674157,0.0659617041573033,0.3370786516853932,-1.7496209305617978,0.0,0.0372598388764044,0.0431429696629213,1.1235955056179776,0.9887640449438202,0.0,0.0112359550561797,0.0449438202247191,0.5617977528089888,0.0,0.3820224719101123,0.0112359550561797,0.0,0.0,0.9887640449438202,0.0,0.0
21,2020-09-29 13:19:36,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7646.0,7646.0,1601385576.0,0.0,3373.72,-0.3180934652,3.596943766266666,0.0623668444,-0.6858576693333334,0.0,51.52178123910878,5.866638905572856,67.91374366786667,167.06181137066667,1.8733154898666664,8.957359856,-29.1143567912,0.4898576688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0266666666666666,0.52,0.0,0.44,0.0133333333333333,0.0,0.0,0.9866666666666668,0.0,0.0
22,2020-09-29 13:19:45,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,8404.0,8404.0,1601385585.0,0.0,9252.987341772152,-0.0752259265822784,74.58499242088607,0.0699301696202531,-0.9813560292405064,0.0,51.52178123910878,5.866638905572856,60.86687060835443,159.23653729962027,-4.281109651265822,10.01591170886076,-28.95818444734177,0.4860618930379747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0379746835443038,0.569620253164557,0.0,0.379746835443038,0.0126582278481012,0.0,0.0,0.9873417721518988,0.0,0.0
23,2020-09-29 13:19:49,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,8760.5,8760.5,1601385589.0,0.0,13665.5,-0.5999985570652173,126.41150963815218,0.2488353289130434,1.944261418478261,0.0,51.52178123910878,5.866638905572856,67.21309713945652,144.99329223652174,-3.232692592608696,8.818975704021739,-28.291005300108697,0.4524766789130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0543478260869565,0.5543478260869565,0.0,0.3695652173913043,0.0217391304347826,0.0,0.0,0.9782608695652174,0.0,0.0
24,2020-09-29 13:19:53,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,9121.0,9121.0,1601385593.0,0.0,2689.483146067416,-0.3301370170786517,2.8872944692134834,0.0549269328089887,-0.2560484115730337,0.0,51.521736007303375,5.866638905572856,64.2000224466292,149.5757089841573,-3.3619746428089883,8.814159618876404,-28.50980655808989,0.4395675286516853,0.5788931460674157,0.0659617041573033,0.3370786516853932,-1.7496209305617978,0.0,0.0372598388764044,0.0431429696629213,1.1235955056179776,0.9887640449438202,0.0,0.0112359550561797,0.0449438202247191,0.5617977528089888,0.0,0.3707865168539326,0.0112359550561797,0.0112359550561797,0.0,0.9775280898876404,0.0,0.0
25,2020-09-29 13:19:58,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,9546.0,9546.0,1601385598.0,0.0,20408.63855421687,-0.9741360768674698,280.60232432216867,1.0914897346987953,3.2818389840963857,0.0,51.52165086572289,5.866195151987951,63.005514540240966,145.29810727975905,-0.391426069879518,9.188815032891569,-26.761309566385545,0.4326230445783132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0843373493975903,0.5542168674698795,0.0120481927710843,0.3373493975903614,0.0120481927710843,0.0,0.0,0.9759036144578314,0.0,0.0
26,2020-09-29 13:20:02,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,9887.0,9887.0,1601385602.0,0.0,3157.9135802469136,-0.3004309571604938,3.260210578765432,0.1261660949382716,-0.17121294,0.0,51.52174583067901,5.866638905572856,64.65077711493826,144.75091768580248,-1.9728209433333328,7.954108954938272,-27.75773361580247,0.4313018085185184,0.6360677777777778,0.0724764403703703,0.3703703703703703,-1.9224229977777776,0.0,0.0409398229629629,0.0474040037037037,1.2345679012345678,0.9876543209876544,0.0,0.0123456790123456,0.0493827160493827,0.6172839506172839,0.0123456790123456,0.3086419753086419,0.0123456790123456,0.0,0.0,0.9753086419753086,0.0,0.0
27,2020-09-29 13:20:06,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,10229.5,10229.5,1601385606.0,0.0,3049.5238095238096,-0.1820928483333333,3.2005451747619045,0.0205481794047619,-0.113697791547619,0.0,51.52178123910878,5.866638905572856,77.6488782047619,157.21093355261905,-3.100105070119048,7.304232186071428,-28.40922900595238,0.4385100314285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0238095238095238,0.6190476190476191,0.0119047619047619,0.3333333333333333,0.0119047619047619,0.0,0.0,0.9761904761904762,0.0,0.0
28,2020-09-29 13:20:10,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,10616.0,10616.0,1601385610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52178123910878,5.866638863103448,77.35425909172415,158.88008755482758,-3.231613009655173,7.048032095977011,-28.2991046245977,0.4341096325287356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0229885057471264,0.6551724137931034,0.0114942528735632,0.2988505747126437,0.0114942528735632,0.0,0.0,0.9770114942528736,0.0,0.0
29,2020-09-29 13:20:15,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,11041.5,11041.5,1601385615.0,0.0,89688.77358490566,-6.799954684622642,648.6805837380189,1.9678528875471697,16.537655690566037,0.0,51.52126633180253,5.865189335230816,46.49067598084906,103.79640288632076,-0.5933095470754721,4.797266170943396,-19.17256517235849,0.334447262735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3490566037735849,0.3867924528301887,0.0,0.2547169811320754,0.0094339622641509,0.0,0.0,0.9905660377358492,0.0,0.0
