total in seconds,datetime(utc),AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,AlviraSystemStatusSensorPosition_Latitude,AlviraSystemStatusSensorPosition_Longitude,AlviraSystemStatusSensorPosition_Altitude,AlviraSystemStatusSensorStatusBlankSector_Angle,AlviraSystemStatusSensorStatusBlankSector_Span,DRONE,NO_DRONE,SUSPECTED_DRONE
1601387061,2020-09-29 13:44:21,51.520551,5.861514,25.650357,65.370834,0.000000,11.834643,14.880624,0.987266,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387063,2020-09-29 13:44:23,51.520595,5.861705,26.667066,67.054207,0.000000,11.384290,16.213202,0.989812,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387064,2020-09-29 13:44:24,51.520655,5.861905,27.735551,65.859840,0.000000,11.604613,17.175060,0.991850,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387065,2020-09-29 13:44:25,51.520731,5.862115,28.864866,63.288666,0.000000,12.183536,17.067967,0.993478,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387067,2020-09-29 13:44:27,51.520789,5.862314,30.015331,63.948166,0.000000,11.973574,17.336650,0.994782,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387068,2020-09-29 13:44:28,51.520846,5.862518,31.217605,64.974052,0.000000,12.066209,17.400662,0.995826,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387069,2020-09-29 13:44:29,51.520924,5.862722,32.434286,62.159817,0.000000,12.283473,17.410081,0.996659,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387070,2020-09-29 13:44:30,51.520991,5.862926,33.671277,62.215919,0.000000,12.289561,17.723858,0.997327,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387072,2020-09-29 13:44:32,51.521058,5.863128,34.906205,62.006485,0.000000,12.269766,17.914252,0.997862,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387073,2020-09-29 13:44:33,51.521125,5.863329,36.159901,61.933197,0.000000,12.213249,17.881479,0.998289,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387074,2020-09-29 13:44:34,51.521180,5.863531,37.458214,63.198433,0.000000,12.122395,17.797006,0.998630,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387076,2020-09-29 13:44:36,51.521241,5.863734,38.778499,63.495758,0.000000,12.091695,17.922691,0.998904,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387077,2020-09-29 13:44:37,51.521314,5.863930,40.089540,62.076569,0.000000,12.052393,17.846018,0.999123,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387078,2020-09-29 13:44:38,51.521374,5.864136,41.458741,63.231167,0.000000,12.187364,18.415571,0.999297,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387080,2020-09-29 13:44:40,51.521431,5.864340,42.845691,64.191826,0.000000,12.102269,19.023717,0.999437,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387081,2020-09-29 13:44:41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,51.521264,5.858627,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387081,2020-09-29 13:44:41,51.521485,5.864542,44.277342,64.958641,0.000000,11.944089,19.104749,0.999549,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387082,2020-09-29 13:44:42,51.521540,5.864741,45.664129,65.284111,0.000000,11.805718,19.063926,0.999639,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387084,2020-09-29 13:44:44,51.521588,5.864949,47.063963,66.950500,0.000000,12.003677,19.151742,0.999711,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387085,2020-09-29 13:44:45,51.521642,5.865152,48.474645,66.835373,0.000000,11.849929,19.088901,0.999768,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387086,2020-09-29 13:44:46,51.521719,5.865352,49.870969,63.347824,0.000000,12.076601,19.019685,0.999808,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387087,2020-09-29 13:44:47,51.521788,5.865547,51.213160,61.891907,0.000000,11.873742,19.006318,0.999845,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387089,2020-09-29 13:44:49,51.521850,5.865752,52.602781,62.999664,0.000000,12.112776,19.191573,0.999874,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387090,2020-09-29 13:44:50,51.521906,5.865960,53.999064,64.178520,0.000000,12.158345,19.508526,0.999898,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387091,2020-09-29 13:44:51,51.521962,5.866162,55.384144,64.596191,0.000000,11.990070,19.572210,0.999918,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387093,2020-09-29 13:44:53,51.522019,5.866362,56.771154,64.689384,0.000000,11.860327,19.587268,0.999934,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387094,2020-09-29 13:44:54,51.522077,5.866566,58.189428,65.024101,0.000000,11.921407,19.701000,0.999947,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387095,2020-09-29 13:44:55,51.522131,5.866759,59.562562,64.960289,0.000000,11.611918,19.750332,0.999957,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387097,2020-09-29 13:44:57,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387098,2020-09-29 13:44:58,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387099,2020-09-29 13:44:59,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387100,2020-09-29 13:45:00,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387102,2020-09-29 13:45:02,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387103,2020-09-29 13:45:03,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387104,2020-09-29 13:45:04,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387106,2020-09-29 13:45:06,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387107,2020-09-29 13:45:07,51.522222,5.866868,60.560482,53.707455,0.000000,9.019699,19.669705,0.999173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387108,2020-09-29 13:45:08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387110,2020-09-29 13:45:10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387111,2020-09-29 13:45:11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387112,2020-09-29 13:45:12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387113,2020-09-29 13:45:13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387115,2020-09-29 13:45:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387116,2020-09-29 13:45:16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387117,2020-09-29 13:45:17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387119,2020-09-29 13:45:19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387120,2020-09-29 13:45:20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387121,2020-09-29 13:45:21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387123,2020-09-29 13:45:23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387124,2020-09-29 13:45:24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387125,2020-09-29 13:45:25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387127,2020-09-29 13:45:27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387128,2020-09-29 13:45:28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387129,2020-09-29 13:45:29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387146,2020-09-29 13:45:46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,51.521264,5.858627,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387146,2020-09-29 13:45:46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387146,2020-09-29 13:45:46,51.520852,5.862760,33.040674,242.076126,0.000000,11.799051,24.230731,0.977473,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520599,5.861982,28.493847,242.524307,0.000000,11.619691,24.301845,0.990773,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520722,5.862370,30.713255,241.885086,0.000000,11.705128,24.400254,0.985583,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520663,5.862179,29.581529,242.458588,0.000000,11.540658,24.382663,0.988466,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520785,5.862564,31.860940,241.783493,0.000000,11.813319,24.274627,0.981978,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520339,5.861155,24.556940,243.733994,0.000000,12.287051,24.469144,0.996220,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520469,5.861578,26.427864,243.419678,0.000000,11.919147,24.312643,0.994094,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520407,5.861368,25.455801,244.161926,0.000000,12.064971,24.357364,0.995275,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520528,5.861779,27.451316,241.954269,0.000000,11.954761,24.310391,0.992618,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520278,5.860941,23.700087,244.737427,0.000000,12.387526,24.371885,0.996976,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520207,5.860719,22.956753,243.780960,0.000000,12.727063,24.461751,0.997580,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387146,2020-09-29 13:45:46,51.520123,5.860479,22.358534,242.169525,0.000000,13.524001,24.346889,0.998062,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387147,2020-09-29 13:45:47,51.520051,5.860261,21.935190,241.768982,0.000000,13.217175,24.218734,0.998450,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387149,2020-09-29 13:45:49,51.519970,5.860026,21.675569,241.496368,0.000000,13.668147,24.092176,0.998759,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387150,2020-09-29 13:45:50,51.519887,5.859782,21.601925,241.395126,0.000000,14.179607,23.970550,0.999007,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387151,2020-09-29 13:45:51,51.519829,5.859612,21.677210,241.298798,0.000000,11.569666,23.850723,0.999131,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387153,2020-09-29 13:45:53,51.519767,5.859459,21.931855,237.571564,0.000000,10.397216,23.732736,0.999294,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387154,2020-09-29 13:45:54,51.519767,5.859459,21.931855,237.571564,0.000000,10.397216,23.732736,0.999294,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387155,2020-09-29 13:45:55,51.519664,5.859094,22.367149,244.605286,0.000000,16.429159,23.621886,0.998705,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387157,2020-09-29 13:45:57,51.519590,5.858831,22.919285,246.065674,0.000000,15.419793,23.533155,0.998959,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387158,2020-09-29 13:45:58,51.519521,5.858602,23.601916,245.229156,0.000000,14.067670,23.656736,0.999151,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387159,2020-09-29 13:45:59,51.519450,5.858387,24.427353,243.582642,0.000000,13.362950,23.575212,0.999318,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387160,2020-09-29 13:46:00,51.519378,5.858182,25.358450,241.981857,0.000000,12.930188,23.500323,0.999453,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387162,2020-09-29 13:46:02,51.519306,5.857971,26.361726,241.675797,0.000000,12.798440,23.431584,0.999563,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387163,2020-09-29 13:46:03,51.519231,5.857776,27.431008,240.192871,0.000000,12.528502,23.334263,0.999649,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387164,2020-09-29 13:46:04,51.519169,5.857488,28.565596,245.005280,0.000000,13.773323,23.243187,0.999652,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387166,2020-09-29 13:46:06,51.519143,5.857085,29.744653,253.969177,0.000000,15.917890,23.149338,0.999442,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387167,2020-09-29 13:46:07,51.519089,5.856820,30.986259,253.502197,0.000000,15.427417,23.067842,0.999548,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387168,2020-09-29 13:46:08,51.519022,5.856599,32.311599,250.390747,0.000000,14.300108,23.058927,0.999586,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387170,2020-09-29 13:46:10,51.518942,5.856420,33.732806,244.535843,0.000000,13.109019,23.011299,0.999611,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387171,2020-09-29 13:46:11,51.518848,5.856262,35.157803,237.061478,0.000000,12.495194,22.988235,0.999638,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387172,2020-09-29 13:46:12,51.518752,5.856094,36.640024,232.851440,0.000000,12.481165,23.029615,0.999705,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387173,2020-09-29 13:46:13,51.518656,5.855922,38.099805,231.018646,0.000000,12.450473,22.995835,0.999763,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387175,2020-09-29 13:46:15,51.518564,5.855729,39.589918,231.305267,0.000000,12.828170,22.928332,0.999810,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387176,2020-09-29 13:46:16,51.518477,5.855511,41.192141,233.764816,0.000000,13.403963,22.914887,0.999843,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387177,2020-09-29 13:46:17,51.518393,5.855285,42.815670,236.025620,0.000000,13.646821,22.844579,0.999874,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387179,2020-09-29 13:46:19,51.518315,5.855042,44.431478,238.651916,0.000000,14.056174,22.798588,0.999894,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387180,2020-09-29 13:46:20,51.518244,5.854794,46.035393,241.239746,0.000000,14.133994,22.723483,0.999914,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387181,2020-09-29 13:46:21,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,22.655988,0.999924,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387183,2020-09-29 13:46:23,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,22.655988,0.999924,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387184,2020-09-29 13:46:24,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,22.655988,0.999924,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387185,2020-09-29 13:46:25,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,22.655988,0.999924,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387186,2020-09-29 13:46:26,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,22.655988,0.999924,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387188,2020-09-29 13:46:28,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,22.655988,0.999924,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387189,2020-09-29 13:46:29,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,22.655988,0.999924,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387190,2020-09-29 13:46:30,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,22.655988,0.999924,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1601387192,2020-09-29 13:46:32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387193,2020-09-29 13:46:33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387194,2020-09-29 13:46:34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387196,2020-09-29 13:46:36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1601387197,2020-09-29 13:46:37,51.522347,5.864442,46.133233,242.785522,0.000000,23.232649,46.851264,0.998016,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1601387198,2020-09-29 13:46:38,51.522235,5.864066,43.310631,243.038391,0.000000,22.888935,46.744213,0.998411,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
