,total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null
45,1601380896,2020-09-29 12:01:36,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391395228116.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
46,1601380896,2020-09-29 12:01:36,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391395528087.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
47,1601380898,2020-09-29 12:01:38,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391399697195.0,69.9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
48,1601380911,2020-09-29 12:01:51,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391413212178.0,167.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
49,1601380912,2020-09-29 12:01:52,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391413583808.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
50,1601380912,2020-09-29 12:01:52,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391413920848.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
51,1601380930,2020-09-29 12:02:10,0.0,0.0,FHSS,187,2440000000.0,1601389647219057.0,1601391431880713.0,72.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
52,1601380930,2020-09-29 12:02:10,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391431950529.0,72.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
53,1601380931,2020-09-29 12:02:11,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391433350390.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
54,1601380941,2020-09-29 12:02:21,0.0,0.0,FHSS,189,2440000000.0,1601391130512419.0,1601391443238786.0,153.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
55,1601380941,2020-09-29 12:02:21,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391443232447.0,153.4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
56,1601380941,2020-09-29 12:02:21,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391443237214.0,153.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
57,1601380942,2020-09-29 12:02:22,0.0,0.0,FHSS,189,2440000000.0,1601391130512419.0,1601391444232655.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
58,1601380942,2020-09-29 12:02:22,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391444181123.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
59,1601380942,2020-09-29 12:02:22,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391444213860.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
60,1601380944,2020-09-29 12:02:24,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391445392672.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
61,1601380944,2020-09-29 12:02:24,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391445132652.0,132.4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
62,1601380954,2020-09-29 12:02:34,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391455556051.0,327.8,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
63,1601380962,2020-09-29 12:02:42,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391460765721.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
64,1601380988,2020-09-29 12:03:08,0.0,0.0,FHSS,187,2440000000.0,1601389647219057.0,1601391489612401.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
65,1601380992,2020-09-29 12:03:12,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391494609493.0,75.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
66,1601380992,2020-09-29 12:03:12,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391494617897.0,75.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
67,1601381007,2020-09-29 12:03:27,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391508514059.0,140.8,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
68,1601381007,2020-09-29 12:03:27,0.0,0.0,FHSS,186,2440000000.0,1601390540422472.0,1601391508996888.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
69,1601381007,2020-09-29 12:03:27,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391508529979.0,141.1,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
70,1601381007,2020-09-29 12:03:27,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391508754257.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
71,1601381009,2020-09-29 12:03:29,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391510638525.0,95.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
72,1601381010,2020-09-29 12:03:30,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391511646127.0,331.8,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
73,1601381010,2020-09-29 12:03:30,0.0,0.0,FHSS,189,2440000000.0,1601391130512419.0,1601391511634266.0,330.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
74,1601381011,2020-09-29 12:03:31,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391512849069.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
75,1601381024,2020-09-29 12:03:44,0.0,0.0,FHSS,189,2440000000.0,1601391130512419.0,1601391526040216.0,126.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
76,1601381025,2020-09-29 12:03:45,0.0,0.0,FHSS,189,2440000000.0,1601391130512419.0,1601391526968505.0,85.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
77,1601381045,2020-09-29 12:04:05,0.0,0.0,FHSS,189,2440000000.0,1601391130512419.0,1601391546666621.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
78,1601381064,2020-09-29 12:04:24,0.0,0.0,FHSS,187,2440000000.0,1601389647219057.0,1601391565983914.0,55.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
79,1601381064,2020-09-29 12:04:24,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391565710719.0,136.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
80,1601381064,2020-09-29 12:04:24,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391565976371.0,55.6,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
81,1601381066,2020-09-29 12:04:26,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391567571706.0,328.1,2.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
82,1601381067,2020-09-29 12:04:27,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391568536675.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
83,1601381067,2020-09-29 12:04:27,0.0,0.0,FHSS,190,2440000000.0,1601388451146068.0,1601391568189483.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
84,1601381076,2020-09-29 12:04:36,0.0,0.0,FHSS,187,2440000000.0,1601389647219057.0,1601391577268373.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
85,1601381088,2020-09-29 12:04:48,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391586623489.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
86,1601381088,2020-09-29 12:04:48,0.0,1.0,FHSS,185,2440000000.0,1601370481734079.0,1601391586262930.0,149.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
87,1601381103,2020-09-29 12:05:03,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391604897563.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
88,1601381122,2020-09-29 12:05:22,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391624475873.0,96.4,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
89,1601381123,2020-09-29 12:05:23,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391625206903.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
90,1601381160,2020-09-29 12:06:00,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391662115847.0,148.2,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
91,1601381161,2020-09-29 12:06:01,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391662821460.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
92,1601381168,2020-09-29 12:06:08,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391669164013.0,325.3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
93,1601381169,2020-09-29 12:06:09,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391670173908.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
94,1601381170,2020-09-29 12:06:10,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391671188243.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
95,1601381170,2020-09-29 12:06:10,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391671235237.0,138.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
96,1601381170,2020-09-29 12:06:10,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391671364067.0,138.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
97,1601381180,2020-09-29 12:06:20,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391681535993.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
98,1601381180,2020-09-29 12:06:20,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391682026262.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
99,1601381188,2020-09-29 12:06:28,0.0,0.0,FHSS,193,2440000000.0,1601391171323575.0,1601391686913724.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
100,1601381200,2020-09-29 12:06:40,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391701467297.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
101,1601381200,2020-09-29 12:06:40,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391700954459.0,161.4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
102,1601381204,2020-09-29 12:06:44,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391705957429.0,326.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
103,1601381204,2020-09-29 12:06:44,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391705978318.0,326.1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
104,1601381218,2020-09-29 12:06:58,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391719926138.0,143.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
