51.519109,5.858175
51.519109,5.858175
51.519109,5.858175
51.519109,5.858175
51.519109,5.858175
51.519109,5.858175
51.519109,5.858175
51.519109,5.858175
51.522775,5.862848
51.522755,5.862559
51.522693,5.862308
51.522604,5.862088
51.522508,5.861875
51.522402,5.861677
51.522292,5.861482
51.522189,5.861282
51.522092,5.861079
51.522092,5.861079
51.522092,5.861079
51.521792,5.860665
51.521737,5.860504
51.521696,5.860354
51.521665,5.860207
51.521632,5.860042
51.521576,5.859904
51.521576,5.859904
51.521575,5.859815
51.521575,5.859815
51.521575,5.859815
51.521575,5.859815
51.521575,5.859815
51.521575,5.859815
51.521575,5.859815
51.521575,5.859815
51.521575,5.859815
51.520611,5.857852
51.520639,5.857834
51.520666,5.857828
51.520666,5.857828
51.520666,5.857828
51.519775,5.855146
51.520666,5.857828
51.519689,5.854943
51.520666,5.857828
51.519598,5.85474
51.520666,5.857828
51.519507,5.854524
51.520666,5.857828
51.519423,5.854302
51.520666,5.857828
51.51933,5.854088
51.519241,5.853865
51.519154,5.85364
51.519068,5.853419
51.518979,5.853207
51.518898,5.85299
51.518812,5.85278
51.518724,5.852566
51.518641,5.852348
51.518552,5.852139
51.518477,5.851918
51.518394,5.851705
51.518313,5.851487
51.518224,5.851275
51.518139,5.851063
51.518056,5.850853
51.517972,5.850646
51.517889,5.850431
51.5178,5.85022
51.517713,5.850008
51.517628,5.849804
51.517557,5.84958
51.51753,5.849317
51.517431,5.84913
51.517349,5.848928
51.517247,5.848745
51.517148,5.84855
51.517065,5.848336
51.517065,5.848336
51.516894,5.8479
51.516804,5.847682
51.516804,5.847682
51.516804,5.847682
51.516569,5.846978
51.516569,5.846978
51.516393,5.84652
51.516305,5.846292
51.516305,5.846292
51.516305,5.846292
51.516305,5.846292
51.516305,5.846292
51.516305,5.846292
51.516305,5.846292
51.516305,5.846292
51.523007,5.863227
51.52294,5.862995
51.52287,5.862767
51.522782,5.86255
51.522685,5.862339
51.522585,5.862128
51.522484,5.861916
51.522383,5.861704
51.522283,5.861495
51.522192,5.861287
51.522101,5.86108
51.522017,5.860872
51.521938,5.860657
51.52185,5.860451
51.52177,5.860246
51.521697,5.86004
51.521697,5.86004
51.521697,5.86004
51.521697,5.86004
51.521697,5.86004
51.521697,5.86004
51.521697,5.86004
51.521697,5.86004
51.521697,5.86004
51.520073,5.855907
51.52,5.855739
51.519984,5.855692
51.519991,5.855666
51.519223,5.858904
51.519219,5.858935
51.519224,5.858923
51.51924,5.858914
51.51924,5.8589
51.51925,5.858887
51.51971,5.857799
51.519308,5.858821
51.519308,5.858821
51.519328,5.858784
51.519327,5.858775
51.519321,5.858763
51.519319,5.858764
51.519327,5.858734
51.51937,5.858688
51.519793,5.858121
51.519421,5.858552
51.519427,5.858545
51.519423,5.858551
51.519779,5.858181
51.519737,5.85823
51.519719,5.858266
51.519684,5.858327
51.519661,5.858375
51.519661,5.858375
51.519661,5.858375
51.519448,5.8586
51.51963,5.858403
51.519446,5.858549
51.51963,5.858403
51.519449,5.858554
51.519591,5.858391
51.519591,5.858391
51.519452,5.85857
51.519591,5.858391
51.519591,5.858391
51.519591,5.858391
51.519591,5.858391
51.519457,5.858572
51.519591,5.858391
51.519456,5.858579
51.519591,5.858391
51.519587,5.858522
51.519616,5.858424
51.519617,5.858362
51.519617,5.858362
51.519504,5.85843
51.519504,5.85843
51.519504,5.85843
51.519504,5.85843
51.519504,5.85843
51.519504,5.85843
51.519504,5.85843
51.519504,5.85843
