,latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
10,51.519333,5.857856,6.5,6.7,5.1,0.49,6.5,6.5,5.1,0.49,1005,2020-09-29 13:55:19,2020-09-29 15:55:19.613,12,0,0,16.218,51.519331,5.85785,0.1,0.1,-5.1,2.4,-3.3,-16.4,0,1,0,99,97,-10000,5603,16218,2941.5,35,GPS,1,0,0,0,660,0,0,1601387719612,0,0,0,0,0,0,23,,,,,,,0,0,0,-24.0,-33.0,-164.0,0.0,0.0,-199.0,6,65.0,51.02,4.86,1.0,1.0,-51.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,10.7,0
11,51.519333,5.857857,7.0,7.2,5.0,0.53,7.0,7.0,5.1,0.53,1119,2020-09-29 13:55:19,2020-09-29 15:55:19.727,12,0,0,16.218,51.519331,5.85785,0.0,0.1,-5.0,2.4,-3.4,-16.4,0,1,0,99,97,-10000,5603,16218,2941.5,35,GPS,1,0,0,0,660,0,0,1601387719726,0,0,0,0,0,0,23,,,,,,,0,0,0,-24.0,-34.0,-164.0,0.0,0.0,-196.0,6,70.0,50.01,5.26,0.0,1.0,-50.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,12.2,0
12,51.519333,5.857857,7.5,7.7,5.0,0.56,7.5,7.5,5.1,0.56,1200,2020-09-29 13:55:19,2020-09-29 15:55:19.807,12,0,0,15.849,51.519331,5.85785,0.0,0.1,-5.0,2.7,-3.4,-16.5,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,660,0,0,1601387719807,0,0,0,0,0,0,23,,,,,,,0,0,0,-27.0,-34.0,-165.0,0.0,0.0,-193.0,6,75.0,50.01,5.61,0.0,1.0,-50.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,14.2,0
13,51.519333,5.857858,8.0,8.2,5.0,0.59,8.0,8.0,5.1,0.59,1317,2020-09-29 13:55:19,2020-09-29 15:55:19.924,12,0,0,15.849,51.519331,5.85785,0.0,0.2,-5.0,2.3,-3.6,-16.5,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,660,0,0,1601387719924,0,0,0,0,0,0,23,,,,,,,0,0,0,-23.0,-36.0,-165.0,0.0,0.0,-191.0,6,80.0,50.04,5.89,0.0,2.0,-50.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
14,51.519333,5.857858,8.5,8.7,5.0,0.61,8.5,8.5,5.1,0.61,1408,2020-09-29 13:55:20,2020-09-29 15:55:20.015,12,0,0,15.849,51.519331,5.85785,0.0,0.2,-5.0,1.7,-3.9,-16.5,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,660,0,0,1601387720015,0,0,0,0,0,0,23,,,,,,,0,0,0,-17.0,-39.0,-165.0,0.0,0.0,-189.0,6,85.0,50.04,6.14,0.0,2.0,-50.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
15,51.519333,5.857859,8.9,9.2,4.9,0.64,8.9,8.9,5.1,0.64,1507,2020-09-29 13:55:20,2020-09-29 15:55:20.115,12,0,0,15.849,51.519331,5.85785,0.0,0.2,-4.9,0.6,-4.2,-16.5,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,660,0,0,1601387720114,0,0,0,0,0,0,23,,,,,,,0,0,0,-6.0,-42.0,-165.0,0.0,0.0,-188.0,6,89.0,49.04,6.45,0.0,2.0,-49.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
16,51.519333,5.857859,9.4,9.7,4.9,0.67,9.4,9.4,5.1,0.67,1603,2020-09-29 13:55:20,2020-09-29 15:55:20.211,12,0,0,15.849,51.519331,5.85785,0.0,0.1,-4.9,0.3,-4.5,-16.5,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,660,0,0,1601387720210,0,0,0,0,0,0,23,,,,,,,0,0,0,-3.0,-45.0,-165.0,0.0,0.0,-187.0,6,94.0,49.01,6.67,0.0,1.0,-49.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
17,51.519333,5.85786,9.9,10.1,4.9,0.69,9.9,9.9,5.1,0.69,1704,2020-09-29 13:55:20,2020-09-29 15:55:20.311,12,0,0,15.849,51.519331,5.85785,0.0,0.1,-4.9,0.5,-4.6,-16.5,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,660,0,0,1601387720311,0,0,0,0,0,0,23,,,,,,,0,0,0,-5.0,-46.0,-165.0,0.0,0.0,-185.0,6,99.0,49.01,6.86,0.0,1.0,-49.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
18,51.519333,5.85786,10.4,10.6,4.9,0.7,10.4,10.4,5.1,0.7,1800,2020-09-29 13:55:20,2020-09-29 15:55:20.407,12,0,0,15.849,51.519331,5.85785,0.0,0.1,-4.9,0.6,-4.4,-16.5,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,660,0,0,1601387720407,0,0,0,0,0,0,23,,,,,,,0,0,0,-6.0,-44.0,-165.0,0.0,0.0,-184.0,6,104.0,49.01,7.01,0.0,1.0,-49.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
19,51.519333,5.85786,10.8,11.1,4.8,0.72,10.8,10.8,5.1,0.72,1906,2020-09-29 13:55:20,2020-09-29 15:55:20.514,12,0,0,15.849,51.519331,5.85785,0.0,0.0,-4.8,0.9,-4.2,-16.5,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,519,0,0,1601387720513,0,0,0,0,0,0,23,,,,,,,0,0,0,-9.0,-42.0,-165.0,0.0,0.0,-183.0,6,108.0,48.0,7.17,0.0,0.0,-48.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
20,51.519333,5.85786,11.3,11.6,4.8,0.73,11.3,11.3,5.1,0.73,2003,2020-09-29 13:55:20,2020-09-29 15:55:20.611,12,0,0,15.849,51.519331,5.85785,0.0,0.0,-4.8,1.7,-4.0,-16.6,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,0,0,0,1601387720610,0,0,0,0,0,0,23,,,,,,,0,0,0,-17.0,-40.0,-166.0,0.0,0.0,-182.0,6,113.0,48.0,7.26,0.0,0.0,-48.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
21,51.519333,5.85786,11.8,12.0,4.4,0.73,11.8,11.8,5.1,0.73,2105,2020-09-29 13:55:20,2020-09-29 15:55:20.713,12,0,0,15.849,51.519331,5.85785,0.0,0.0,-4.4,1.6,-4.4,-16.7,0,1,0,99,97,-21176,5603,15849,2941.5,35,GPS,1,0,0,0,0,0,0,1601387720712,0,0,0,0,0,0,23,,,,,,,0,0,0,-16.0,-44.0,-167.0,0.0,0.0,-182.0,6,118.0,44.0,7.29,0.0,0.0,-44.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
22,51.519333,5.85786,12.2,12.4,3.8,0.73,12.2,12.2,5.1,0.73,2207,2020-09-29 13:55:20,2020-09-29 15:55:20.815,12,0,0,15.81,51.519331,5.85785,0.0,0.0,-3.8,1.1,-4.9,-16.8,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387720814,0,0,0,0,0,0,23,,,,,,,0,0,0,-11.0,-49.0,-168.0,0.0,0.0,-181.0,6,122.0,38.0,7.33,0.0,0.0,-38.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
23,51.519333,5.85786,12.5,12.8,3.1,0.74,12.5,12.5,5.1,0.74,2304,2020-09-29 13:55:20,2020-09-29 15:55:20.912,12,0,0,15.81,51.519331,5.85785,0.0,0.1,-3.1,0.8,-5.3,-16.9,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387720911,0,0,0,0,0,0,23,,,,,,,0,0,0,-8.0,-53.0,-169.0,0.0,0.0,-181.0,6,125.0,31.02,7.36,0.0,1.0,-31.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
24,51.519333,5.857861,12.8,13.1,2.5,0.75,12.8,12.8,5.1,0.75,2408,2020-09-29 13:55:21,2020-09-29 15:55:21.015,12,0,0,15.81,51.519331,5.85785,0.0,0.1,-2.5,0.2,-5.7,-16.9,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721015,0,0,0,0,0,0,23,,,,,,,0,0,0,-2.0,-57.0,-169.0,0.0,0.0,-180.0,6,128.0,25.02,7.46,0.0,1.0,-25.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
25,51.519333,5.857861,13.0,13.3,1.7,0.76,13.0,13.0,5.1,0.76,2508,2020-09-29 13:55:21,2020-09-29 15:55:21.115,12,0,0,15.81,51.519331,5.85785,0.0,0.0,-1.7,-0.1,-5.9,-16.9,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721115,0,0,0,0,0,0,23,,,,,,,0,0,0,1.0,-59.0,-169.0,0.0,0.0,-180.0,6,130.0,17.0,7.59,0.0,0.0,-17.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
26,51.519333,5.857861,13.2,13.4,1.1,0.77,13.2,13.2,5.1,0.77,2600,2020-09-29 13:55:21,2020-09-29 15:55:21.208,12,0,0,15.81,51.519331,5.85785,0.0,0.1,-1.1,0.2,-5.9,-16.9,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721207,0,0,0,0,0,0,23,,,,,,,0,0,0,-2.0,-59.0,-169.0,0.0,0.0,-180.0,6,132.0,11.05,7.71,0.0,1.0,-11.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
27,51.519333,5.857861,13.3,13.5,0.73,0.77,13.3,13.3,5.1,0.77,2700,2020-09-29 13:55:21,2020-09-29 15:55:21.308,12,0,0,15.81,51.519331,5.85785,0.0,0.2,-0.7,0.2,-5.6,-16.9,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721307,0,0,0,0,0,0,23,,,,,,,0,0,0,-2.0,-56.0,-169.0,0.0,0.0,-179.0,6,133.0,7.28,7.68,0.0,2.0,-7.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
28,51.519333,5.857861,13.3,13.5,0.41,0.77,13.3,13.3,5.1,0.77,2800,2020-09-29 13:55:21,2020-09-29 15:55:21.408,12,0,0,15.81,51.519331,5.85785,0.0,0.1,-0.4,0.2,-6.4,-16.8,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721407,0,0,0,0,0,0,23,,,,,,,0,0,0,-2.0,-64.0,-168.0,0.0,0.0,-179.0,6,133.0,4.12,7.71,0.0,1.0,-4.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
29,51.519334,5.857861,13.4,13.5,0.22,0.78,13.4,13.4,5.1,0.78,2907,2020-09-29 13:55:21,2020-09-29 15:55:21.515,12,0,0,15.81,51.519331,5.85785,0.0,0.1,-0.2,0.1,-7.1,-16.7,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721514,0,0,0,0,0,0,23,,,,,,,0,0,0,-1.0,-71.0,-167.0,0.0,0.0,-179.0,6,134.0,2.24,7.77,0.0,1.0,-2.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
30,51.519334,5.857861,13.4,13.6,0.1,0.78,13.4,13.4,5.1,0.78,3015,2020-09-29 13:55:21,2020-09-29 15:55:21.623,12,0,0,15.81,51.519331,5.85785,0.0,0.1,0.0,0.5,-7.4,-16.6,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721622,0,0,0,0,0,0,23,,,,,,,0,0,0,-5.0,-74.0,-166.0,0.0,0.0,-178.0,6,134.0,1.0,7.79,0.0,1.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
31,51.519334,5.85786,13.4,0.0,0.22,0.77,13.4,13.4,5.1,0.78,3100,2020-09-29 13:55:21,2020-09-29 15:55:21.707,12,0,0,15.81,51.519331,5.85785,-0.1,0.2,0.0,0.5,-7.3,-16.6,0,1,0,99,97,-21176,5603,15810,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721707,0,0,0,0,0,0,23,,,,,,,0,0,0,-5.0,-73.0,-166.0,0.0,0.0,-178.0,6,134.0,2.24,7.68,-1.0,2.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
32,51.519334,5.85786,13.4,0.0,0.14,0.75,13.4,13.4,5.1,0.78,3197,2020-09-29 13:55:21,2020-09-29 15:55:21.805,12,0,0,15.819,51.519331,5.85785,-0.1,0.1,0.0,-0.5,-7.5,-16.5,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721804,0,0,0,0,0,0,23,,,,,,,0,0,0,5.0,-75.0,-165.0,0.0,0.0,-178.0,6,134.0,1.41,7.47,-1.0,1.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
33,51.519334,5.857859,13.4,0.0,0.22,0.72,13.4,13.4,5.1,0.78,3299,2020-09-29 13:55:21,2020-09-29 15:55:21.907,12,0,0,15.819,51.519331,5.85785,-0.2,0.1,0.0,-1.3,-7.5,-16.4,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387721906,0,0,0,0,0,0,23,,,,,,,0,0,0,13.0,-75.0,-164.0,0.0,0.0,-177.0,6,134.0,2.24,7.23,-2.0,1.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
34,51.519334,5.857859,13.4,0.0,0.1,0.7,13.4,13.4,5.1,0.78,3404,2020-09-29 13:55:22,2020-09-29 15:55:22.011,12,0,0,15.819,51.519331,5.85785,-0.1,0.0,0.0,-1.9,-7.5,-16.5,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387722011,0,0,0,0,0,0,23,,,,,,,0,0,0,19.0,-75.0,-165.0,0.0,0.0,-177.0,6,134.0,1.0,6.97,-1.0,0.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
35,51.519334,5.857859,13.4,0.0,0.1,0.67,13.4,13.4,5.1,0.78,3515,2020-09-29 13:55:22,2020-09-29 15:55:22.123,12,0,0,15.819,51.519331,5.85785,-0.1,0.0,0.0,-2.1,-7.2,-16.5,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387722122,0,0,0,0,0,0,23,,,,,,,0,0,0,21.0,-72.0,-165.0,0.0,0.0,-177.0,6,134.0,1.0,6.75,-1.0,0.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
36,51.519333,5.857859,13.4,0.0,0.1,0.66,13.4,13.4,5.1,0.78,3606,2020-09-29 13:55:22,2020-09-29 15:55:22.214,12,0,0,15.819,51.519331,5.85785,-0.1,0.0,0.0,-2.5,-7.0,-16.5,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387722213,0,0,0,0,0,0,23,,,,,,,0,0,0,25.0,-70.0,-165.0,0.0,0.0,-177.0,6,134.0,1.0,6.55,-1.0,0.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
37,51.519333,5.857859,13.4,0.0,0.1,0.63,13.4,13.4,5.1,0.78,3704,2020-09-29 13:55:22,2020-09-29 15:55:22.311,12,0,0,15.819,51.519331,5.85785,0.0,-0.1,0.0,-2.4,-6.6,-16.5,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387722311,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,24.0,-66.0,-165.0,0.0,0.0,-176.0,6,134.0,1.0,6.3,0.0,-1.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
38,51.519333,5.857858,13.4,0.0,0.2,0.6,13.4,13.4,5.1,0.78,3804,2020-09-29 13:55:22,2020-09-29 15:55:22.412,12,0,0,15.819,51.519331,5.85785,0.0,-0.2,0.0,-1.7,-5.9,-16.2,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387722411,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,17.0,-59.0,-162.0,0.0,0.0,-176.0,6,134.0,2.0,6.02,0.0,-2.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
39,51.519333,5.857858,13.4,0.0,0.3,0.57,13.4,13.4,5.1,0.78,3911,2020-09-29 13:55:22,2020-09-29 15:55:22.518,12,0,0,15.819,51.519331,5.85785,0.0,-0.3,0.0,-0.9,-5.2,-15.5,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387722518,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,9.0,-52.0,-155.0,0.0,0.0,-176.0,6,134.0,3.0,5.69,0.0,-3.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
40,51.519334,5.857857,13.5,0.0,0.22,0.6,13.5,13.5,5.1,0.78,4005,2020-09-29 13:55:22,2020-09-29 15:55:22.612,12,0,0,15.819,51.519331,5.85785,0.1,-0.2,0.0,0.1,-4.6,-15.3,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387722612,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,-1.0,-46.0,-153.0,0.0,0.0,-176.0,6,135.0,2.24,5.98,1.0,-2.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
41,51.519334,5.857856,13.5,0.0,0.32,0.58,13.5,13.5,5.1,0.78,4104,2020-09-29 13:55:22,2020-09-29 15:55:22.711,12,0,0,15.819,51.519331,5.85785,0.1,-0.3,0.0,1.7,-4.0,-15.3,0,1,0,99,97,-14634,5546,15819,2941.5,35,GPS,1,0,0,0,0,0,0,1601387722711,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,-17.0,-40.0,-153.0,0.0,0.0,-175.0,6,135.0,3.16,5.76,1.0,-3.0,0.0,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
