,latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
10,51.519506,5.857979,4.3,4.4,2.7,0.13,4.3,4.3,3.8,0.13,997,2020-09-29 12:10:57,2020-09-29 14:10:57.644,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-2.7,-2.5,-0.9,-21.4,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381457644,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,25.0,-9.0,-214.0,0.0,0.0,-215.0,6,43.0,27.0,1.3,0.0,0.0,-27.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
11,51.519506,5.857979,4.5,4.6,2.3,0.14,4.5,4.5,3.8,0.14,1081,2020-09-29 12:10:57,2020-09-29 14:10:57.729,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-2.3,-2.2,-1.0,-21.4,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381457728,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,22.0,-10.0,-214.0,0.0,0.0,-215.0,6,45.0,23.0,1.4,0.0,0.0,-23.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
12,51.519506,5.85798,4.7,4.9,1.8,0.15,4.7,4.7,3.8,0.15,1187,2020-09-29 12:10:57,2020-09-29 14:10:57.835,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-1.8,-2.0,-1.4,-21.4,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381457834,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,20.0,-14.0,-214.0,0.0,0.0,-215.0,6,47.0,18.0,1.48,0.0,0.0,-18.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
13,51.519506,5.85798,4.9,5.1,1.4,0.16,4.9,4.9,3.8,0.16,1277,2020-09-29 12:10:57,2020-09-29 14:10:57.924,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-1.4,-2.0,-1.6,-21.4,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381457924,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,20.0,-16.0,-214.0,0.0,0.0,-215.0,6,49.0,14.0,1.55,0.0,0.0,-14.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
14,51.519506,5.85798,5.0,5.2,1.0,0.16,5.0,5.0,3.8,0.16,1381,2020-09-29 12:10:58,2020-09-29 14:10:58.028,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-1.0,-1.8,-1.7,-21.4,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458028,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,18.0,-17.0,-214.0,0.0,0.0,-215.0,6,50.0,10.0,1.6,0.0,0.0,-10.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
15,51.519506,5.85798,5.1,5.4,0.6,0.16,5.1,5.1,3.8,0.16,1480,2020-09-29 12:10:58,2020-09-29 14:10:58.128,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-0.6,-1.6,-1.8,-21.5,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458127,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.0,-18.0,-215.0,0.0,0.0,-215.0,6,51.0,6.0,1.65,0.0,0.0,-6.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
16,51.519506,5.85798,5.1,5.4,0.3,0.17,5.1,5.1,3.8,0.17,1581,2020-09-29 12:10:58,2020-09-29 14:10:58.229,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-0.3,-1.4,-1.7,-21.5,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458228,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,14.0,-17.0,-215.0,0.0,0.0,-215.0,6,51.0,3.0,1.7,0.0,0.0,-3.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
17,51.519506,5.85798,5.1,5.5,0.1,0.17,5.1,5.1,3.8,0.17,1679,2020-09-29 12:10:58,2020-09-29 14:10:58.327,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-0.1,-1.3,-1.5,-21.6,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458326,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,13.0,-15.0,-216.0,0.0,0.0,-215.0,6,51.0,1.0,1.75,0.0,0.0,-1.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
18,51.519506,5.85798,5.1,5.5,0.0,0.17,5.1,5.1,3.8,0.17,1797,2020-09-29 12:10:58,2020-09-29 14:10:58.444,16,0,0,12.141,51.519506,5.857977,0.0,0.0,0.0,-1.2,-1.4,-21.6,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458444,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,12.0,-14.0,-216.0,0.0,0.0,-215.0,6,51.0,0.0,1.72,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
19,51.519506,5.85798,5.1,5.6,0.1,0.17,5.1,5.1,3.8,0.17,1880,2020-09-29 12:10:58,2020-09-29 14:10:58.527,16,0,0,12.141,51.519506,5.857977,0.0,0.0,0.1,-1.4,-1.3,-21.6,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458527,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,14.0,-13.0,-216.0,0.0,0.0,-215.0,6,51.0,1.0,1.7,0.0,0.0,1.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
20,51.519506,5.85798,5.1,5.6,0.1,0.17,5.1,5.1,3.8,0.17,2016,2020-09-29 12:10:58,2020-09-29 14:10:58.663,16,0,0,12.141,51.519506,5.857977,0.0,0.0,0.1,-1.6,-1.2,-21.6,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458663,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.0,-12.0,-216.0,0.0,0.0,-215.0,6,51.0,1.0,1.72,0.0,0.0,1.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
21,51.519506,5.85798,5.1,5.6,0.0,0.18,5.1,5.1,3.8,0.18,2079,2020-09-29 12:10:58,2020-09-29 14:10:58.727,16,0,0,12.141,51.519506,5.857977,0.0,0.0,0.0,-1.7,-1.2,-21.6,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458726,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.0,-12.0,-216.0,0.0,0.0,-215.0,6,51.0,0.0,1.75,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
22,51.519506,5.85798,5.1,5.6,0.0,0.18,5.1,5.1,3.8,0.18,2165,2020-09-29 12:10:58,2020-09-29 14:10:58.813,16,0,0,12.141,51.519506,5.857977,0.0,0.0,0.0,-1.7,-1.1,-21.6,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458812,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.0,-11.0,-216.0,0.0,0.0,-215.0,6,51.0,0.0,1.77,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
23,51.519506,5.85798,5.1,5.7,0.0,0.18,5.1,5.1,3.8,0.18,2262,2020-09-29 12:10:58,2020-09-29 14:10:58.910,16,0,0,12.141,51.519506,5.857977,0.0,0.0,0.0,-1.6,-1.2,-21.6,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381458909,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.0,-12.0,-216.0,0.0,0.0,-215.0,6,51.0,0.0,1.79,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
24,51.519506,5.85798,5.1,5.7,0.0,0.18,5.1,5.1,3.8,0.18,2365,2020-09-29 12:10:59,2020-09-29 14:10:59.013,16,0,0,12.141,51.519506,5.857977,0.0,0.0,0.0,-1.7,-1.4,-21.5,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459012,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.0,-14.0,-215.0,0.0,0.0,-215.0,6,51.0,0.0,1.81,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
25,51.519506,5.85798,5.1,5.7,0.0,0.18,5.1,5.1,3.8,0.18,2490,2020-09-29 12:10:59,2020-09-29 14:10:59.138,16,0,0,12.141,51.519506,5.857977,0.0,0.0,0.0,-1.7,-1.4,-21.5,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459137,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.0,-14.0,-215.0,0.0,0.0,-215.0,6,51.0,0.0,1.82,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
26,51.519506,5.85798,5.2,5.7,0.1,0.18,5.2,5.2,3.8,0.18,2580,2020-09-29 12:10:59,2020-09-29 14:10:59.228,16,0,0,12.141,51.519506,5.857977,0.0,0.0,-0.1,-1.6,-1.3,-21.4,0,1,0,98,100,-6670,3668,12141,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459227,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.0,-13.0,-214.0,0.0,0.0,-215.0,6,52.0,1.0,1.82,0.0,0.0,-1.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
27,51.519507,5.85798,5.2,5.8,0.1,0.18,5.2,5.2,3.8,0.18,2672,2020-09-29 12:10:59,2020-09-29 14:10:59.320,16,0,0,12.5,51.519506,5.857977,0.0,0.0,-0.1,-1.7,-1.2,-21.4,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459319,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.0,-12.0,-214.0,0.0,0.0,-215.0,6,52.0,1.0,1.83,0.0,0.0,-1.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
28,51.519507,5.85798,5.2,5.8,0.1,0.18,5.2,5.2,3.8,0.18,2774,2020-09-29 12:10:59,2020-09-29 14:10:59.422,16,0,0,12.5,51.519506,5.857977,0.0,0.0,-0.1,-1.7,-1.2,-21.5,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459421,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.0,-12.0,-215.0,0.0,0.0,-215.0,6,52.0,1.0,1.82,0.0,0.0,-1.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
29,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.18,2883,2020-09-29 12:10:59,2020-09-29 14:10:59.531,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.6,-1.3,-21.5,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459530,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.0,-13.0,-215.0,0.0,0.0,-215.0,6,52.0,0.0,1.83,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
30,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.18,2986,2020-09-29 12:10:59,2020-09-29 14:10:59.634,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.7,-1.3,-21.6,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459633,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.0,-13.0,-216.0,0.0,0.0,-215.0,6,52.0,0.0,1.8,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
31,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.18,3078,2020-09-29 12:10:59,2020-09-29 14:10:59.726,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.8,-1.1,-21.6,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459725,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,18.0,-11.0,-216.0,0.0,0.0,-215.0,6,52.0,0.0,1.79,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
32,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.18,3179,2020-09-29 12:10:59,2020-09-29 14:10:59.827,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.5,-1.3,-21.6,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459826,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,15.0,-13.0,-216.0,0.0,0.0,-215.0,6,52.0,0.0,1.77,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
33,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.18,3282,2020-09-29 12:10:59,2020-09-29 14:10:59.930,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.4,-1.7,-21.7,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381459929,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,14.0,-17.0,-217.0,0.0,0.0,-215.0,6,52.0,0.0,1.77,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
34,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.18,3384,2020-09-29 12:11:00,2020-09-29 14:11:00.031,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.4,-1.6,-21.8,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381460031,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,14.0,-16.0,-218.0,0.0,0.0,-215.0,6,52.0,0.0,1.8,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
35,51.519507,5.85798,5.2,5.9,0.0,0.18,5.2,5.2,3.8,0.18,3497,2020-09-29 12:11:00,2020-09-29 14:11:00.145,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.5,-1.7,-21.9,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381460144,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,15.0,-17.0,-219.0,0.0,0.0,-215.0,6,52.0,0.0,1.82,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
36,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.18,3580,2020-09-29 12:11:00,2020-09-29 14:11:00.227,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.6,-1.7,-21.9,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381460227,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.0,-17.0,-219.0,0.0,0.0,-215.0,6,52.0,0.0,1.84,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
37,51.519507,5.85798,5.2,5.8,0.0,0.19,5.2,5.2,3.8,0.19,3672,2020-09-29 12:11:00,2020-09-29 14:11:00.320,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.7,-1.7,-21.8,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381460319,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.0,-17.0,-218.0,0.0,0.0,-215.0,6,52.0,0.0,1.85,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
38,51.519507,5.85798,5.2,5.8,0.0,0.19,5.2,5.2,3.8,0.19,3799,2020-09-29 12:11:00,2020-09-29 14:11:00.447,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.6,-1.3,-21.9,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381460446,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.0,-13.0,-219.0,0.0,0.0,-215.0,6,52.0,0.0,1.85,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
39,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.19,3883,2020-09-29 12:11:00,2020-09-29 14:11:00.530,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.5,-1.2,-21.8,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381460530,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,15.0,-12.0,-218.0,0.0,0.0,-215.0,6,52.0,0.0,1.84,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
40,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.19,3983,2020-09-29 12:11:00,2020-09-29 14:11:00.631,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.3,-1.0,-21.8,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381460630,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,13.0,-10.0,-218.0,0.0,0.0,-215.0,6,52.0,0.0,1.83,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
41,51.519507,5.85798,5.2,5.8,0.0,0.18,5.2,5.2,3.8,0.19,4081,2020-09-29 12:11:00,2020-09-29 14:11:00.729,16,0,0,12.5,51.519506,5.857977,0.0,0.0,0.0,-1.3,-1.0,-21.7,0,1,0,98,100,-6086,3662,12500,2941.5,8,GPS,1,0,0,0,0,0,0,1601381460728,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,13.0,-10.0,-217.0,0.0,0.0,-215.0,6,52.0,0.0,1.83,0.0,0.0,0.0,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
