,total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null
10,1601381471,2020-09-29 12:11:11,0.0,0.0,FHSS,196,2440000000.0,1601390898304961.0,1601391972306562.0,329.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
11,1601381471,2020-09-29 12:11:11,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391972507719.0,329.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
12,1601381471,2020-09-29 12:11:11,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391972580629.0,329.1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
13,1601381472,2020-09-29 12:11:12,0.0,0.0,FHSS,196,2440000000.0,1601390898304961.0,1601391973511767.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
14,1601381472,2020-09-29 12:11:12,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601391973502806.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
15,1601381472,2020-09-29 12:11:12,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601391973572590.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
16,1601381473,2020-09-29 12:11:13,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601391974495344.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
17,1601381473,2020-09-29 12:11:13,0.0,0.0,FHSS,198,2440000000.0,1601388408376843.0,1601391974458427.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
18,1601381476,2020-09-29 12:11:16,0.0,1.0,0,281474977710659,2466500000.0,1601391914335300.0,1601391979676147.0,51.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
19,1601381481,2020-09-29 12:11:21,0.0,1.0,0,281474977710659,2466500000.0,1601391914335300.0,1601391984212412.0,52.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
20,1601381483,2020-09-29 12:11:23,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601391984215348.0,57.6,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
21,1601381485,2020-09-29 12:11:25,0.0,1.0,0,281474977710659,2406500000.0,1601391914335300.0,1601391988763971.0,52.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
22,1601381486,2020-09-29 12:11:26,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601391988485346.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
23,1601381488,2020-09-29 12:11:28,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601391990251421.0,51.7,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
24,1601381488,2020-09-29 12:11:28,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601391990245350.0,52.4,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
25,1601381489,2020-09-29 12:11:29,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601391993145854.0,56.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
26,1601381490,2020-09-29 12:11:30,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601391991929363.0,50.8,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
27,1601381490,2020-09-29 12:11:30,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601391991259930.0,49.9,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
28,1601381490,2020-09-29 12:11:30,0.0,0.0,FHSS,204,2440000000.0,1601391989590923.0,1601391991899363.0,50.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
29,1601381490,2020-09-29 12:11:30,0.0,0.0,FHSS,202,2440000000.0,1601391914065595.0,1601391991935360.0,51.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
30,1601381490,2020-09-29 12:11:30,0.0,0.0,FHSS,201,2440000000.0,1601391813897627.0,1601391991999362.0,51.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
31,1601381490,2020-09-29 12:11:30,0.0,0.0,FHSS,198,2440000000.0,1601388408376843.0,1601391992294384.0,54.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
32,1601381490,2020-09-29 12:11:30,0.0,0.0,FHSS,203,2440000000.0,1601391964946692.0,1601391991995362.0,51.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
33,1601381491,2020-09-29 12:11:31,0.0,0.0,FHSS,201,2440000000.0,1601391813897627.0,1601391993394703.0,55.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
34,1601381491,2020-09-29 12:11:31,0.0,0.0,FHSS,202,2440000000.0,1601391914065595.0,1601391993410701.0,55.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
35,1601381491,2020-09-29 12:11:31,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601391992461422.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
36,1601381491,2020-09-29 12:11:31,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601391992445350.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
37,1601381491,2020-09-29 12:11:31,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601391993404704.0,55.4,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
38,1601381494,2020-09-29 12:11:34,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601391997375661.0,56.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
39,1601381499,2020-09-29 12:11:39,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392002426829.0,56.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
40,1601381503,2020-09-29 12:11:43,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392006903506.0,54.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
41,1601381508,2020-09-29 12:11:48,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392011678930.0,54.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
42,1601381511,2020-09-29 12:11:51,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601392013099686.0,338.0,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
43,1601381512,2020-09-29 12:11:52,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392015773067.0,56.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
44,1601381512,2020-09-29 12:11:52,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601392014157249.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
45,1601381517,2020-09-29 12:11:57,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392020401119.0,54.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
46,1601381521,2020-09-29 12:12:01,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392024449559.0,54.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
47,1601381525,2020-09-29 12:12:05,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392029158679.0,54.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
48,1601381528,2020-09-29 12:12:08,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392032161947.0,54.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
49,1601381530,2020-09-29 12:12:10,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601392032044719.0,48.8,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
50,1601381533,2020-09-29 12:12:13,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601392035011441.0,153.9,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
51,1601381533,2020-09-29 12:12:13,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601392034965369.0,154.0,1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
52,1601381533,2020-09-29 12:12:13,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392036586372.0,54.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
53,1601381534,2020-09-29 12:12:14,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601392036211441.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
54,1601381534,2020-09-29 12:12:14,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601392036145369.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
55,1601381537,2020-09-29 12:12:17,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392040660358.0,54.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
56,1601381541,2020-09-29 12:12:21,0.0,1.0,0,281474977710659,2456500000.0,1601391914335300.0,1601392045060881.0,57.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
57,1601381542,2020-09-29 12:12:22,0.0,0.0,FHSS,198,2440000000.0,1601388408376843.0,1601392043087807.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
58,1601381544,2020-09-29 12:12:24,0.0,0.0,FHSS,201,2440000000.0,1601391813897627.0,1601392045574723.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
59,1601381544,2020-09-29 12:12:24,0.0,0.0,FHSS,202,2440000000.0,1601391914065595.0,1601392045580721.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
60,1601381552,2020-09-29 12:12:32,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601392054115375.0,58.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
61,1601381561,2020-09-29 12:12:41,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601392058595377.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
62,1601381561,2020-09-29 12:12:41,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392064461406.0,56.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
63,1601381562,2020-09-29 12:12:42,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601392064364731.0,52.8,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
64,1601381565,2020-09-29 12:12:45,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392068720593.0,56.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
65,1601381567,2020-09-29 12:12:47,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601392068684731.0,44.0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
66,1601381569,2020-09-29 12:12:49,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392073284896.0,56.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
67,1601381574,2020-09-29 12:12:54,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392077921293.0,44.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
68,1601381576,2020-09-29 12:12:56,0.0,0.0,FHSS,201,2440000000.0,1601391813897627.0,1601392077914736.0,47.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
69,1601381576,2020-09-29 12:12:56,0.0,0.0,FHSS,202,2440000000.0,1601391914065595.0,1601392077910736.0,47.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
70,1601381576,2020-09-29 12:12:56,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601392077871456.0,47.4,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
71,1601381576,2020-09-29 12:12:56,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601392077875384.0,47.4,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
72,1601381576,2020-09-29 12:12:56,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601392077904736.0,47.1,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
73,1601381579,2020-09-29 12:12:59,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392082547187.0,44.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
74,1601381581,2020-09-29 12:13:01,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601392082524737.0,52.6,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
75,1601381581,2020-09-29 12:13:01,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601392082515385.0,48.4,2.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
76,1601381581,2020-09-29 12:13:01,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601392082501457.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
77,1601381581,2020-09-29 12:13:01,0.0,0.0,FHSS,202,2440000000.0,1601391914065595.0,1601392082540738.0,52.7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
78,1601381581,2020-09-29 12:13:01,0.0,0.0,FHSS,201,2440000000.0,1601391813897627.0,1601392082474737.0,52.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
79,1601381582,2020-09-29 12:13:02,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601392084525386.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
80,1601381583,2020-09-29 12:13:03,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392087082799.0,48.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
81,1601381585,2020-09-29 12:13:05,0.0,0.0,FHSS,201,2440000000.0,1601391813897627.0,1601392087054737.0,47.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
82,1601381585,2020-09-29 12:13:05,0.0,0.0,FHSS,202,2440000000.0,1601391914065595.0,1601392087050738.0,47.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
83,1601381585,2020-09-29 12:13:05,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601392086941458.0,46.7,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
84,1601381585,2020-09-29 12:13:05,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601392087044739.0,46.9,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
85,1601381588,2020-09-29 12:13:08,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392091353657.0,48.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
86,1601381591,2020-09-29 12:13:11,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392095335376.0,48.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
87,1601381592,2020-09-29 12:13:12,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601392091407667.0,48.5,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
88,1601381592,2020-09-29 12:13:12,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601392092291459.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
89,1601381595,2020-09-29 12:13:15,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601392097230646.0,135.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
90,1601381596,2020-09-29 12:13:16,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392099698809.0,48.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
91,1601381596,2020-09-29 12:13:16,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601392098236653.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
92,1601381598,2020-09-29 12:13:18,0.0,0.0,FHSS,201,2440000000.0,1601391813897627.0,1601392099674741.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
93,1601381598,2020-09-29 12:13:18,0.0,0.0,FHSS,202,2440000000.0,1601391914065595.0,1601392099690742.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
94,1601381598,2020-09-29 12:13:18,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601392099213015.0,129.3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
95,1601381598,2020-09-29 12:13:18,0.0,0.0,FHSS,192,2440000000.0,1601390540422472.0,1601392099367052.0,326.8,2.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
96,1601381598,2020-09-29 12:13:18,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601392099379159.0,326.0,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
97,1601381598,2020-09-29 12:13:18,0.0,1.0,FHSS,191,2440000000.0,1601370481734079.0,1601392099528985.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
98,1601381601,2020-09-29 12:13:21,0.0,1.0,0,281474977710659,2410500000.0,1601391914335300.0,1601392104557710.0,48.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
99,1601381603,2020-09-29 12:13:23,0.0,1.0,FHSS,200,2440000000.0,1601391914062667.0,1601392104524743.0,53.4,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
100,1601381603,2020-09-29 12:13:23,0.0,1.0,FHSS,199,2440000000.0,1601391908794885.0,1601392104495392.0,52.5,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
101,1601381603,2020-09-29 12:13:23,0.0,0.0,FHSS,201,2440000000.0,1601391813897627.0,1601392104534744.0,52.1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
102,1601381603,2020-09-29 12:13:23,0.0,0.0,FHSS,202,2440000000.0,1601391914065595.0,1601392104540744.0,52.3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
103,1601381603,2020-09-29 12:13:23,0.0,1.0,FHSS,197,2440000000.0,1601391908790885.0,1601392104431464.0,55.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0
104,1601381605,2020-09-29 12:13:25,0.0,0.0,FHSS,196,2440000000.0,1601390898304961.0,1601392106601892.0,134.3,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
