,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc)
95,51.519887,5.859782,21.601925,241.395126,0.000000,14.179607,1.000000,0.000000,0.000000,0.999007,23.970550,1,2020-09-29 13:45:50
96,51.519829,5.859612,21.677210,241.298798,0.000000,11.569666,1.000000,0.000000,0.000000,0.999131,23.850723,1,2020-09-29 13:45:51
97,51.519767,5.859459,21.931855,237.571564,0.000000,10.397216,1.000000,0.000000,0.000000,0.999294,23.732736,1,2020-09-29 13:45:53
98,51.519767,5.859459,21.931855,237.571564,0.000000,10.397216,1.000000,0.000000,0.000000,0.999294,23.732736,1,2020-09-29 13:45:54
99,51.519664,5.859094,22.367149,244.605286,0.000000,16.429159,1.000000,0.000000,0.000000,0.998705,23.621886,1,2020-09-29 13:45:55
100,51.519590,5.858831,22.919285,246.065674,0.000000,15.419793,1.000000,0.000000,0.000000,0.998959,23.533155,1,2020-09-29 13:45:57
101,51.519521,5.858602,23.601916,245.229156,0.000000,14.067670,1.000000,0.000000,0.000000,0.999151,23.656736,1,2020-09-29 13:45:58
102,51.519450,5.858387,24.427353,243.582642,0.000000,13.362950,1.000000,0.000000,0.000000,0.999318,23.575212,1,2020-09-29 13:45:59
103,51.519378,5.858182,25.358450,241.981857,0.000000,12.930188,1.000000,0.000000,0.000000,0.999453,23.500323,1,2020-09-29 13:46:00
104,51.519306,5.857971,26.361726,241.675797,0.000000,12.798440,1.000000,0.000000,0.000000,0.999563,23.431584,1,2020-09-29 13:46:02
105,51.519231,5.857776,27.431008,240.192871,0.000000,12.528502,1.000000,0.000000,0.000000,0.999649,23.334263,1,2020-09-29 13:46:03
106,51.519169,5.857488,28.565596,245.005280,0.000000,13.773323,1.000000,0.000000,0.000000,0.999652,23.243187,1,2020-09-29 13:46:04
107,51.519143,5.857085,29.744653,253.969177,0.000000,15.917890,1.000000,0.000000,0.000000,0.999442,23.149338,1,2020-09-29 13:46:06
108,51.519089,5.856820,30.986259,253.502197,0.000000,15.427417,1.000000,0.000000,0.000000,0.999548,23.067842,1,2020-09-29 13:46:07
109,51.519022,5.856599,32.311599,250.390747,0.000000,14.300108,1.000000,0.000000,0.000000,0.999586,23.058927,1,2020-09-29 13:46:08
110,51.518942,5.856420,33.732806,244.535843,0.000000,13.109019,0.000000,1.000000,0.000000,0.999611,23.011299,1,2020-09-29 13:46:10
111,51.518848,5.856262,35.157803,237.061478,0.000000,12.495194,0.000000,1.000000,0.000000,0.999638,22.988235,1,2020-09-29 13:46:11
112,51.518752,5.856094,36.640024,232.851440,0.000000,12.481165,0.000000,1.000000,0.000000,0.999705,23.029615,1,2020-09-29 13:46:12
113,51.518656,5.855922,38.099805,231.018646,0.000000,12.450473,0.000000,1.000000,0.000000,0.999763,22.995835,1,2020-09-29 13:46:13
114,51.518564,5.855729,39.589918,231.305267,0.000000,12.828170,0.000000,1.000000,0.000000,0.999810,22.928332,1,2020-09-29 13:46:15
115,51.518477,5.855511,41.192141,233.764816,0.000000,13.403963,0.000000,1.000000,0.000000,0.999843,22.914887,1,2020-09-29 13:46:16
116,51.518393,5.855285,42.815670,236.025620,0.000000,13.646821,0.000000,1.000000,0.000000,0.999874,22.844579,1,2020-09-29 13:46:17
117,51.518315,5.855042,44.431478,238.651916,0.000000,14.056174,0.000000,1.000000,0.000000,0.999894,22.798588,1,2020-09-29 13:46:19
118,51.518244,5.854794,46.035393,241.239746,0.000000,14.133994,0.000000,1.000000,0.000000,0.999914,22.723483,1,2020-09-29 13:46:20
119,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,0.000000,1.000000,0.000000,0.999924,22.655988,1,2020-09-29 13:46:21
120,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,0.000000,1.000000,0.000000,0.999924,22.655988,1,2020-09-29 13:46:23
121,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,0.000000,1.000000,0.000000,0.999924,22.655988,1,2020-09-29 13:46:24
122,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,0.000000,1.000000,0.000000,0.999924,22.655988,1,2020-09-29 13:46:25
123,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,0.000000,1.000000,0.000000,0.999924,22.655988,1,2020-09-29 13:46:26
124,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,0.000000,1.000000,0.000000,0.999924,22.655988,1,2020-09-29 13:46:28
125,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,0.000000,1.000000,0.000000,0.999924,22.655988,1,2020-09-29 13:46:29
126,51.518158,5.854590,47.571721,239.845291,0.000000,13.496455,0.000000,1.000000,0.000000,0.999924,22.655988,1,2020-09-29 13:46:30
131,51.522347,5.864442,46.133233,242.785522,0.000000,23.232649,1.000000,0.000000,0.000000,0.998016,46.851264,1,2020-09-29 13:46:37
132,51.522235,5.864066,43.310631,243.038391,0.000000,22.888935,0.000000,1.000000,0.000000,0.998411,46.744213,1,2020-09-29 13:46:38
133,51.522029,5.863745,40.587812,238.690170,0.000000,22.740629,0.000000,1.000000,0.000000,0.998625,46.634087,1,2020-09-29 13:46:40
134,51.521884,5.863404,37.967509,237.855270,0.000000,22.369850,0.000000,1.000000,0.000000,0.998895,46.551229,1,2020-09-29 13:46:41
136,51.521755,5.863081,35.609627,237.297424,0.000000,21.515310,0.000000,1.000000,0.000000,0.999089,46.443333,1,2020-09-29 13:46:42
137,51.522177,5.862556,33.192973,273.097198,0.000000,21.294050,0.000000,1.000000,0.000000,0.982537,46.336438,1,2020-09-29 13:46:43
138,51.522264,5.862121,30.773532,279.712555,0.000000,22.042925,0.000000,1.000000,0.000000,0.985916,46.231846,1,2020-09-29 13:46:45
139,51.522406,5.861588,28.325812,285.707794,0.000000,26.722923,0.000000,1.000000,0.000000,0.987018,46.129702,1,2020-09-29 13:46:46
140,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:47
141,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:49
142,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:50
143,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:51
144,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:53
145,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:54
146,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:55
147,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:56
148,51.522552,5.860999,26.034989,288.076447,0.000000,31.129538,0.000000,1.000000,0.000000,0.988007,46.029861,1,2020-09-29 13:46:58
230,51.522211,5.866898,61.102636,337.580994,0.000000,1.782868,0.000000,1.000000,0.000000,0.996225,23.374881,1,2020-09-29 13:48:52
231,51.522198,5.866895,61.035976,324.566376,0.000000,0.878710,0.000000,1.000000,0.000000,0.996965,23.295535,1,2020-09-29 13:48:54
232,51.522215,5.866894,61.032308,359.816376,0.000000,1.043787,0.000000,1.000000,0.000000,0.997565,23.223087,1,2020-09-29 13:48:55
234,51.522202,5.866899,61.038953,320.882477,0.000000,0.158242,0.000000,1.000000,0.000000,0.998417,23.082238,1,2020-09-29 13:48:58
235,51.522212,5.866894,61.025435,333.572388,0.000000,0.424784,0.000000,1.000000,0.000000,0.998733,23.011330,1,2020-09-29 13:48:59
236,51.522221,5.866889,61.011661,337.003693,0.000000,0.562188,0.000000,1.000000,0.000000,0.998986,22.946506,1,2020-09-29 13:49:00
237,51.522193,5.866904,61.043914,138.249832,0.000000,0.552472,0.000000,1.000000,0.000000,0.999149,22.884191,1,2020-09-29 13:49:02
239,51.522193,5.866886,60.894084,243.692932,0.000000,0.904899,0.000000,1.000000,0.000000,0.999362,22.904681,1,2020-09-29 13:49:04
240,51.522170,5.866807,60.391219,250.145142,0.000000,3.182420,0.000000,1.000000,0.000000,0.999111,22.949781,1,2020-09-29 13:49:05
241,51.522123,5.866669,59.560504,248.964294,0.000000,5.915385,0.000000,1.000000,0.000000,0.998763,23.057099,1,2020-09-29 13:49:07
242,51.522079,5.866509,58.500456,249.738052,0.000000,7.978297,0.000000,1.000000,0.000000,0.998732,23.062612,1,2020-09-29 13:49:08
243,51.522016,5.866332,57.276096,248.310104,0.000000,10.203937,0.000000,1.000000,0.000000,0.998901,23.028241,1,2020-09-29 13:49:09
244,51.521909,5.866150,55.875055,240.410736,0.000000,11.521680,0.000000,1.000000,0.000000,0.999055,22.973501,1,2020-09-29 13:49:11
245,51.521847,5.865953,54.449520,241.986496,0.000000,11.848934,0.000000,1.000000,0.000000,0.999240,22.955851,1,2020-09-29 13:49:12
246,51.521792,5.865747,53.036087,243.851089,0.000000,11.978063,0.000000,1.000000,0.000000,0.999391,22.935957,1,2020-09-29 13:49:13
247,51.521748,5.865532,51.596515,246.657639,0.000000,12.197910,0.000000,1.000000,0.000000,0.999507,22.885599,1,2020-09-29 13:49:15
248,51.521690,5.865326,50.171699,246.039459,0.000000,11.966943,0.000000,1.000000,0.000000,0.999606,22.868666,1,2020-09-29 13:49:16
249,51.521624,5.865113,48.638049,245.198990,0.000000,12.381664,0.000000,1.000000,0.000000,0.999683,22.933793,1,2020-09-29 13:49:17
250,51.521555,5.864900,47.126888,244.347931,0.000000,12.534545,0.000000,1.000000,0.000000,0.999746,23.145368,1,2020-09-29 13:49:19
251,51.521485,5.864686,45.651150,243.792328,0.000000,12.669543,0.000000,1.000000,0.000000,0.999797,23.199534,1,2020-09-29 13:49:20
252,51.521425,5.864477,44.185753,244.032181,0.000000,12.438013,0.000000,1.000000,0.000000,0.999837,23.154417,1,2020-09-29 13:49:21
253,51.521356,5.864268,42.722020,243.215088,0.000000,12.513371,1.000000,0.000000,0.000000,0.999870,23.153281,1,2020-09-29 13:49:22
254,51.521291,5.864056,41.281056,243.420441,0.000000,12.532920,1.000000,0.000000,0.000000,0.999896,23.121664,1,2020-09-29 13:49:24
255,51.521219,5.863846,39.873541,242.598129,0.000000,12.609959,1.000000,0.000000,0.000000,0.999916,23.086900,1,2020-09-29 13:49:25
256,51.521136,5.863635,38.508385,240.692429,0.000000,12.799663,1.000000,0.000000,0.000000,0.999933,23.044618,1,2020-09-29 13:49:26
257,51.521065,5.863425,37.143434,241.016663,0.000000,12.749671,1.000000,0.000000,0.000000,0.999946,23.038087,1,2020-09-29 13:49:28
258,51.521003,5.863212,35.760916,242.662842,0.000000,12.716853,1.000000,0.000000,0.000000,0.999957,22.993165,1,2020-09-29 13:49:29
259,51.520921,5.862991,34.376183,241.602234,0.000000,13.139956,1.000000,0.000000,0.000000,0.999964,23.017664,1,2020-09-29 13:49:30
260,51.520840,5.862768,33.050246,241.042664,0.000000,13.325686,1.000000,0.000000,0.000000,0.999971,22.990570,1,2020-09-29 13:49:32
261,51.520751,5.862537,31.724273,240.390945,0.000000,13.852995,1.000000,0.000000,0.000000,0.999975,22.942806,1,2020-09-29 13:49:33
262,51.520674,5.862311,30.419397,240.719955,0.000000,13.760946,0.000000,1.000000,0.000000,0.999980,22.918249,1,2020-09-29 13:49:34
263,51.520599,5.862090,29.201767,240.842224,0.000000,13.552112,0.000000,1.000000,0.000000,0.999984,22.874134,1,2020-09-29 13:49:35
264,51.520510,5.861857,28.028588,239.957459,0.000000,13.903659,0.000000,1.000000,0.000000,0.999987,22.825886,1,2020-09-29 13:49:37
265,51.520441,5.861637,26.943622,241.267975,0.000000,13.546448,0.000000,1.000000,0.000000,0.999988,22.776414,1,2020-09-29 13:49:38
266,51.520363,5.861406,25.910424,241.707657,0.000000,13.725438,0.000000,1.000000,0.000000,0.999990,22.731009,1,2020-09-29 13:49:39
268,51.520299,5.861194,25.011555,242.168701,0.000000,13.179854,0.000000,1.000000,0.000000,0.999988,22.686095,1,2020-09-29 13:49:41
269,51.520233,5.860978,24.189132,242.716431,0.000000,12.968436,0.000000,1.000000,0.000000,0.999990,22.639067,1,2020-09-29 13:49:42
270,51.520148,5.860737,23.458930,242.181747,0.000000,13.585692,0.000000,1.000000,0.000000,0.999987,22.591247,1,2020-09-29 13:49:43
271,51.520148,5.860737,23.458930,242.181747,0.000000,13.585692,0.000000,1.000000,0.000000,0.999987,22.591247,1,2020-09-29 13:49:45
272,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:46
273,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:47
274,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:48
275,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:50
276,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:51
277,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:52
278,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:54
279,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:55
280,51.519989,5.860300,22.620357,239.524597,0.000000,13.277236,0.000000,1.000000,0.000000,0.983896,22.543819,1,2020-09-29 13:49:56
281,51.520623,5.858985,12.136402,241.664062,0.000000,20.051699,1.000000,0.000000,0.000000,0.999696,40.174846,1,2020-09-29 13:49:56
282,51.520516,5.858722,13.046124,238.563858,0.000000,17.958193,1.000000,0.000000,0.000000,0.996477,40.075035,1,2020-09-29 13:49:58
283,51.520516,5.858722,13.046124,238.563858,0.000000,17.958193,1.000000,0.000000,0.000000,0.996477,40.075035,1,2020-09-29 13:49:59
284,51.520516,5.858722,13.046124,238.563858,0.000000,17.958193,1.000000,0.000000,0.000000,0.996477,40.075035,1,2020-09-29 13:50:00
285,51.520164,5.858788,16.463108,185.107971,0.000000,14.359705,1.000000,0.000000,0.000000,0.964104,39.977476,1,2020-09-29 13:50:02
286,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:03
287,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:04
288,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:05
289,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:07
290,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:08
291,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:09
292,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:11
293,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:12
294,51.519790,5.859292,21.213784,141.987793,0.000000,21.059839,0.000000,1.000000,0.000000,0.940400,39.882056,1,2020-09-29 13:50:13
296,51.518395,5.855295,42.640333,233.489029,0.000000,12.851112,1.000000,0.000000,0.000000,0.865647,21.072679,1,2020-09-29 13:50:16
297,51.518310,5.855075,44.304200,235.113037,0.000000,13.422901,1.000000,0.000000,0.000000,0.892515,21.062245,1,2020-09-29 13:50:17
298,51.518229,5.854849,45.954563,236.969299,0.000000,13.583861,1.000000,0.000000,0.000000,0.914011,20.995703,1,2020-09-29 13:50:18
299,51.518151,5.854615,47.556180,238.538879,0.000000,13.769207,1.000000,0.000000,0.000000,0.931208,20.822870,1,2020-09-29 13:50:20
300,51.518074,5.854380,49.120734,239.611404,0.000000,13.850082,1.000000,0.000000,0.000000,0.944966,20.834922,1,2020-09-29 13:50:21
301,51.517993,5.854153,50.696307,239.823807,0.000000,13.885236,1.000000,0.000000,0.000000,0.955973,21.003605,1,2020-09-29 13:50:22
302,51.517914,5.853919,52.361037,240.316635,0.000000,13.974653,0.000000,1.000000,0.000000,0.964778,20.957379,1,2020-09-29 13:50:24
303,51.517837,5.853684,54.020845,240.839600,0.000000,14.018906,0.000000,1.000000,0.000000,0.971822,20.970683,1,2020-09-29 13:50:25
304,51.517765,5.853438,55.657348,241.811234,0.000000,14.128196,0.000000,1.000000,0.000000,0.977457,20.945780,1,2020-09-29 13:50:26
305,51.517694,5.853191,57.278729,242.719894,0.000000,14.215122,0.000000,1.000000,0.000000,0.981965,20.929477,1,2020-09-29 13:50:28
306,51.517694,5.853191,57.278729,242.719894,0.000000,14.215122,0.000000,1.000000,0.000000,0.981965,20.929477,1,2020-09-29 13:50:29
307,51.517694,5.853191,57.278729,242.719894,0.000000,14.215122,0.000000,1.000000,0.000000,0.981965,20.929477,1,2020-09-29 13:50:30
308,51.517694,5.853191,57.278729,242.719894,0.000000,14.215122,0.000000,1.000000,0.000000,0.981965,20.929477,1,2020-09-29 13:50:32
309,51.517694,5.853191,57.278729,242.719894,0.000000,14.215122,0.000000,1.000000,0.000000,0.981965,20.929477,1,2020-09-29 13:50:33
310,51.517694,5.853191,57.278729,242.719894,0.000000,14.215122,0.000000,1.000000,0.000000,0.981965,20.929477,1,2020-09-29 13:50:34
311,51.517694,5.853191,57.278729,242.719894,0.000000,14.215122,0.000000,1.000000,0.000000,0.981965,20.929477,1,2020-09-29 13:50:35
312,51.517694,5.853191,57.278729,242.719894,0.000000,14.215122,0.000000,1.000000,0.000000,0.981965,20.929477,1,2020-09-29 13:50:37
418,51.519506,5.858188,24.049560,274.160767,0.000000,0.547403,1.000000,0.000000,0.000000,0.672309,1.476664,1,2020-09-29 13:52:51
419,51.519502,5.858192,24.087188,189.851044,0.000000,0.299467,1.000000,0.000000,0.000000,0.737846,1.566899,1,2020-09-29 13:52:52
420,51.519509,5.858182,24.028832,336.215820,0.000000,0.812204,1.000000,0.000000,0.000000,0.790270,1.324696,1,2020-09-29 13:52:54
423,51.519512,5.858202,23.977811,340.024292,0.000000,0.271512,1.000000,0.000000,0.000000,0.892612,0.931688,1,2020-09-29 13:52:58
426,51.519516,5.858218,23.916139,312.848572,0.000000,0.114315,1.000000,0.000000,0.000000,0.916057,0.479037,1,2020-09-29 13:53:01
427,51.519516,5.858218,23.916139,312.848572,0.000000,0.114315,1.000000,0.000000,0.000000,0.916057,0.479037,1,2020-09-29 13:53:03
428,51.519520,5.858166,23.920769,277.298614,0.000000,1.141115,1.000000,0.000000,0.000000,0.917361,0.379518,1,2020-09-29 13:53:04
429,51.519520,5.858166,23.920769,277.298614,0.000000,1.141115,1.000000,0.000000,0.000000,0.917361,0.379518,1,2020-09-29 13:53:05
430,51.519520,5.858166,23.920769,277.298614,0.000000,1.141115,1.000000,0.000000,0.000000,0.917361,0.379518,1,2020-09-29 13:53:07
431,51.519514,5.858193,23.951052,182.306351,0.000000,0.074188,0.000000,1.000000,0.000000,0.886306,0.225848,1,2020-09-29 13:53:08
432,51.519514,5.858193,23.951052,182.306351,0.000000,0.074188,0.000000,1.000000,0.000000,0.886306,0.225848,1,2020-09-29 13:53:09
433,51.519514,5.858193,23.951052,182.306351,0.000000,0.074188,0.000000,1.000000,0.000000,0.886306,0.225848,1,2020-09-29 13:53:11
434,51.519507,5.858120,24.101444,255.751907,0.000000,1.136213,0.000000,1.000000,0.000000,0.860910,2.015854,1,2020-09-29 13:53:12
435,51.519507,5.857990,24.260529,262.004303,0.000000,2.895948,0.000000,1.000000,0.000000,0.888452,2.289207,1,2020-09-29 13:53:13
436,51.519499,5.857935,24.444154,258.253876,0.000000,2.993496,0.000000,1.000000,0.000000,0.910761,2.948564,1,2020-09-29 13:53:14
