,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc)
173,51.519657,5.860141,24.930857,232.596558,0.000000,6.930380,1.000000,0.000000,0.000000,0.999978,19.791997,0,2020-09-29 13:22:07
174,51.519610,5.860021,24.990148,237.722549,0.000000,7.231650,1.000000,0.000000,0.000000,0.999981,19.739954,0,2020-09-29 13:22:08
175,51.519568,5.859898,25.026186,241.635025,0.000000,7.288996,1.000000,0.000000,0.000000,0.999984,19.688588,0,2020-09-29 13:22:09
176,51.519547,5.859864,25.140443,230.135117,0.000000,3.783614,1.000000,0.000000,0.000000,0.999766,19.638757,0,2020-09-29 13:22:11
177,51.519514,5.859761,25.202352,243.966324,0.000000,5.295257,1.000000,0.000000,0.000000,0.999791,19.589496,0,2020-09-29 13:22:12
178,51.519466,5.859665,25.447007,229.952774,0.000000,6.297726,1.000000,0.000000,0.000000,0.999809,19.538328,0,2020-09-29 13:22:13
179,51.519433,5.859640,25.723011,220.318085,0.000000,4.448737,1.000000,0.000000,0.000000,0.999796,19.487102,0,2020-09-29 13:22:14
180,51.519427,5.859752,26.025295,152.906738,0.000000,2.432518,1.000000,0.000000,0.000000,0.999216,19.436385,0,2020-09-29 13:22:16
181,51.519427,5.859752,26.025295,152.906738,0.000000,2.432518,1.000000,0.000000,0.000000,0.999216,19.436385,0,2020-09-29 13:22:17
182,51.519427,5.859752,26.025295,152.906738,0.000000,2.432518,1.000000,0.000000,0.000000,0.999216,19.436385,0,2020-09-29 13:22:18
183,51.519427,5.859752,26.025295,152.906738,0.000000,2.432518,1.000000,0.000000,0.000000,0.999216,19.436385,0,2020-09-29 13:22:20
184,51.519427,5.859752,26.025295,152.906738,0.000000,2.432518,1.000000,0.000000,0.000000,0.999216,19.436385,0,2020-09-29 13:22:21
185,51.519171,5.859076,27.421013,241.036118,0.000000,11.305848,1.000000,0.000000,0.000000,0.905140,19.413963,0,2020-09-29 13:22:22
186,51.519116,5.858747,27.932095,251.344681,0.000000,14.077752,1.000000,0.000000,0.000000,0.923695,19.370727,0,2020-09-29 13:22:24
187,51.519071,5.858525,28.437789,253.218338,0.000000,13.019941,1.000000,0.000000,0.000000,0.938950,19.333003,0,2020-09-29 13:22:25
188,51.519026,5.858415,28.964404,247.136673,0.000000,9.729969,1.000000,0.000000,0.000000,0.951024,19.288649,0,2020-09-29 13:22:26
189,51.518983,5.858290,29.490808,244.845642,0.000000,8.465375,1.000000,0.000000,0.000000,0.960809,19.258750,0,2020-09-29 13:22:27
190,51.518940,5.858176,30.034414,242.144791,0.000000,7.731711,1.000000,0.000000,0.000000,0.968645,19.213888,0,2020-09-29 13:22:29
191,51.518898,5.858074,30.570947,239.773315,0.000000,7.017914,1.000000,0.000000,0.000000,0.974913,19.175905,0,2020-09-29 13:22:30
192,51.518849,5.858015,31.133943,230.955948,0.000000,6.204473,1.000000,0.000000,0.000000,0.979909,19.131637,0,2020-09-29 13:22:31
193,51.518800,5.857940,31.712550,227.722290,0.000000,6.040082,1.000000,0.000000,0.000000,0.983926,19.086810,0,2020-09-29 13:22:33
194,51.518750,5.857861,32.319826,225.939789,0.000000,6.081944,1.000000,0.000000,0.000000,0.987140,19.042917,0,2020-09-29 13:22:34
195,51.518700,5.857766,32.964155,226.991730,0.000000,6.359734,0.000000,1.000000,0.000000,0.989711,19.007956,0,2020-09-29 13:22:35
196,51.518647,5.857674,33.636882,226.851715,0.000000,6.500731,0.000000,1.000000,0.000000,0.991769,18.968289,0,2020-09-29 13:22:37
197,51.518591,5.857584,34.345416,225.690430,0.000000,6.672858,0.000000,1.000000,0.000000,0.993415,18.924965,0,2020-09-29 13:22:38
198,51.518591,5.857584,34.345416,225.690430,0.000000,6.672858,0.000000,1.000000,0.000000,0.993415,18.924965,0,2020-09-29 13:22:39
200,51.518525,5.857121,35.683163,247.823334,0.000000,9.517200,0.000000,1.000000,0.000000,0.976915,18.884065,0,2020-09-29 13:22:41
201,51.518530,5.856793,36.476369,258.354645,0.000000,11.259574,0.000000,1.000000,0.000000,0.981044,18.843154,0,2020-09-29 13:22:42
202,51.518517,5.856554,37.272194,261.410461,0.000000,11.548655,0.000000,1.000000,0.000000,0.984827,18.800681,0,2020-09-29 13:22:43
203,51.518487,5.856377,38.094232,259.278564,0.000000,10.771112,0.000000,1.000000,0.000000,0.987785,18.764064,0,2020-09-29 13:22:44
204,51.518440,5.856253,38.942018,253.012421,0.000000,9.486238,0.000000,1.000000,0.000000,0.990117,18.724334,0,2020-09-29 13:22:46
205,51.518367,5.856215,39.779766,237.964325,0.000000,7.631660,0.000000,1.000000,0.000000,0.991607,18.684355,0,2020-09-29 13:22:47
206,51.518301,5.856143,40.636378,228.616776,0.000000,7.310689,0.000000,1.000000,0.000000,0.993239,18.644436,0,2020-09-29 13:22:48
207,51.518237,5.856040,41.551734,226.255630,0.000000,7.721426,0.000000,1.000000,0.000000,0.994586,18.606528,0,2020-09-29 13:22:50
208,51.518190,5.855902,42.430968,233.214249,0.000000,7.783959,0.000000,1.000000,0.000000,0.995624,18.582085,0,2020-09-29 13:22:51
209,51.518133,5.855789,43.319633,232.513672,0.000000,7.794464,0.000000,1.000000,0.000000,0.996499,18.550569,0,2020-09-29 13:22:52
210,51.518067,5.855688,44.251405,228.616180,0.000000,7.953699,0.000000,1.000000,0.000000,0.997193,18.522480,0,2020-09-29 13:22:54
211,51.518003,5.855580,45.201462,227.595535,0.000000,8.018982,0.000000,1.000000,0.000000,0.997755,18.505237,0,2020-09-29 13:22:55
212,51.517939,5.855471,46.145177,227.379211,0.000000,7.954045,0.000000,1.000000,0.000000,0.998204,18.550950,0,2020-09-29 13:22:56
213,51.517882,5.855359,47.058629,228.689178,0.000000,7.775059,0.000000,1.000000,0.000000,0.998562,18.602998,0,2020-09-29 13:22:57
214,51.517827,5.855251,47.939691,229.620850,0.000000,7.516629,0.000000,1.000000,0.000000,0.998849,18.593975,0,2020-09-29 13:22:59
215,51.517778,5.855130,48.808927,232.189651,0.000000,7.478183,0.000000,1.000000,0.000000,0.999077,18.592034,0,2020-09-29 13:23:00
216,51.517732,5.855007,49.656221,234.656296,0.000000,7.398944,0.000000,1.000000,0.000000,0.999261,18.599023,0,2020-09-29 13:23:01
217,51.517692,5.854878,50.487339,237.611450,0.000000,7.370930,0.000000,1.000000,0.000000,0.999407,18.593031,0,2020-09-29 13:23:03
218,51.517643,5.854775,51.300584,236.505432,0.000000,7.118515,0.000000,1.000000,0.000000,0.999525,18.574870,0,2020-09-29 13:23:04
219,51.517602,5.854643,52.155228,238.747269,0.000000,7.544643,0.000000,1.000000,0.000000,0.999618,18.584732,0,2020-09-29 13:23:05
220,51.517559,5.854518,53.051953,239.479996,0.000000,7.575039,0.000000,1.000000,0.000000,0.999694,18.635127,0,2020-09-29 13:23:07
221,51.517508,5.854409,53.929788,237.456253,0.000000,7.443375,0.000000,1.000000,0.000000,0.999755,18.620876,0,2020-09-29 13:23:08
222,51.517458,5.854297,54.783355,236.357147,0.000000,7.393856,0.000000,1.000000,0.000000,0.999804,18.599069,0,2020-09-29 13:23:09
223,51.517414,5.854170,55.634770,237.728821,0.000000,7.553161,0.000000,1.000000,0.000000,0.999843,18.584052,0,2020-09-29 13:23:11
224,51.517355,5.854075,56.488502,233.809463,0.000000,7.408386,0.000000,1.000000,0.000000,0.999871,18.558380,0,2020-09-29 13:23:12
225,51.517355,5.854075,56.488502,233.809463,0.000000,7.408386,0.000000,1.000000,0.000000,0.999871,18.558380,0,2020-09-29 13:23:13
226,51.517355,5.854075,56.488502,233.809463,0.000000,7.408386,0.000000,1.000000,0.000000,0.999871,18.558380,0,2020-09-29 13:23:14
227,51.517203,5.853739,58.601695,234.008438,0.000000,7.368660,0.000000,1.000000,0.000000,0.952029,18.525992,0,2020-09-29 13:23:16
228,51.517171,5.853584,59.629185,239.354767,0.000000,7.700438,0.000000,1.000000,0.000000,0.961540,18.500953,0,2020-09-29 13:23:17
229,51.517144,5.853432,60.574970,244.532288,0.000000,7.731269,0.000000,1.000000,0.000000,0.969217,18.477131,0,2020-09-29 13:23:18
230,51.517108,5.853284,61.560121,245.424393,0.000000,8.127603,0.000000,1.000000,0.000000,0.975371,18.446244,0,2020-09-29 13:23:20
231,51.517070,5.853140,62.553112,245.717377,0.000000,8.264664,0.000000,1.000000,0.000000,0.980296,18.414372,0,2020-09-29 13:23:21
232,51.517070,5.853140,62.553112,245.717377,0.000000,8.264664,0.000000,1.000000,0.000000,0.980296,18.414372,0,2020-09-29 13:23:22
233,51.517070,5.853140,62.553112,245.717377,0.000000,8.264664,0.000000,1.000000,0.000000,0.980296,18.414372,0,2020-09-29 13:23:24
234,51.517070,5.853140,62.553112,245.717377,0.000000,8.264664,0.000000,1.000000,0.000000,0.980296,18.414372,0,2020-09-29 13:23:25
235,51.517070,5.853140,62.553112,245.717377,0.000000,8.264664,0.000000,1.000000,0.000000,0.980296,18.414372,0,2020-09-29 13:23:26
236,51.517070,5.853140,62.553112,245.717377,0.000000,8.264664,0.000000,1.000000,0.000000,0.980296,18.414372,0,2020-09-29 13:23:27
237,51.517070,5.853140,62.553112,245.717377,0.000000,8.264664,0.000000,1.000000,0.000000,0.980296,18.414372,0,2020-09-29 13:23:29
238,51.517070,5.853140,62.553112,245.717377,0.000000,8.264664,0.000000,1.000000,0.000000,0.980296,18.414372,0,2020-09-29 13:23:30
409,51.519491,5.858169,24.221316,249.097473,0.000000,0.381086,1.000000,0.000000,0.000000,0.857451,0.615402,0,2020-09-29 13:27:08
410,51.519491,5.858169,24.221316,249.097473,0.000000,0.381086,1.000000,0.000000,0.000000,0.857451,0.615402,0,2020-09-29 13:27:09
411,51.519491,5.858169,24.221316,249.097473,0.000000,0.381086,1.000000,0.000000,0.000000,0.857451,0.615402,0,2020-09-29 13:27:10
412,51.519491,5.858169,24.221316,249.097473,0.000000,0.381086,1.000000,0.000000,0.000000,0.857451,0.615402,0,2020-09-29 13:27:12
