,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc)
383,51.519300,5.857482,27.326805,258.744263,0.000000,5.468737,0.000000,1.000000,0.000000,0.865768,2.101736,1,2020-09-29 12:19:02
384,51.519282,5.857396,27.727165,254.773193,0.000000,5.177735,0.000000,1.000000,0.000000,0.892614,2.102166,1,2020-09-29 12:19:04
385,51.519269,5.857292,28.112127,257.148071,0.000000,5.344613,0.000000,1.000000,0.000000,0.914090,2.157080,1,2020-09-29 12:19:05
386,51.519264,5.857172,28.468903,262.686523,0.000000,5.682627,0.000000,1.000000,0.000000,0.931266,2.569253,1,2020-09-29 12:19:06
387,51.519238,5.857074,28.989080,248.783432,0.000000,6.222155,0.000000,1.000000,0.000000,0.944986,3.520226,1,2020-09-29 12:19:08
388,51.519208,5.857015,29.449923,243.429932,0.000000,4.624237,1.000000,0.000000,0.000000,0.955946,6.431719,1,2020-09-29 12:19:09
389,51.519175,5.856994,29.839261,228.698761,0.000000,3.380873,1.000000,0.000000,0.000000,0.964735,8.762580,1,2020-09-29 12:19:10
390,51.519140,5.856970,30.257970,217.484329,0.000000,3.276120,1.000000,0.000000,0.000000,0.971787,9.963261,1,2020-09-29 12:19:11
391,51.519111,5.856919,30.698292,221.662689,0.000000,3.553072,1.000000,0.000000,0.000000,0.977429,10.322684,1,2020-09-29 12:19:13
392,51.519085,5.856851,31.148324,229.555084,0.000000,3.877711,1.000000,0.000000,0.000000,0.981943,10.696337,1,2020-09-29 12:19:14
393,51.519058,5.856789,31.594529,231.919662,0.000000,3.936440,1.000000,0.000000,0.000000,0.985554,11.717415,1,2020-09-29 12:19:15
394,51.519029,5.856729,32.049038,231.924026,0.000000,3.982347,1.000000,0.000000,0.000000,0.988443,13.277262,1,2020-09-29 12:19:17
395,51.519004,5.856659,32.504649,235.520447,0.000000,4.104234,1.000000,0.000000,0.000000,0.990754,14.457846,1,2020-09-29 12:19:18
396,51.518978,5.856585,32.977274,237.120880,0.000000,4.317880,1.000000,0.000000,0.000000,0.992603,14.726053,1,2020-09-29 12:19:19
397,51.518955,5.856512,33.428789,239.849854,0.000000,4.236591,1.000000,0.000000,0.000000,0.994083,14.898353,1,2020-09-29 12:19:21
398,51.518925,5.856455,33.889897,236.471375,0.000000,4.153150,1.000000,0.000000,0.000000,0.995266,14.824391,1,2020-09-29 12:19:22
399,51.518898,5.856390,34.344056,236.792755,0.000000,4.096302,1.000000,0.000000,0.000000,0.996213,14.730532,1,2020-09-29 12:19:23
400,51.518875,5.856312,34.837052,240.083939,0.000000,4.399815,1.000000,0.000000,0.000000,0.996970,14.816130,1,2020-09-29 12:19:25
401,51.518852,5.856233,35.330921,242.363693,0.000000,4.509910,1.000000,0.000000,0.000000,0.997576,14.888342,1,2020-09-29 12:19:26
402,51.518830,5.856153,35.810915,244.424194,0.000000,4.536193,1.000000,0.000000,0.000000,0.998061,14.806518,1,2020-09-29 12:19:27
403,51.518809,5.856068,36.290970,245.815048,0.000000,4.665018,1.000000,0.000000,0.000000,0.998448,14.778966,1,2020-09-29 12:19:28
404,51.518780,5.856008,36.758013,241.486588,0.000000,4.397620,1.000000,0.000000,0.000000,0.998757,14.735931,1,2020-09-29 12:19:30
405,51.518758,5.855925,37.247323,243.299835,0.000000,4.555308,1.000000,0.000000,0.000000,0.999005,14.769621,1,2020-09-29 12:19:31
406,51.518724,5.855874,37.730436,237.520538,0.000000,4.311409,1.000000,0.000000,0.000000,0.999202,14.726373,1,2020-09-29 12:19:32
407,51.518698,5.855804,38.216272,238.079056,0.000000,4.294687,0.000000,1.000000,0.000000,0.999362,14.705244,1,2020-09-29 12:19:34
408,51.518674,5.855729,38.714421,239.955414,0.000000,4.360247,0.000000,1.000000,0.000000,0.999489,14.803696,1,2020-09-29 12:19:35
409,51.518654,5.855647,39.226067,243.376678,0.000000,4.443482,0.000000,1.000000,0.000000,0.999591,14.916824,1,2020-09-29 12:19:36
410,51.518634,5.855559,39.748733,245.629639,0.000000,4.689870,0.000000,1.000000,0.000000,0.999673,15.473933,1,2020-09-29 12:19:38
411,51.518609,5.855486,40.260638,243.989990,0.000000,4.582540,0.000000,1.000000,0.000000,0.999738,15.836730,1,2020-09-29 12:19:39
412,51.518588,5.855403,40.770171,245.235443,0.000000,4.648669,0.000000,1.000000,0.000000,0.999790,16.095029,1,2020-09-29 12:19:40
414,51.518559,5.855335,41.292156,241.707977,0.000000,4.555446,1.000000,0.000000,0.000000,0.999832,16.064353,1,2020-09-29 12:19:41
415,51.518527,5.855279,41.797508,236.684692,0.000000,4.262845,1.000000,0.000000,0.000000,0.999865,16.034868,1,2020-09-29 12:19:43
416,51.518508,5.855196,42.290474,242.699829,0.000000,4.385626,1.000000,0.000000,0.000000,0.999891,15.982592,1,2020-09-29 12:19:44
417,51.518484,5.855117,42.810586,242.907257,0.000000,4.545012,1.000000,0.000000,0.000000,0.999913,15.952385,1,2020-09-29 12:19:45
418,51.518442,5.855079,43.320096,231.232193,0.000000,4.219882,1.000000,0.000000,0.000000,0.999926,16.083372,1,2020-09-29 12:19:47
419,51.518416,5.855007,43.835560,235.332779,0.000000,4.272502,1.000000,0.000000,0.000000,0.999941,16.657306,1,2020-09-29 12:19:48
420,51.518392,5.854930,44.360042,238.996902,0.000000,4.391252,1.000000,0.000000,0.000000,0.999952,17.088293,1,2020-09-29 12:19:49
421,51.518369,5.854852,44.880405,241.145905,0.000000,4.459325,1.000000,0.000000,0.000000,0.999962,17.469717,1,2020-09-29 12:19:51
422,51.518344,5.854781,45.381473,241.003235,0.000000,4.399767,1.000000,0.000000,0.000000,0.999969,17.751829,1,2020-09-29 12:19:52
423,51.518315,5.854713,45.907685,239.009140,0.000000,4.435847,1.000000,0.000000,0.000000,0.999976,17.862722,1,2020-09-29 12:19:53
424,51.518292,5.854631,46.452240,241.175964,0.000000,4.578477,1.000000,0.000000,0.000000,0.999980,18.252872,1,2020-09-29 12:19:55
425,51.518266,5.854561,46.956654,240.747375,0.000000,4.464751,1.000000,0.000000,0.000000,0.999984,18.388432,1,2020-09-29 12:19:56
426,51.518237,5.854497,47.450869,239.138199,0.000000,4.360360,1.000000,0.000000,0.000000,0.999987,18.409023,1,2020-09-29 12:19:57
427,51.518209,5.854427,47.959943,238.455078,0.000000,4.393989,1.000000,0.000000,0.000000,0.999990,18.396771,1,2020-09-29 12:19:59
428,51.518187,5.854345,48.480829,240.541183,0.000000,4.502579,0.000000,1.000000,0.000000,0.999992,18.373690,1,2020-09-29 12:20:00
429,51.518161,5.854272,49.005265,240.358749,0.000000,4.502964,0.000000,1.000000,0.000000,0.999993,18.364345,1,2020-09-29 12:20:01
430,51.518125,5.854218,49.523153,236.590103,0.000000,4.357612,0.000000,1.000000,0.000000,0.999994,18.314681,1,2020-09-29 12:20:02
431,51.518103,5.854138,50.055425,238.991837,0.000000,4.459104,0.000000,1.000000,0.000000,0.999995,18.275318,1,2020-09-29 12:20:04
432,51.518078,5.854063,50.583363,239.773285,0.000000,4.458182,0.000000,1.000000,0.000000,0.999996,18.224175,1,2020-09-29 12:20:05
433,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1,2020-09-29 12:20:06
434,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1,2020-09-29 12:20:08
435,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1,2020-09-29 12:20:09
436,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1,2020-09-29 12:20:10
437,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1,2020-09-29 12:20:12
438,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1,2020-09-29 12:20:13
439,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1,2020-09-29 12:20:14
440,51.518065,5.853966,51.116047,245.226624,0.000000,4.627876,0.000000,1.000000,0.000000,0.999995,18.159261,1,2020-09-29 12:20:15
