,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc)
187,51.519688,5.860257,25.711038,251.034912,0.000000,10.591415,1.000000,0.000000,0.000000,0.999912,21.994070,1,2020-09-30 09:04:04
188,51.519124,5.857964,28.478560,230.573151,0.000000,3.067436,0.000000,1.000000,0.000000,0.988691,24.343652,1,2020-09-30 09:04:05
189,51.519645,5.860107,25.542325,243.985687,0.000000,9.211976,1.000000,0.000000,0.000000,0.999906,21.903302,1,2020-09-30 09:04:05
190,51.519071,5.857845,29.254346,226.857452,0.000000,5.529463,0.000000,1.000000,0.000000,0.990269,24.268509,1,2020-09-30 09:04:07
191,51.519652,5.860018,25.198286,261.815338,0.000000,6.478137,1.000000,0.000000,0.000000,0.999665,21.812901,1,2020-09-30 09:04:07
192,51.518996,5.857652,30.315156,229.197205,0.000000,8.251472,0.000000,1.000000,0.000000,0.991463,24.203985,1,2020-09-30 09:04:08
193,51.519742,5.860044,24.462168,331.549622,0.000000,5.816314,1.000000,0.000000,0.000000,0.989332,21.724800,1,2020-09-30 09:04:08
194,51.518893,5.857336,31.621435,232.556381,0.000000,12.143417,0.000000,1.000000,0.000000,0.992209,24.129817,1,2020-09-30 09:04:09
195,51.519891,5.860105,23.381863,357.798889,0.000000,9.461349,1.000000,0.000000,0.000000,0.988064,21.638451,1,2020-09-30 09:04:09
196,51.518796,5.857114,33.055938,231.252869,0.000000,13.800580,0.000000,1.000000,0.000000,0.993726,24.063740,1,2020-09-30 09:04:11
198,51.518685,5.856938,34.618916,227.964157,0.000000,13.630226,0.000000,1.000000,0.000000,0.994975,24.013614,1,2020-09-30 09:04:12
200,51.518566,5.856790,36.188209,223.393890,0.000000,13.219527,0.000000,1.000000,0.000000,0.995969,23.991267,1,2020-09-30 09:04:13
202,51.518437,5.856683,37.744146,216.890533,0.000000,12.780992,1.000000,0.000000,0.000000,0.996763,24.109352,1,2020-09-30 09:04:15
204,51.518308,5.856572,39.291093,213.446838,0.000000,12.602030,1.000000,0.000000,0.000000,0.997409,24.218740,1,2020-09-30 09:04:16
206,51.518180,5.856453,40.848265,212.059921,0.000000,12.596250,1.000000,0.000000,0.000000,0.997927,24.390564,1,2020-09-30 09:04:17
208,51.518052,5.856325,42.438067,211.907196,0.000000,12.792069,1.000000,0.000000,0.000000,0.998341,24.460661,1,2020-09-30 09:04:19
209,51.520778,5.860233,17.721801,356.181793,0.000000,10.213752,0.000000,1.000000,0.000000,0.997369,21.074130,1,2020-09-30 09:04:19
210,51.517924,5.856186,44.044349,212.748856,0.000000,12.963801,1.000000,0.000000,0.000000,0.998673,24.426292,1,2020-09-30 09:04:20
211,51.520886,5.860218,17.177475,356.175629,0.000000,9.730850,0.000000,1.000000,0.000000,0.997892,20.998755,1,2020-09-30 09:04:20
212,51.517792,5.856055,45.679478,212.189209,0.000000,13.177954,1.000000,0.000000,0.000000,0.998938,24.391671,1,2020-09-30 09:04:21
213,51.520999,5.860211,16.762501,357.665009,0.000000,9.696739,0.000000,1.000000,0.000000,0.998313,20.924691,1,2020-09-30 09:04:21
214,51.517668,5.855908,47.287020,214.012085,0.000000,13.052054,1.000000,0.000000,0.000000,0.999150,24.482845,1,2020-09-30 09:04:23
215,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:23
216,51.519231,5.858033,27.205203,281.793854,0.000000,6.050869,1.000000,0.000000,0.000000,0.670476,9.240672,1,2020-09-30 09:04:23
217,51.517548,5.855741,48.905776,216.697998,0.000000,13.186498,1.000000,0.000000,0.000000,0.999319,24.701606,1,2020-09-30 09:04:24
218,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:24
219,51.519238,5.858047,27.140630,291.741821,0.000000,2.576527,1.000000,0.000000,0.000000,0.735092,8.830650,1,2020-09-30 09:04:24
220,51.517427,5.855568,50.562307,218.438904,0.000000,13.465837,1.000000,0.000000,0.000000,0.999455,25.422145,1,2020-09-30 09:04:25
221,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:25
222,51.519224,5.858089,27.246712,183.143875,0.000000,0.984453,1.000000,0.000000,0.000000,0.787243,8.483160,1,2020-09-30 09:04:25
223,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:26
224,51.519198,5.858078,27.512419,190.558365,0.000000,2.131194,0.000000,1.000000,0.000000,0.829744,8.161918,1,2020-09-30 09:04:26
225,51.517308,5.855390,52.221273,220.020706,0.000000,13.599823,1.000000,0.000000,0.000000,0.999563,25.835280,1,2020-09-30 09:04:26
227,51.517189,5.855217,53.865136,220.687927,0.000000,13.585944,1.000000,0.000000,0.000000,0.999650,26.313707,1,2020-09-30 09:04:28
228,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:28
230,51.517072,5.855047,55.484491,221.218521,0.000000,13.445431,1.000000,0.000000,0.000000,0.999720,26.633809,1,2020-09-30 09:04:29
231,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:29
233,51.516964,5.854869,57.053295,222.820740,0.000000,13.148524,1.000000,0.000000,0.000000,0.999776,26.800288,1,2020-09-30 09:04:30
234,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:30
235,51.519218,5.858111,27.312633,325.192841,0.000000,0.986218,0.000000,1.000000,0.000000,0.912236,7.350101,1,2020-09-30 09:04:30
236,51.516861,5.854690,58.571687,224.528992,0.000000,12.859120,1.000000,0.000000,0.000000,0.999820,26.914091,1,2020-09-30 09:04:32
237,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:32
238,51.519218,5.858111,27.312633,325.192841,0.000000,0.986218,0.000000,1.000000,0.000000,0.912236,7.350101,1,2020-09-30 09:04:32
239,51.516761,5.854518,60.068139,225.421173,0.000000,12.578394,1.000000,0.000000,0.000000,0.999856,27.305021,1,2020-09-30 09:04:33
240,51.521101,5.860193,16.395920,355.097260,0.000000,9.331004,0.000000,1.000000,0.000000,0.998646,20.851836,1,2020-09-30 09:04:33
241,51.519210,5.858098,27.393093,207.281708,0.000000,0.996879,0.000000,1.000000,0.000000,0.914136,7.138793,1,2020-09-30 09:04:33
242,51.516663,5.854336,61.567675,226.644089,0.000000,12.547162,1.000000,0.000000,0.000000,0.999885,27.363472,1,2020-09-30 09:04:34
243,51.519210,5.858098,27.393093,207.281708,0.000000,0.996879,0.000000,1.000000,0.000000,0.914136,7.138793,1,2020-09-30 09:04:34
244,51.516559,5.854157,63.121894,226.621780,0.000000,12.811337,1.000000,0.000000,0.000000,0.999908,27.377218,1,2020-09-30 09:04:36
246,51.516447,5.853980,64.735715,225.652145,0.000000,13.192491,1.000000,0.000000,0.000000,0.999926,27.515385,1,2020-09-30 09:04:37
248,51.516331,5.853814,66.357175,224.376892,0.000000,13.269393,1.000000,0.000000,0.000000,0.999940,27.557519,1,2020-09-30 09:04:38
249,51.519179,5.858069,27.734070,215.931885,0.000000,1.379065,0.000000,1.000000,0.000000,0.916619,7.087795,1,2020-09-30 09:04:38
250,51.516214,5.853646,67.963333,223.542725,0.000000,13.316350,1.000000,0.000000,0.000000,0.999952,27.707933,1,2020-09-30 09:04:40
251,51.519152,5.858019,28.048790,216.338959,0.000000,2.418585,0.000000,1.000000,0.000000,0.933252,7.113315,1,2020-09-30 09:04:40
252,51.516083,5.853527,69.548502,219.734375,0.000000,13.041695,1.000000,0.000000,0.000000,0.999958,27.729105,1,2020-09-30 09:04:41
253,51.519088,5.857961,28.732821,206.609390,0.000000,4.880738,0.000000,1.000000,0.000000,0.946209,7.132974,1,2020-09-30 09:04:41
254,51.515969,5.853361,71.124415,220.374161,0.000000,13.035503,1.000000,0.000000,0.000000,0.999966,27.756473,1,2020-09-30 09:04:42
255,51.519088,5.857961,28.732821,206.609390,0.000000,4.880738,0.000000,1.000000,0.000000,0.946209,7.132974,1,2020-09-30 09:04:42
256,51.515861,5.853174,72.698698,222.224594,0.000000,13.149967,0.000000,1.000000,0.000000,0.999972,27.962997,1,2020-09-30 09:04:44
257,51.519028,5.857449,29.955892,249.993027,0.000000,9.380911,0.000000,1.000000,0.000000,0.934071,7.546880,1,2020-09-30 09:04:44
258,51.515750,5.853002,74.303515,222.651367,0.000000,13.129443,0.000000,1.000000,0.000000,0.999977,27.931713,1,2020-09-30 09:04:45
259,51.519014,5.857183,30.704178,257.901764,0.000000,11.024217,0.000000,1.000000,0.000000,0.946976,11.832632,1,2020-09-30 09:04:45
260,51.515633,5.852837,75.938611,222.308136,0.000000,13.214151,0.000000,1.000000,0.000000,0.999982,27.968022,1,2020-09-30 09:04:46
261,51.518996,5.856945,31.544137,260.776550,0.000000,11.734256,0.000000,1.000000,0.000000,0.957575,13.343251,1,2020-09-30 09:04:46
262,51.515524,5.852642,77.564537,223.697632,0.000000,13.411058,0.000000,1.000000,0.000000,0.999984,28.024492,1,2020-09-30 09:04:47
263,51.518964,5.856767,32.382065,257.733734,0.000000,10.714470,1.000000,0.000000,0.000000,0.966053,13.547298,1,2020-09-30 09:04:47
264,51.515443,5.852391,79.133165,228.376358,0.000000,13.530668,0.000000,1.000000,0.000000,0.999962,28.006736,1,2020-09-30 09:04:49
265,51.518922,5.856608,33.248199,252.567993,0.000000,9.964343,1.000000,0.000000,0.000000,0.972834,15.106992,1,2020-09-30 09:04:49
266,51.515329,5.852213,80.734393,227.377701,0.000000,13.588986,0.000000,1.000000,0.000000,0.999969,27.991852,1,2020-09-30 09:04:50
267,51.518877,5.856467,34.108533,248.615128,0.000000,9.180418,1.000000,0.000000,0.000000,0.978263,15.586857,1,2020-09-30 09:04:50
268,51.515212,5.852045,82.327963,226.274338,0.000000,13.529310,0.000000,1.000000,0.000000,0.999974,28.050617,1,2020-09-30 09:04:51
269,51.518829,5.856320,35.012021,245.781540,0.000000,9.033249,1.000000,0.000000,0.000000,0.982610,15.751207,1,2020-09-30 09:04:51
270,51.515087,5.851898,83.930540,224.251343,0.000000,13.422181,0.000000,1.000000,0.000000,0.999975,28.044540,1,2020-09-30 09:04:53
271,51.518781,5.856173,35.945472,243.816147,0.000000,8.966272,1.000000,0.000000,0.000000,0.986088,16.033237,1,2020-09-30 09:04:53
272,51.514967,5.851740,85.544923,223.319489,0.000000,13.357924,0.000000,1.000000,0.000000,0.999980,28.038541,1,2020-09-30 09:04:54
273,51.518729,5.856043,36.860476,241.369186,0.000000,8.560024,1.000000,0.000000,0.000000,0.988869,15.963470,1,2020-09-30 09:04:54
274,51.514842,5.851594,87.167015,221.930695,0.000000,13.283459,0.000000,1.000000,0.000000,0.999982,28.043053,1,2020-09-30 09:04:55
275,51.518683,5.855877,37.839942,242.684799,0.000000,9.145188,1.000000,0.000000,0.000000,0.991093,15.939367,1,2020-09-30 09:04:55
276,51.514726,5.851436,88.769805,221.668365,0.000000,13.153775,0.000000,1.000000,0.000000,0.999985,28.050998,1,2020-09-30 09:04:57
277,51.518638,5.855706,38.853757,244.306305,0.000000,9.429783,1.000000,0.000000,0.000000,0.992874,16.061850,1,2020-09-30 09:04:57
278,51.514625,5.851258,90.344599,222.873444,0.000000,12.900150,0.000000,1.000000,0.000000,0.999987,28.026004,1,2020-09-30 09:04:58
279,51.518591,5.855540,39.872740,244.648819,0.000000,9.520719,1.000000,0.000000,0.000000,0.994299,16.164075,1,2020-09-30 09:04:58
280,51.514508,5.851112,91.908623,221.906296,0.000000,12.753157,0.000000,1.000000,0.000000,0.999988,27.997615,1,2020-09-30 09:04:59
281,51.518543,5.855371,40.933223,244.901855,0.000000,9.657920,1.000000,0.000000,0.000000,0.995439,16.101217,1,2020-09-30 09:04:59
282,51.514409,5.850927,93.469425,223.531876,0.000000,12.680945,0.000000,1.000000,0.000000,0.999989,27.970590,1,2020-09-30 09:05:01
283,51.518496,5.855193,42.010944,245.391342,0.000000,9.915236,1.000000,0.000000,0.000000,0.996351,15.976195,1,2020-09-30 09:05:01
284,51.514286,5.850814,94.988517,220.870331,0.000000,12.357894,0.000000,1.000000,0.000000,0.999981,27.955286,1,2020-09-30 09:05:02
285,51.518496,5.855193,42.010944,245.391342,0.000000,9.915236,1.000000,0.000000,0.000000,0.996351,15.976195,1,2020-09-30 09:05:02
286,51.514286,5.850814,94.988517,220.870331,0.000000,12.357894,0.000000,1.000000,0.000000,0.999981,27.955286,1,2020-09-30 09:05:03
287,51.518496,5.855193,42.010944,245.391342,0.000000,9.915236,1.000000,0.000000,0.000000,0.996351,15.976195,1,2020-09-30 09:05:03
288,51.514286,5.850814,94.988517,220.870331,0.000000,12.357894,0.000000,1.000000,0.000000,0.999981,27.955286,1,2020-09-30 09:05:05
289,51.518496,5.855193,42.010944,245.391342,0.000000,9.915236,1.000000,0.000000,0.000000,0.996351,15.976195,1,2020-09-30 09:05:05
290,51.514286,5.850814,94.988517,220.870331,0.000000,12.357894,0.000000,1.000000,0.000000,0.999981,27.955286,1,2020-09-30 09:05:06
291,51.518496,5.855193,42.010944,245.391342,0.000000,9.915236,1.000000,0.000000,0.000000,0.996351,15.976195,1,2020-09-30 09:05:06
292,51.514286,5.850814,94.988517,220.870331,0.000000,12.357894,0.000000,1.000000,0.000000,0.999981,27.955286,1,2020-09-30 09:05:07
293,51.518496,5.855193,42.010944,245.391342,0.000000,9.915236,1.000000,0.000000,0.000000,0.996351,15.976195,1,2020-09-30 09:05:07
294,51.514286,5.850814,94.988517,220.870331,0.000000,12.357894,0.000000,1.000000,0.000000,0.999981,27.955286,1,2020-09-30 09:05:08
295,51.518496,5.855193,42.010944,245.391342,0.000000,9.915236,1.000000,0.000000,0.000000,0.996351,15.976195,1,2020-09-30 09:05:08
296,51.514286,5.850814,94.988517,220.870331,0.000000,12.357894,0.000000,1.000000,0.000000,0.999981,27.955286,1,2020-09-30 09:05:10
297,51.518496,5.855193,42.010944,245.391342,0.000000,9.915236,1.000000,0.000000,0.000000,0.996351,15.976195,1,2020-09-30 09:05:10
298,51.514286,5.850814,94.988517,220.870331,0.000000,12.357894,0.000000,1.000000,0.000000,0.999981,27.955286,1,2020-09-30 09:05:11
348,51.519523,5.859008,24.165076,188.543533,0.000000,1.224149,1.000000,0.000000,0.000000,0.949339,18.906243,1,2020-09-30 09:06:15
349,51.519520,5.858995,24.191247,263.992554,0.000000,0.585381,1.000000,0.000000,0.000000,0.959464,18.679572,1,2020-09-30 09:06:17
350,51.519520,5.858976,24.171181,271.632080,0.000000,0.902749,1.000000,0.000000,0.000000,0.967571,18.463078,1,2020-09-30 09:06:18
351,51.519517,5.858963,24.187289,251.336014,0.000000,0.781677,1.000000,0.000000,0.000000,0.974057,18.259380,1,2020-09-30 09:06:19
354,51.519523,5.859007,24.175777,345.900177,0.000000,0.552812,1.000000,0.000000,0.000000,0.986614,17.701033,1,2020-09-30 09:06:23
355,51.519521,5.858979,24.159378,259.126282,0.000000,0.956369,1.000000,0.000000,0.000000,0.989276,17.528799,1,2020-09-30 09:06:25
356,51.519520,5.858979,24.168976,248.434296,0.000000,0.429646,1.000000,0.000000,0.000000,0.991420,17.365316,1,2020-09-30 09:06:26
358,51.519517,5.858958,24.178789,254.427353,0.000000,0.779940,0.000000,1.000000,0.000000,0.993135,17.206790,1,2020-09-30 09:06:27
359,51.519518,5.858957,24.174353,264.282715,0.000000,0.456667,0.000000,1.000000,0.000000,0.994507,17.055015,1,2020-09-30 09:06:29
360,51.519518,5.858965,24.175605,245.138153,0.000000,0.039907,0.000000,1.000000,0.000000,0.995603,16.907095,1,2020-09-30 09:06:30
363,51.519515,5.858946,24.192875,252.511917,0.000000,0.771709,0.000000,1.000000,0.000000,0.997741,16.495559,1,2020-09-30 09:06:34
366,51.519515,5.858943,24.186554,250.902130,0.000000,0.842719,0.000000,1.000000,0.000000,0.998827,16.119284,1,2020-09-30 09:06:38
367,51.519515,5.858946,24.191713,249.115494,0.000000,0.246782,0.000000,1.000000,0.000000,0.999060,16.000430,1,2020-09-30 09:06:39
368,51.519515,5.858948,24.194188,239.817490,0.000000,0.066610,0.000000,1.000000,0.000000,0.999248,15.885895,1,2020-09-30 09:06:40
371,51.519515,5.858956,24.197735,250.932114,0.000000,0.294238,0.000000,1.000000,0.000000,0.999598,15.560614,1,2020-09-30 09:06:44
372,51.519513,5.858936,24.205035,256.461975,0.000000,0.704862,0.000000,1.000000,0.000000,0.999676,15.456598,1,2020-09-30 09:06:46
373,51.519514,5.858942,24.200318,272.371704,0.000000,0.202317,0.000000,1.000000,0.000000,0.999738,15.355574,1,2020-09-30 09:06:47
