TrackDateTimeUTC,TrackID,TrackPositionLatitude,TrackPositionLongitude,TrackPositionAltitude,TrackPositionSpeed,TrackClassification,TrackIdentification,TrackSource
2020-09-30 12:44:24,0,51.519542,5.857787,50.633361,11.936016,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:24,0,51.519542,5.857787,50.633361,11.936016,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:24,0,51.519542,5.857787,50.633361,11.936016,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:24,2,51.519542,5.857787,50.633361,11.936016,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:24,2,51.519542,5.857787,50.633361,11.936016,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:24,2,51.519542,5.857787,50.633361,11.936016,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:24,2,51.519542,5.857787,50.633361,11.936016,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:24,0,51.519542,5.857787,50.633361,11.936016,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:24,2,51.519542,5.857787,50.633361,11.936016,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:24,0,51.519542,5.857787,50.633361,11.936016,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:25,0,51.516772,5.850992,57.850792,11.123323,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:25,0,51.516772,5.850992,57.850792,11.123323,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:25,0,51.516772,5.850992,57.850792,11.123323,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:25,0,51.516772,5.850992,57.850792,11.123323,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:25,0,51.516772,5.850992,57.850792,11.123323,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:26,0,51.518615,5.855823,56.747511,14.318707,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:26,0,51.518615,5.855823,56.747511,14.318707,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:26,0,51.518615,5.855823,56.747511,14.318707,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:26,0,51.518615,5.855823,56.747511,14.318707,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:27,0,51.520717,5.860887,50.292331,13.048552,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:27,0,51.520717,5.860887,50.292331,13.048552,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:27,0,51.520717,5.860887,50.292331,13.048552,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:29,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:29,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:29,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:30,0,51.516853,5.851480,52.850851,11.189553,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:30,0,51.516853,5.851480,52.850851,11.189553,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:30,0,51.516853,5.851480,52.850851,11.189553,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:33,0,51.517042,5.851523,51.562822,15.365857,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:34,2,51.520378,5.860413,52.001472,11.334366,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:34,2,51.520378,5.860413,52.001472,11.334366,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:34,2,51.520378,5.860413,52.001472,11.334366,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:35,0,51.514664,5.845137,47.368082,10.962415,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:35,0,51.514664,5.845137,47.368082,10.962415,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:35,0,51.514664,5.845137,47.368082,10.962415,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:36,0,51.517235,5.852746,50.576705,15.291730,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:36,0,51.517235,5.852746,50.576705,15.291730,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:36,0,51.517235,5.852746,50.576705,15.291730,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:36,0,51.517235,5.852746,50.576705,15.291730,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:36,0,51.517235,5.852746,50.576705,15.291730,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:36,0,51.517235,5.852746,50.576705,15.291730,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:39,2,51.520842,5.860846,52.001472,11.177452,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:39,2,51.520842,5.860846,52.001472,11.177452,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:39,2,51.520842,5.860846,52.001472,11.177452,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:40,0,51.516992,5.851432,49.453051,15.295227,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:40,0,51.516992,5.851432,49.453051,15.295227,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:41,0,51.517268,5.852283,49.076733,14.497412,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:41,0,51.517268,5.852283,49.076733,14.497412,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:41,0,51.517268,5.852283,49.076733,14.497412,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:41,0,51.517268,5.852283,49.076733,14.497412,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:42,2,51.515567,5.847833,51.224524,10.952624,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:42,0,51.515567,5.847833,51.224524,10.952624,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:42,0,51.515567,5.847833,51.224524,10.952624,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:44,0,51.519360,5.858081,47.538209,13.508021,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:44,0,51.519360,5.858081,47.538209,13.508021,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:46,0,51.518421,5.856019,54.654573,13.714523,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:46,0,51.518421,5.856019,54.654573,13.714523,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:46,0,51.518421,5.856019,54.654573,13.714523,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:46,0,51.518421,5.856019,54.654573,13.714523,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:46,0,51.518421,5.856019,54.654573,13.714523,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:46,0,51.518421,5.856019,54.654573,13.714523,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:46,0,51.518421,5.856019,54.654573,13.714523,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:48,0,51.517141,5.852632,62.432309,15.111960,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:50,0,51.517468,5.852792,61.012397,13.925916,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:51,0,51.517485,5.853215,60.627154,13.983752,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:51,0,51.517485,5.853215,60.627154,13.983752,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:51,0,51.517485,5.853215,60.627154,13.983752,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:51,0,51.517485,5.853215,60.627154,13.983752,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:51,0,51.517485,5.853215,60.627154,13.983752,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:51,0,51.517485,5.853215,60.627154,13.983752,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:53,0,51.516911,5.851615,64.324246,15.104554,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:53,0,51.516911,5.851615,64.324246,15.104554,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:53,0,51.516911,5.851615,64.324246,15.104554,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:53,0,51.516911,5.851615,64.324246,15.104554,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:54,0,51.516947,5.851430,64.294062,15.228734,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:54,0,51.516947,5.851430,64.294062,15.228734,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:54,0,51.516947,5.851430,64.294062,15.228734,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:55,0,51.515195,5.847369,65.862309,11.025768,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:55,0,51.515195,5.847369,65.862309,11.025768,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:56,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:56,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:56,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:56,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:57,2,51.516382,5.849358,66.886293,15.577620,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:57,2,51.516382,5.849358,66.886293,15.577620,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:57,2,51.516382,5.849358,66.886293,15.577620,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:57,0,51.516382,5.849358,66.886293,15.577620,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:57,0,51.516382,5.849358,66.886293,15.577620,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:57,2,51.516382,5.849358,66.886293,15.577620,Mavic Pro,DRONE,Arcus
2020-09-30 12:44:57,0,51.516382,5.849358,66.886293,15.577620,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:57,0,51.516382,5.849358,66.886293,15.577620,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:57,0,51.516382,5.849358,66.886293,15.577620,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:57,0,51.516382,5.849358,66.886293,15.577620,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:57,0,51.516382,5.849358,66.886293,15.577620,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:44:57,0,51.516382,5.849358,66.886293,15.577620,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:00,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:01,0,51.518739,5.856389,62.346311,11.309923,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:01,0,51.518739,5.856389,62.346311,11.309923,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:01,0,51.518739,5.856389,62.346311,11.309923,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:01,0,51.518739,5.856389,62.346311,11.309923,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:01,0,51.518739,5.856389,62.346311,11.309923,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:02,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:02,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:02,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:03,0,51.515012,5.846893,58.004231,11.093249,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:05,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:06,0,51.516825,5.851803,53.873715,15.296179,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:07,2,51.519971,5.858737,52.001472,10.927227,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:07,2,51.519971,5.858737,52.001472,10.927227,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:07,2,51.519971,5.858737,52.001472,10.927227,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:07,2,51.519971,5.858737,52.001472,10.927227,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:07,2,51.519971,5.858737,52.001472,10.927227,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:08,0,51.516922,5.851617,56.668982,15.647834,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:09,0,51.516972,5.851511,69.122165,15.659463,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:10,0,51.516698,5.850675,53.796684,10.721920,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:10,0,51.516698,5.850675,53.796684,10.721920,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:11,0,51.518828,5.857040,55.856547,10.631639,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:11,0,51.518828,5.857040,55.856547,10.631639,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:11,0,51.518828,5.857040,55.856547,10.631639,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:11,0,51.518828,5.857040,55.856547,10.631639,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:11,0,51.518828,5.857040,55.856547,10.631639,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:11,0,51.518828,5.857040,55.856547,10.631639,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:11,0,51.518828,5.857040,55.856547,10.631639,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:11,0,51.518828,5.857040,55.856547,10.631639,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:12,0,51.519866,5.859660,50.255201,12.918479,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:12,0,51.519866,5.859660,50.255201,12.918479,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:12,0,51.519866,5.859660,50.255201,12.918479,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:12,0,51.519866,5.859660,50.255201,12.918479,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:12,0,51.519866,5.859660,50.255201,12.918479,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:12,0,51.519866,5.859660,50.255201,12.918479,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:12,0,51.519866,5.859660,50.255201,12.918479,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:12,0,51.519866,5.859660,50.255201,12.918479,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:13,0,51.519710,5.858609,50.027313,10.798264,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:13,0,51.519710,5.858609,50.027313,10.798264,UNKNOWN,UNKNOWN,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:15,2,51.519974,5.858796,52.001472,11.076279,Mavic Pro,DRONE,Arcus
2020-09-30 12:45:18,0,51.520178,5.859393,41.315280,10.870702,UNKNOWN,UNKNOWN,Alvira
2020-09-30 12:45:18,0,51.520178,5.859393,41.315280,10.870702,UNKNOWN,UNKNOWN,Alvira
2020-09-30 12:45:18,2,51.520178,5.859393,41.315280,10.870702,Mavic Pro,DRONE,Alvira
2020-09-30 12:45:21,0,51.520245,5.859424,34.150672,10.438378,UNKNOWN,UNKNOWN,Alvira
2020-09-30 12:45:21,0,51.520245,5.859424,34.150672,10.438378,UNKNOWN,UNKNOWN,Alvira
2020-09-30 12:45:21,2,51.520245,5.859424,34.150672,10.438378,Mavic Pro,DRONE,Alvira
2020-09-30 12:45:21,2,51.520245,5.859424,34.150672,10.438378,Mavic Pro,DRONE,Alvira
2020-09-30 12:45:21,2,51.520245,5.859424,34.150672,10.438378,Mavic Pro,DRONE,Alvira
2020-09-30 12:45:21,2,51.520245,5.859424,34.150672,10.438378,Mavic Pro,DRONE,Alvira
2020-09-30 12:45:22,2,51.520245,5.859445,34.150672,10.438378,Mavic Pro,DRONE,Alvira
2020-09-30 12:45:22,2,51.520245,5.859445,34.150672,10.438378,Mavic Pro,DRONE,Alvira
