,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Latitude,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,LABEL,datetime(utc)
23,51.521665,5.869278,51.521665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.719665,-0.059853,1.436103,-0.003459,0.309176,0,2020-09-29 13:57:05
24,51.521614,5.869243,51.521614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,226.616601,-0.642853,1.528014,0.047928,1.145047,0,2020-09-29 13:57:06
25,51.521676,5.869405,51.521676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:57:11
26,51.521681,5.869459,51.521681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:57:15
27,51.521624,5.869287,51.521624,0.170038,0.019375,0.102310,-0.514115,0.000000,0.010944,0.000000,0.277228,360.419142,-0.370514,3.554995,0.045260,0.880660,0,2020-09-29 13:57:19
28,51.521678,5.869497,51.521678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:57:24
29,51.521521,5.869231,51.521521,0.197400,0.022493,0.118774,-0.596846,0.000000,0.012705,0.000000,0.352490,1279.072797,-0.117506,183.940765,-0.287913,7.569439,0,2020-09-29 13:57:28
30,51.521621,5.869410,51.521621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.129167,-0.266475,0.012413,0.168215,-0.020945,0,2020-09-29 13:57:32
31,51.521483,5.869376,51.521483,0.198159,0.022579,0.119231,-0.599141,0.000000,0.012754,0.000000,0.384615,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:57:37
32,51.521578,5.869405,51.521578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.884354,-0.257474,0.011603,0.005918,-0.353832,0,2020-09-29 13:57:45
33,51.521529,5.868993,51.521529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2224.956229,-0.555624,225.848929,-0.187233,8.261265,0,2020-09-29 13:57:50
34,51.521649,5.869076,51.521649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:57:54
35,51.521525,5.869020,51.521525,0.184665,0.021041,0.111111,-0.558339,0.000000,0.011886,0.000000,0.358423,529.541219,-0.726600,4.011054,0.121360,-0.665047,0,2020-09-29 13:57:58
36,51.521567,5.869003,51.521567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.515625,-0.213761,0.012157,0.169223,-0.160261,0,2020-09-29 13:58:02
37,51.521421,5.869312,51.521421,0.177660,0.020243,0.106897,-0.537161,0.000000,0.011435,0.000000,0.344828,350.868966,-0.444378,3.358810,0.086331,-0.862372,0,2020-09-29 13:58:07
38,51.521340,5.869345,51.521340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,676.306709,-0.830161,19.000760,0.038112,-1.606330,0,2020-09-29 13:58:11
39,51.521337,5.869611,51.521337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215.994118,-0.019741,2.499401,-0.006528,-0.238710,0,2020-09-29 13:58:15
40,51.521383,5.869863,51.521383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,701.749319,-0.230755,20.813684,0.116643,-1.104435,0,2020-09-29 13:58:20
41,51.521348,5.869726,51.521348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1699.058981,-0.319420,94.177989,0.001045,4.791080,0,2020-09-29 13:58:24
42,51.521439,5.869786,51.521439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.904494,-0.163799,0.010250,0.119523,0.049082,0,2020-09-29 13:58:27
43,51.521412,5.869802,51.521412,0.142325,0.016217,0.085635,-0.430322,0.000000,0.009161,0.000000,0.276243,652.729282,-0.310227,19.697876,0.039256,-1.360669,0,2020-09-29 13:58:28
44,51.521439,5.869796,51.521439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,459.210084,-0.096861,16.584803,0.136696,-0.610416,0,2020-09-29 13:58:29
45,51.521439,5.869820,51.521439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,351.771676,-0.038424,4.254441,0.005920,-0.407642,0,2020-09-29 13:58:30
46,51.521408,5.869648,51.521408,0.149338,0.017016,0.089855,-0.451527,0.000000,0.009612,0.000000,0.289855,954.730435,-0.782522,7.850068,0.008413,-0.538034,0,2020-09-29 13:58:31
47,51.521439,5.869759,51.521439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,368.526786,-0.280938,3.589446,0.082082,-0.383652,0,2020-09-29 13:58:32
48,51.521453,5.869769,51.521453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,253.928783,-0.003513,3.442314,0.006359,-0.641922,0,2020-09-29 13:58:33
49,51.521412,5.869710,51.521412,0.157558,0.017953,0.094801,-0.476381,0.000000,0.010141,0.000000,0.305810,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:58:37
50,51.521237,5.869311,51.521237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5685.022613,-1.258104,317.500734,0.066897,-6.146435,0,2020-09-29 13:58:45
51,51.521353,5.869669,51.521353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:58:50
52,51.521380,5.869759,51.521380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,276.354286,-0.070399,2.997460,0.005988,-0.491581,0,2020-09-29 13:58:54
53,51.521431,5.869916,51.521431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144.432203,-0.037161,2.480597,0.000982,-0.255725,0,2020-09-29 13:58:57
54,51.521445,5.869914,51.521445,0.145131,0.016537,0.087324,-0.438808,0.000000,0.009341,0.000000,0.281690,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:58:58
55,51.521461,5.869878,51.521461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.862069,-0.334971,0.024893,0.232303,-0.455613,0,2020-09-29 13:58:59
56,51.521467,5.869854,51.521467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,582.619597,-0.526140,2.231299,0.124615,-0.969222,0,2020-09-29 13:59:00
57,51.521445,5.869823,51.521445,0.143915,0.016398,0.086592,-0.435130,0.000000,0.009263,0.000000,0.279330,725.717877,-0.220699,16.651344,-0.028074,0.118342,0,2020-09-29 13:59:01
58,51.521455,5.869889,51.521455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,706.769231,-0.374158,5.537110,0.017316,-0.993558,0,2020-09-29 13:59:02
59,51.521461,5.869887,51.521461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,732.630854,-0.435338,5.182014,0.017084,-1.036180,0,2020-09-29 13:59:03
60,51.521456,5.869899,51.521456,0.143115,0.016307,0.086111,-0.432713,0.000000,0.009211,0.000000,0.277778,433.927778,-0.407061,1.887621,0.075461,-0.641889,0,2020-09-29 13:59:04
61,51.521488,5.870051,51.521488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,296.220056,-0.164214,12.051272,0.036395,0.147484,0,2020-09-29 13:59:05
62,51.521475,5.870121,51.521475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,145.366391,-0.001295,12.897560,0.004074,-0.175005,0,2020-09-29 13:59:06
63,51.521459,5.870030,51.521459,0.143115,0.016307,0.086111,-0.432713,0.000000,0.009211,0.000000,0.277778,151.319444,-0.118976,0.834908,0.012709,-0.201463,0,2020-09-29 13:59:07
64,51.521461,5.869960,51.521461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,304.572650,-0.192196,2.236147,-0.001951,-0.380216,0,2020-09-29 13:59:08
65,51.521526,5.870068,51.521526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.906977,-0.214565,0.009125,-0.015270,-0.158508,0,2020-09-29 13:59:11
66,51.521417,5.869983,51.521417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2469.582857,-0.649524,105.469702,0.192903,-1.951144,0,2020-09-29 13:59:15
67,51.521470,5.870188,51.521470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,664.217143,-0.587997,5.541727,0.160350,-0.661734,0,2020-09-29 13:59:20
68,51.521463,5.870171,51.521463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:59:24
69,51.521477,5.870210,51.521477,0.136662,0.015572,0.082228,-0.413201,0.000000,0.008796,0.000000,0.265252,323.970822,-0.206876,1.173671,-0.006480,-0.122158,0,2020-09-29 13:59:28
70,51.521547,5.869999,51.521547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,717.285714,-0.374186,2.281388,0.011821,-0.308422,0,2020-09-29 13:59:33
71,51.521552,5.869842,51.521552,0.170038,0.019375,0.102310,-0.514115,0.000000,0.010944,0.000000,0.330033,645.072607,-0.354838,2.127676,-0.002112,-0.183433,0,2020-09-29 13:59:37
72,51.521609,5.869912,51.521609,0.174649,0.019900,0.105085,-0.528057,0.000000,0.011241,0.000000,0.338983,464.813559,-0.018028,21.110758,-0.035763,0.972700,0,2020-09-29 13:59:46
73,51.521568,5.869543,51.521568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1037.536810,-0.295892,33.388702,0.043151,-0.491207,0,2020-09-29 13:59:50
74,51.521662,5.869480,51.521662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:59:54
75,51.521671,5.869201,51.521671,0.167822,0.019122,0.100977,-0.507416,0.000000,0.010802,0.000000,0.325733,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 13:59:58
76,51.521670,5.869217,51.521670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:00:03
77,51.521749,5.869565,51.521749,0.225971,0.025748,0.135965,-0.683231,0.000000,0.014544,0.000000,0.438596,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:00:07
78,51.521456,5.869079,51.521456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14550.046595,-2.680292,502.727118,0.418533,-3.279359,2,2020-09-29 14:00:11
79,51.521657,5.870128,51.521657,0.264213,0.030105,0.158974,-0.798855,0.000000,0.017006,0.000000,0.512821,5350.856410,-0.933657,192.668997,0.163310,-2.391660,0,2020-09-29 14:00:16
80,51.521713,5.870259,51.521713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2019.500000,-0.092672,94.313625,-0.123833,2.885910,0,2020-09-29 14:00:20
81,51.520908,5.870508,51.520908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8902.778426,-0.158152,397.837193,-0.550077,12.405206,2,2020-09-29 14:00:24
82,51.520626,5.871620,51.520626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2085.299296,-0.129558,75.982550,-0.147759,3.670070,0,2020-09-29 14:00:29
83,51.520665,5.871647,51.520665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.564460,-0.002288,7.005404,-0.009376,0.195075,0,2020-09-29 14:00:33
84,51.521008,5.870665,51.521008,0.129451,0.014750,0.077889,-0.391399,0.000000,0.008332,0.000000,0.251256,1224.148241,-0.017031,52.694253,-0.080490,2.095075,0,2020-09-29 14:00:37
85,51.521576,5.869779,51.521576,0.291082,0.033167,0.175141,-0.880094,0.000000,0.018735,0.000000,0.564972,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:00:46
86,51.521176,5.869077,51.521176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20253.788660,-0.232854,923.106033,-1.131850,36.332074,2,2020-09-29 14:00:50
87,51.521587,5.870048,51.521587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:00:54
88,51.520951,5.868268,51.520951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39148.102128,0.193600,1797.086560,-2.380854,72.360964,1,2020-09-29 14:00:59
89,51.521300,5.869170,51.521300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19918.885542,0.391751,948.588889,-1.171295,34.903529,2,2020-09-29 14:01:03
90,51.521396,5.870527,51.521396,0.330266,0.037632,0.198718,-0.998569,0.000000,0.021257,0.000000,0.641026,1130.032051,-0.028643,55.918288,-0.069530,2.012478,0,2020-09-29 14:01:07
91,51.521393,5.870302,51.521393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,563.920245,-0.027855,22.331772,-0.031880,0.963026,0,2020-09-29 14:01:12
92,51.521286,5.870274,51.521286,0.326085,0.037155,0.196203,-0.985928,0.000000,0.020988,0.000000,0.632911,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:01:16
93,51.521411,5.870033,51.521411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,571.707317,-0.011502,21.679885,-0.029948,0.957154,0,2020-09-29 14:01:20
94,51.521483,5.869999,51.521483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,561.958333,-0.033510,18.560431,-0.029380,0.666508,0,2020-09-29 14:01:24
95,51.521096,5.870154,51.521096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9314.871429,-0.083907,394.521261,-0.498788,15.697331,2,2020-09-29 14:01:29
96,51.520910,5.871172,51.520910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:01:33
97,51.520724,5.871507,51.520724,0.214673,0.024461,0.129167,-0.649070,0.000000,0.013817,0.000000,0.416667,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:01:37
98,51.521018,5.870983,51.521018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:01:42
99,51.521413,5.870000,51.521413,0.393294,0.044813,0.236641,-1.189135,0.000000,0.025314,0.000000,0.763359,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:01:46
100,51.521580,5.869487,51.521580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:01:50
101,51.521592,5.869372,51.521592,0.425797,0.048517,0.256198,-1.287411,0.000000,0.027406,0.000000,0.826446,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:01:55
102,51.521620,5.869333,51.521620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,858.982456,0.002400,39.278003,-0.045714,1.376959,0,2020-09-29 14:01:59
103,51.521678,5.869441,51.521678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:02:03
104,51.521680,5.869618,51.521680,0.432954,0.049333,0.260504,-1.309048,0.000000,0.027867,0.000000,0.840336,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:02:07
105,51.521613,5.869692,51.521613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,732.934307,0.068770,1.767991,0.000633,-0.073504,0,2020-09-29 14:02:12
106,51.521680,5.869661,51.521680,0.370658,0.042234,0.223022,-1.120696,0.000000,0.023857,0.000000,0.719424,726.589928,0.042829,1.246552,-0.002318,-0.019745,0,2020-09-29 14:02:16
107,51.521687,5.869663,51.521687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:02:20
108,51.521735,5.869327,51.521735,0.432954,0.049333,0.260504,-1.309048,0.000000,0.027867,0.000000,0.840336,1747.310924,-0.140710,1.861790,0.175086,0.126106,0,2020-09-29 14:02:25
109,51.521625,5.869231,51.521625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:02:29
110,51.521680,5.869312,51.521680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,841.543307,-0.070597,6.934049,0.006755,-0.891218,0,2020-09-29 14:02:33
111,51.521638,5.869263,51.521638,0.350486,0.039936,0.210884,-1.059705,0.000000,0.022559,0.000000,0.680272,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:02:37
112,51.521641,5.869241,51.521641,0.368011,0.041933,0.221429,-1.112691,0.000000,0.023687,0.000000,0.714286,751.357143,0.068696,3.038956,0.000904,-0.513864,0,2020-09-29 14:02:46
113,51.521662,5.869428,51.521662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1542.788321,-0.027495,7.415448,0.029596,-1.260144,0,2020-09-29 14:02:50
114,51.521685,5.869559,51.521685,0.343476,0.039137,0.206667,-1.038511,0.000000,0.022108,0.000000,0.666667,1466.520000,-0.047108,6.402841,0.031360,-1.016697,0,2020-09-29 14:02:55
115,51.521712,5.869838,51.521712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,732.211921,-0.205589,4.238025,0.028783,-0.735202,0,2020-09-29 14:02:59
116,51.521737,5.869968,51.521737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:03:03
117,51.521763,5.870107,51.521763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2020-09-29 14:03:08
118,51.521698,5.870099,51.521698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,713.339869,0.017330,1.218374,-0.000458,-0.027593,0,2020-09-29 14:03:12
119,51.521654,5.870039,51.521654,0.326085,0.037155,0.196203,-0.985928,0.000000,0.020988,0.000000,0.632911,2107.221519,-0.562941,1.858582,0.117472,-0.407007,0,2020-09-29 14:03:16
120,51.521715,5.870043,51.521715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,676.017751,-0.019992,1.124313,0.003140,0.234312,0,2020-09-29 14:03:20
121,51.521734,5.869621,51.521734,0.324034,0.036922,0.194969,-0.979728,0.000000,0.020856,0.000000,0.628931,1424.987421,-0.044165,5.006459,0.032426,-0.266058,0,2020-09-29 14:03:25
122,51.521697,5.869553,51.521697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7744.729885,-0.172336,208.984740,-0.370547,9.274021,2,2020-09-29 14:03:29
123,51.521712,5.869712,51.521712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1508.320000,-0.493632,27.141557,-0.033652,1.522977,0,2020-09-29 14:03:33
124,51.521649,5.869681,51.521649,0.348118,0.039666,0.209459,-1.052545,0.000000,0.022406,0.000000,0.675676,1554.972973,-0.447376,3.725362,-0.002447,0.287502,0,2020-09-29 14:03:34
125,51.521645,5.869787,51.521645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1589.220690,0.005983,5.213427,0.027458,-0.223718,0,2020-09-29 14:03:35
126,51.521629,5.869641,51.521629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5524.891892,-0.095098,136.888627,-0.179807,4.715047,0,2020-09-29 14:03:36
127,51.521637,5.869644,51.521637,0.362827,0.041342,0.218310,-1.097019,0.000000,0.023353,0.000000,0.704225,2432.429577,-0.442453,4.929589,0.267159,0.278178,0,2020-09-29 14:03:37
128,51.521696,5.869852,51.521696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1621.342657,-0.099699,4.624496,0.034258,-0.240288,0,2020-09-29 14:03:38
129,51.521689,5.869756,51.521689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,813.351724,-0.087751,3.227445,0.029625,-0.746703,0,2020-09-29 14:03:39
130,51.521632,5.869740,51.521632,0.355320,0.040487,0.213793,-1.074322,0.000000,0.022870,0.000000,0.689655,789.144828,-0.104072,3.133892,0.035444,-0.744011,0,2020-09-29 14:03:40
131,51.521685,5.869838,51.521685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,773.254902,-0.091948,2.880793,0.030743,-0.702180,0,2020-09-29 14:03:41
132,51.521733,5.869942,51.521733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,750.575163,-0.129370,2.791572,0.031459,-0.702459,0,2020-09-29 14:03:42
