,datetime(utc),Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE
10,2020-09-30 08:39:26,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6930.0,6930.0,1601455166.0,0.0,137741.79725085912,-4.822029821477663,701.2734349833333,1.6987601683505154,-19.029598124948453,0.0,51.52172357485638,5.862675025068288,52.38919250560137,137.04368695398625,-0.231417026975945,7.691119930171821,-17.06283624364261,0.3918092687285223,0.1770497250859106,0.0201737743298969,0.1065292096219931,-0.5353151301718213,0.0,0.0137946988659793,0.0107958513402061,0.3436426116838488,0.9965635738831616,0.0,0.0034364261168384,0.3402061855670103,0.2920962199312715,0.0103092783505154,0.3539518900343643,0.0034364261168384,0.0,0.0,0.9965635738831616,0.0,0.0
11,2020-09-30 08:39:30,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,7761.0,7761.0,1601455170.0,0.0,55194.0,-1.178747674312796,403.1851555703317,0.3216853813744076,-0.6032492863981045,0.0,51.52188669293839,5.863610791184834,66.37702308232228,184.92967448867304,-2.4265544645023693,10.28077600199052,-22.283610827109005,0.5353453747867298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1327014218009478,0.3222748815165877,0.0236966824644549,0.5165876777251185,0.0047393364928909,0.0,0.0,0.995260663507109,0.0,0.0
12,2020-09-30 08:39:34,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8612.0,8612.0,1601455174.0,0.0,6590.680628272251,-0.3279832370157068,3.892821580314136,0.2573762648691099,-1.302754597801047,0.0,51.52241853497382,5.864823562408377,72.68002429089005,209.74548687356025,-3.1415447500000004,12.192850270890052,-25.035530848638743,0.6061954163350785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0157068062827225,0.3979057591623036,0.031413612565445,0.5497382198952879,0.0052356020942408,0.0,0.0,0.9947643979057592,0.0,0.0
13,2020-09-30 08:39:38,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,9420.0,9420.0,1601455178.0,0.0,40626.02202643172,-0.4163937337004406,307.040421271674,0.4352806109251101,-2.8474099299118945,0.0,51.52172357485638,5.864326317004405,65.82035978096916,182.42319997502204,-1.661215793524229,11.353243569030838,-22.5061064561674,0.5318522631277532,0.2269668281938326,0.025861534493392,0.1365638766519823,-0.6862409818502202,0.0,0.0176839531718061,0.0138396155947136,0.4405286343612334,0.9955947136563876,0.0,0.0044052863436123,0.105726872246696,0.3920704845814978,0.0220264317180616,0.4713656387665198,0.0044052863436123,0.0044052863436123,0.0,0.9911894273127754,0.0,0.0
14,2020-09-30 08:39:42,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,10305.0,10305.0,1601455182.0,0.0,26359.142259414228,-0.3557836619665272,198.67697411698745,0.3278507376150628,-4.198113366401674,0.0,51.521840606318,5.864948336108787,70.09803898740584,193.7807459110041,-1.7558831187447694,12.444873543472804,-24.130183406987445,0.5685720320502092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0669456066945606,0.3849372384937238,0.0209205020920502,0.5188284518828452,0.00836820083682,0.0,0.0,0.99163179916318,0.0,0.0
15,2020-09-30 08:39:47,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,11513.5,11513.5,1601455187.0,0.0,7154.3865546218485,-0.0439212382352941,5.510518338487396,0.0451827539495798,-0.753609427605042,0.0,51.52212714962185,5.865063264624135,76.22829493672268,192.7360808107563,-1.967558949117647,12.918111361890755,-24.50808964289916,0.600961154789916,0.2164767647058823,0.0246662534873949,0.1302521008403361,-0.6545239616806722,0.0,0.016866627605042,0.0131999694957983,0.4201680672268907,0.9957983193277312,0.0,0.0042016806722689,0.0252100840336134,0.3823529411764705,0.0252100840336134,0.5588235294117647,0.0042016806722689,0.0042016806722689,0.0,0.9915966386554622,0.0,0.0
16,2020-09-30 08:39:51,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12492.0,12492.0,1601455191.0,0.0,5154.128514056225,-0.0176796051004016,4.539304802208835,0.0419478534538152,-0.7535759222088354,0.0,51.52212948176707,5.865063264624135,75.32048792895581,198.74174920016063,-2.9450602131726904,12.930119608313252,-25.2486965071486,0.611164646626506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0160642570281124,0.3694779116465863,0.0240963855421686,0.5823293172690763,0.0080321285140562,0.0,0.0,0.9919678714859438,0.0,0.0
17,2020-09-30 08:39:55,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,13475.5,13475.5,1601455195.0,0.0,5362.15,-0.0764083862083333,4.4878634135,0.04149457925,-0.7088282173333333,0.0,51.522189470125,5.865063264624135,76.29339287299999,193.083624767,-2.7177922015,11.670386437875,-25.000770235166662,0.6116978049583334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0166666666666666,0.3625,0.025,0.5875,0.0083333333333333,0.0,0.0,0.9916666666666668,0.0,0.0
18,2020-09-30 08:39:59,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,14448.0,14448.0,1601455199.0,0.0,7022.94693877551,-0.3680494346938776,4.299726462857143,0.0751732528163265,-0.5036573622040816,0.0,51.52193101771429,5.865063264624135,74.2270167795102,181.44764372665307,-1.6736316616734692,11.439930080571427,-25.24471941587755,0.6083971027755102,0.2102917142857142,0.0239615033877551,0.1265306122448979,-0.6358232770612244,0.0,0.0163847239591836,0.012822827510204,0.4081632653061224,0.9959183673469388,0.0,0.0040816326530612,0.0285714285714285,0.3714285714285714,0.0163265306122449,0.5755102040816327,0.0081632653061224,0.0,0.0,0.9918367346938776,0.0,0.0
19,2020-09-30 08:40:03,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,15429.5,15429.5,1601455203.0,0.0,1697.1889763779527,-0.0479359363779527,1.0886805977559055,0.0330008724015748,-0.3618578418110236,0.0,51.522069587913386,5.865063264624135,77.26785071220473,183.01696164496065,0.8470185385433071,11.475907591259842,-25.97825155488189,0.5882358897244095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0078740157480314,0.4133858267716535,0.0196850393700787,0.5511811023622047,0.0078740157480314,0.0,0.0,0.9921259842519684,0.0,0.0
20,2020-09-30 08:40:08,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,16797.5,16797.5,1601455208.0,0.0,13524.265734265737,-0.5288546368881119,9.21081820395105,0.0296596216783216,0.7424712193356644,0.0,51.5221443866084,5.865063264624135,77.24105212496504,179.1098179846853,1.903007409965035,11.53467817423077,-25.120080120944056,0.5731966394755245,0.180145,0.0205264626923076,0.1083916083916083,-0.5446737862937062,0.0,0.0140358649300699,0.01098459,0.3496503496503496,0.9965034965034965,0.0,0.0034965034965034,0.0384615384615384,0.3881118881118881,0.0174825174825174,0.548951048951049,0.0069930069930069,0.0,0.0,0.993006993006993,0.0,0.0
21,2020-09-30 08:40:12,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,17929.0,17929.0,1601455212.0,0.0,13753.249110320285,-0.8562986707117437,6.505141234448399,0.4136074403202846,-1.508784716761566,0.0,51.522259181423486,5.865063264624135,76.70825856978648,181.0898066627758,2.051113454946619,11.208740579786475,-25.14916601199288,0.5721026957295374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0355871886120996,0.3843416370106761,0.0284697508896797,0.5444839857651246,0.0071174377224199,0.0,0.0,0.99288256227758,0.0,0.0
22,2020-09-30 08:40:16,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,18966.5,18966.5,1601455216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52257021971988,5.865047774663865,80.78102427810924,185.5738175887815,-0.2578904203781512,11.286075637058824,-25.105333937352945,0.6265652183613446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0084033613445378,0.3445378151260504,0.0336134453781512,0.6050420168067226,0.0084033613445378,0.0,0.0,0.9915966386554622,0.0,0.0
23,2020-09-30 08:40:20,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,19851.5,19851.5,1601455220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52255246009708,5.864841602475729,81.9432118307767,181.64191749,-0.7944253515048545,11.108655052524272,-24.35991359441748,0.6142067211650486,0.2501042233009709,0.0284979045145631,0.1504854368932038,-0.7561975867961165,0.0,0.0194866862621359,0.0152504501941747,0.4854368932038835,0.9951456310679612,0.0,0.0048543689320388,0.0194174757281553,0.3592233009708738,0.029126213592233,0.587378640776699,0.0048543689320388,0.0,0.0,0.9951456310679612,0.0,0.0
24,2020-09-30 08:40:24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,20717.0,20717.0,1601455224.0,0.0,1918.555555555556,-0.0191271633777777,0.4103618706666667,0.1184410657777777,-0.0960188522666666,0.0,51.5225056828,5.865063264624135,84.08706081106666,186.0548365785777,-2.8073679281777784,11.254954358177775,-24.51276473995556,0.5706577060444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0088888888888888,0.4355555555555555,0.0266666666666666,0.5244444444444445,0.0044444444444444,0.0,0.0,0.9955555555555556,0.0,0.0
25,2020-09-30 08:40:29,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,21872.0,21872.0,1601455229.0,0.0,1873.5278969957085,-0.1642142692703862,0.9778669627467812,0.0924807173819742,-0.3478383686695279,0.0,51.52257021971988,5.865063264624135,90.22899624107296,188.6681148672532,-0.8076851656223178,11.062506446995709,-24.511838119098712,0.5649954765665236,0.2211221888412017,0.0251955722317596,0.1330472103004291,-0.6685695402575107,0.0,0.0172285724034334,0.0134832306437768,0.4291845493562232,0.9957081545064378,0.0,0.0042918454935622,0.0171673819742489,0.4206008583690987,0.0214592274678111,0.5364806866952789,0.0042918454935622,0.0,0.0,0.9957081545064378,0.0,0.0
26,2020-09-30 08:40:33,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,22793.5,22793.5,1601455233.0,0.0,9658.24778761062,-0.6692336428761062,5.074516228893805,0.2040475369911504,-1.3846866278318584,0.0,51.52257021971988,5.865012091946903,86.72060998393805,180.6234323184956,-1.8195090132300888,10.99025964323009,-24.77026152836283,0.5925402382743363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0221238938053097,0.4026548672566372,0.0221238938053097,0.5398230088495575,0.0132743362831858,0.0,0.0,0.995575221238938,0.0,0.0
27,2020-09-30 08:40:37,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,23677.5,23677.5,1601455237.0,0.0,7877.432432432432,-0.5853412387837837,4.125649666981983,0.1898825989639639,-1.0654173264414415,0.0,51.5225497372973,5.864890776306306,83.41915199752252,185.35872122400903,-1.6675653506306307,10.566795142072072,-25.256888673108108,0.6144063769369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018018018018018,0.3693693693693693,0.0135135135135135,0.5855855855855856,0.009009009009009,0.0045045045045045,0.0,0.9864864864864864,0.0,0.0
28,2020-09-30 08:40:41,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,24590.5,24590.5,1601455241.0,0.0,1875.9353448275865,-0.0559603592241379,0.6194976280603449,0.0695645198706896,0.1461338384051724,0.0,51.52257021971988,5.864805257758621,79.74503517780173,193.3590337961638,-0.7714533714655171,10.434236121982758,-25.22112801974138,0.616302809913793,0.2220753017241379,0.0253041738362068,0.1336206896551724,-0.6714513055172413,0.0,0.0173028334913793,0.0135413480172413,0.4310344827586206,0.9956896551724138,0.0,0.0043103448275862,0.0172413793103448,0.3793103448275862,0.0129310344827586,0.5775862068965517,0.0129310344827586,0.0,0.0,0.9870689655172412,0.0,0.0
29,2020-09-30 08:40:45,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,25506.0,25506.0,1601455245.0,0.0,20735.51072961373,-1.4475117957081545,13.250884092918454,0.0611359431759656,-3.930997829270386,0.0,51.5224769390558,5.864517223819743,77.04701331811158,178.54807031154508,-2.270521139785408,9.969174170085836,-24.446575737897,0.6206929141630901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0472103004291845,0.3390557939914163,0.0128755364806866,0.5836909871244635,0.0171673819742489,0.0,0.0,0.9828326180257512,0.0,0.0
