,total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen
10,1601456480,2020-09-30 09:01:20,0.0,0.0,0.0,0.0,0.0,0.0,8.393905,29.661858,677.0,0.164433,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11,1601456480,2020-09-30 09:01:20,738064.5,51.519137,5.857951,31.0,3.0,1001.0,27.841511,29.661858,72.0,0.4333329999999999,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,1601456480,2020-09-30 09:01:20,0.0,0.0,0.0,0.0,0.0,0.0,15.692181,29.661858,292.0,0.173062,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13,1601456483,2020-09-30 09:01:23,0.0,0.0,0.0,0.0,0.0,0.0,14.400007,26.546857,339.0,0.25055,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14,1601456483,2020-09-30 09:01:23,0.0,0.0,0.0,0.0,0.0,1000.0,16.38469,26.546857,269.0,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15,1601456483,2020-09-30 09:01:23,738064.5,51.519137,5.857951,31.0,1.0,1001.0,24.964125,26.546857,100.0,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,1601456485,2020-09-30 09:01:25,738064.5,51.519137,5.857951,31.0,2.0,0.0,17.847443,95.272885,228.0,0.273667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17,1601456485,2020-09-30 09:01:25,0.0,0.0,0.0,0.0,0.0,0.0,15.932334,95.272885,284.0,0.301457,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18,1601456489,2020-09-30 09:01:29,738064.5,51.519137,5.857951,31.0,3.0,1001.0,24.936267,32.861701000000004,100.0,0.833333,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,1601456489,2020-09-30 09:01:29,0.0,0.0,0.0,0.0,0.0,12000.0,17.737204000000006,32.861701000000004,231.0,0.366667,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,1601456489,2020-09-30 09:01:29,0.0,0.0,0.0,0.0,0.0,0.0,15.309657,32.861701000000004,305.0,0.279385,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21,1601456491,2020-09-30 09:01:31,738064.5,51.519137,5.857951,31.0,1.0,1001.0,22.641275,-17.804727,131.0,0.4333329999999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,1601456495,2020-09-30 09:01:35,0.0,0.0,0.0,0.0,0.0,0.0,22.251212,25.157364,137.0,0.266667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1601456495,2020-09-30 09:01:35,0.0,0.0,0.0,0.0,0.0,0.0,18.503362,25.157364,211.0,0.4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24,1601456495,2020-09-30 09:01:35,738064.5,51.519137,5.857951,31.0,2.0,0.0,24.127768,25.157364,110.0,0.2333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25,1601456498,2020-09-30 09:01:38,738064.5,51.519137,5.857951,31.0,3.0,1.0,16.45092,30.355026,267.0,0.2333329999999999,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,1601456498,2020-09-30 09:01:38,0.0,0.0,0.0,0.0,0.0,0.0,16.25804,30.355026,273.0,0.2333329999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27,1601456498,2020-09-30 09:01:38,0.0,0.0,0.0,0.0,0.0,0.0,9.381009,30.355026,604.0,0.164856,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1601456508,2020-09-30 09:01:48,738064.5,51.519137,5.857951,31.0,3.0,1001.0,18.132754,30.619225,220.0,0.566667,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,1601456508,2020-09-30 09:01:48,0.0,0.0,0.0,0.0,0.0,0.0,18.572132,30.619225,209.0,0.4333329999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1601456508,2020-09-30 09:01:48,0.0,0.0,0.0,0.0,0.0,12000.0,17.578915,30.619225,235.0,0.4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31,1601456510,2020-09-30 09:01:50,0.0,0.0,0.0,0.0,0.0,0.0,8.922825,12.759741,637.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,1601456510,2020-09-30 09:01:50,738064.5,51.519137,5.857951,31.0,1.0,1001.0,18.079712,12.759741,222.0,0.533333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,1601456513,2020-09-30 09:01:53,0.0,0.0,0.0,0.0,0.0,12000.0,21.198674,93.060579,155.0,0.566667,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
34,1601456513,2020-09-30 09:01:53,0.0,0.0,0.0,0.0,0.0,0.0,20.647108,93.060579,165.0,0.283884,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1601456513,2020-09-30 09:01:53,738064.5,51.519137,5.857951,31.0,2.0,0.0,17.397099,93.060579,240.0,0.2333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
36,1601456515,2020-09-30 09:01:55,738064.5,51.519137,5.857951,31.0,3.0,1001.0,12.581943,27.13652,418.0,0.4333329999999999,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,1601456519,2020-09-30 09:01:59,738064.5,51.519137,5.857951,31.0,1.0,1001.0,18.166091,19.245231,219.0,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,1601456519,2020-09-30 09:01:59,0.0,0.0,0.0,0.0,0.0,0.0,18.082957,19.245231,222.0,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
39,1601456522,2020-09-30 09:02:02,738064.5,51.519137,5.857951,31.0,2.0,0.0,15.547998000000002,81.841441,297.0,0.196233,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40,1601456522,2020-09-30 09:02:02,0.0,0.0,0.0,0.0,0.0,0.0,17.391042000000002,81.841441,240.0,0.283884,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1601456522,2020-09-30 09:02:02,0.0,0.0,0.0,0.0,0.0,0.0,15.798971,81.841441,288.0,0.303619,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
42,1601456525,2020-09-30 09:02:05,0.0,0.0,0.0,0.0,0.0,0.0,13.860373999999998,26.097953,360.0,0.432517,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43,1601456525,2020-09-30 09:02:05,0.0,0.0,0.0,0.0,0.0,0.0,10.500995,26.097953,531.0,0.366667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1601456525,2020-09-30 09:02:05,738064.5,51.519137,5.857951,31.0,3.0,0.0,14.155132,26.097953,348.0,0.320198,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45,1601456528,2020-09-30 09:02:08,738064.5,51.519137,5.857951,31.0,1.0,1001.0,17.526298,21.906421,236.0,0.4333329999999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,1601456528,2020-09-30 09:02:08,0.0,0.0,0.0,0.0,0.0,12000.0,11.439863,21.906421,477.0,0.404777,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
47,1601456528,2020-09-30 09:02:08,0.0,0.0,0.0,0.0,0.0,0.0,7.790468,21.906421,726.0,0.331628,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
48,1601456531,2020-09-30 09:02:11,738064.5,51.519137,5.857951,31.0,2.0,0.0,12.636306,93.00301,415.0,0.2333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49,1601456531,2020-09-30 09:02:11,0.0,0.0,0.0,0.0,0.0,0.0,15.161875,93.00301,310.0,0.199472,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1601456531,2020-09-30 09:02:11,0.0,0.0,0.0,0.0,0.0,0.0,9.662443,93.00301,585.0,0.4333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,1601456534,2020-09-30 09:02:14,738064.5,51.519137,5.857951,31.0,3.0,0.0,12.7445,79.490002,410.0,0.229283,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,1601456534,2020-09-30 09:02:14,0.0,0.0,0.0,0.0,0.0,0.0,14.20212,79.490002,347.0,0.305177,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,1601456534,2020-09-30 09:02:14,0.0,0.0,0.0,0.0,0.0,0.0,12.975269,79.490002,399.0,0.170682,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54,1601456537,2020-09-30 09:02:17,0.0,0.0,0.0,0.0,0.0,0.0,18.876974,90.76139,202.0,0.252372,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
55,1601456537,2020-09-30 09:02:17,738064.5,51.519137,5.857951,31.0,3.0,12000.0,15.659335,90.76139,293.0,0.5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56,1601456537,2020-09-30 09:02:17,0.0,0.0,0.0,0.0,0.0,0.0,19.409270000000006,90.76139,190.0,0.371145,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
57,1601456540,2020-09-30 09:02:20,738064.5,51.519137,5.857951,31.0,1.0,1001.0,13.309243,96.775249,384.0,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,1601456540,2020-09-30 09:02:20,0.0,0.0,0.0,0.0,0.0,0.0,15.984963,96.775249,282.0,0.266667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
59,1601456540,2020-09-30 09:02:20,0.0,0.0,0.0,0.0,0.0,12000.0,15.571599,96.775249,296.0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60,1601456543,2020-09-30 09:02:23,738064.5,51.519137,5.857951,31.0,2.0,1.0,17.360537,32.005499,241.0,0.366667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,1601456543,2020-09-30 09:02:23,0.0,0.0,0.0,0.0,0.0,0.0,9.550301,32.005499,592.0,0.2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62,1601456546,2020-09-30 09:02:26,738064.5,51.519137,5.857951,31.0,3.0,0.0,14.896807999999998,28.851004,320.0,0.220055,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
63,1601456546,2020-09-30 09:02:26,0.0,0.0,0.0,0.0,0.0,0.0,13.51399,28.851004,375.0,0.216739,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
64,1601456546,2020-09-30 09:02:26,0.0,0.0,0.0,0.0,0.0,0.0,11.885075,28.851004,453.0,0.331445,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
65,1601456549,2020-09-30 09:02:29,738064.5,51.519137,5.857951,31.0,1.0,1001.0,15.043501,18.410624,315.0,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,1601456549,2020-09-30 09:02:29,0.0,0.0,0.0,0.0,0.0,12000.0,16.492547000000002,18.410624,266.0,0.566667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
67,1601456549,2020-09-30 09:02:29,0.0,0.0,0.0,0.0,0.0,0.0,15.584378,18.410624,296.0,0.291599,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
68,1601456552,2020-09-30 09:02:32,0.0,0.0,0.0,0.0,0.0,12000.0,20.620887,90.593247,165.0,0.266667,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
69,1601456552,2020-09-30 09:02:32,738064.5,51.519137,5.857951,31.0,2.0,0.0,15.167382,90.593247,310.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
70,1601456552,2020-09-30 09:02:32,0.0,0.0,0.0,0.0,0.0,0.0,16.086812,90.593247,279.0,0.207915,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
71,1601456555,2020-09-30 09:02:35,0.0,0.0,0.0,0.0,0.0,12000.0,23.503695,19.207761,118.0,0.8,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
72,1601456555,2020-09-30 09:02:35,0.0,0.0,0.0,0.0,0.0,12000.0,23.089571,19.207761,124.0,0.533333,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73,1601456555,2020-09-30 09:02:35,738064.5,51.519137,5.857951,31.0,3.0,12000.0,24.041262,19.207761,111.0,0.733333,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
74,1601456558,2020-09-30 09:02:38,0.0,0.0,0.0,0.0,0.0,0.0,15.636874,16.625457,294.0,0.366667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75,1601456558,2020-09-30 09:02:38,0.0,0.0,0.0,0.0,0.0,1000.0,13.841126,16.625457,361.0,0.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76,1601456558,2020-09-30 09:02:38,738064.5,51.519137,5.857951,31.0,1.0,1001.0,14.915314000000002,16.625457,319.0,0.4333329999999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,1601456561,2020-09-30 09:02:41,738064.5,51.519137,5.857951,31.0,2.0,0.0,16.095313,81.591268,279.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
78,1601456561,2020-09-30 09:02:41,0.0,0.0,0.0,0.0,0.0,0.0,18.377327,81.591268,214.0,0.193921,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79,1601456561,2020-09-30 09:02:41,0.0,0.0,0.0,0.0,0.0,0.0,9.494072,81.591268,596.0,0.2333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
80,1601456564,2020-09-30 09:02:44,738064.5,51.519137,5.857951,31.0,3.0,0.0,14.798221,80.388611,324.0,0.172915,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
81,1601456564,2020-09-30 09:02:44,0.0,0.0,0.0,0.0,0.0,0.0,16.681192000000006,80.388611,260.0,0.2347909999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82,1601456564,2020-09-30 09:02:44,0.0,0.0,0.0,0.0,0.0,0.0,13.066197,80.388611,395.0,0.222816,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
83,1601456567,2020-09-30 09:02:47,0.0,0.0,0.0,0.0,0.0,0.0,14.939964000000002,21.916119,318.0,0.401417,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84,1601456567,2020-09-30 09:02:47,0.0,0.0,0.0,0.0,0.0,0.0,13.115906,21.916119,393.0,0.289481,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
85,1601456567,2020-09-30 09:02:47,738064.5,51.519137,5.857951,31.0,1.0,1001.0,13.095328,21.916119,394.0,0.4333329999999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,1601456570,2020-09-30 09:02:50,738064.5,51.519137,5.857951,31.0,2.0,0.0,17.571987,96.086242,235.0,0.312109,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
87,1601456570,2020-09-30 09:02:50,0.0,0.0,0.0,0.0,0.0,0.0,12.897854,96.086242,403.0,0.218488,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
88,1601456570,2020-09-30 09:02:50,0.0,0.0,0.0,0.0,0.0,0.0,9.305864,96.086242,609.0,0.3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89,1601456573,2020-09-30 09:02:53,738064.5,51.519137,5.857951,31.0,3.0,0.0,14.405318,80.07032199999998,339.0,0.206192,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
90,1601456573,2020-09-30 09:02:53,0.0,0.0,0.0,0.0,0.0,16000.0,14.673679000000002,80.07032199999998,328.0,0.533333,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
91,1601456573,2020-09-30 09:02:53,0.0,0.0,0.0,0.0,0.0,0.0,9.653051,80.07032199999998,585.0,0.167603,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
92,1601456576,2020-09-30 09:02:56,0.0,0.0,0.0,0.0,0.0,0.0,8.912235,75.72365400000002,638.0,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
93,1601456576,2020-09-30 09:02:56,738064.5,51.519137,5.857951,31.0,1.0,1001.0,8.886483,75.72365400000002,640.0,0.333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,1601456576,2020-09-30 09:02:56,0.0,0.0,0.0,0.0,0.0,0.0,9.370196,75.72365400000002,605.0,0.284051,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
95,1601456579,2020-09-30 09:02:59,0.0,0.0,0.0,0.0,0.0,1000.0,10.0836,21.290854,557.0,0.366667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
96,1601456579,2020-09-30 09:02:59,0.0,0.0,0.0,0.0,0.0,0.0,11.105173,21.290854,495.0,0.268124,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
97,1601456579,2020-09-30 09:02:59,738064.5,51.519137,5.857951,31.0,2.0,0.0,11.890434,21.290854,452.0,0.24609,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
98,1601456582,2020-09-30 09:03:02,738064.5,51.519137,5.857951,31.0,3.0,0.0,13.695044,79.67894,367.0,0.266667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
99,1601456582,2020-09-30 09:03:02,0.0,0.0,0.0,0.0,0.0,1.0,9.816994,79.67894,575.0,0.3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,1601456582,2020-09-30 09:03:02,0.0,0.0,0.0,0.0,0.0,0.0,8.079503,79.67894,702.0,0.30119,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
101,1601456585,2020-09-30 09:03:05,738064.5,51.519137,5.857951,31.0,1.0,1001.0,10.094423,83.347822,556.0,0.333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,1601456585,2020-09-30 09:03:05,0.0,0.0,0.0,0.0,0.0,1000.0,13.871827,83.347822,360.0,0.533333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
103,1601456585,2020-09-30 09:03:05,0.0,0.0,0.0,0.0,0.0,0.0,10.459054,83.347822,534.0,0.289481,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
104,1601456588,2020-09-30 09:03:08,0.0,0.0,0.0,0.0,0.0,0.0,20.011034,92.52196,177.0,0.366667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
105,1601456588,2020-09-30 09:03:08,0.0,0.0,0.0,0.0,0.0,0.0,19.150259,92.52196,196.0,0.333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
106,1601456588,2020-09-30 09:03:08,738064.5,51.519137,5.857951,31.0,2.0,0.0,20.260434,92.52196,172.0,0.366667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
107,1601456591,2020-09-30 09:03:11,738064.5,51.519137,5.857951,31.0,3.0,1001.0,15.868897,40.307898,286.0,0.4333329999999999,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,1601456591,2020-09-30 09:03:11,0.0,0.0,0.0,0.0,0.0,0.0,14.955715,40.307898,318.0,0.206192,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
109,1601456591,2020-09-30 09:03:11,0.0,0.0,0.0,0.0,0.0,0.0,8.547494,40.307898,665.0,0.167603,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110,1601456594,2020-09-30 09:03:14,738064.5,51.519137,5.857951,31.0,1.0,1.0,16.231261,24.832126,274.0,0.333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,1601456594,2020-09-30 09:03:14,0.0,0.0,0.0,0.0,0.0,0.0,20.907822,24.832126,160.0,0.2333329999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
112,1601456594,2020-09-30 09:03:14,0.0,0.0,0.0,0.0,0.0,0.0,16.248065,24.832126,274.0,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
113,1601456603,2020-09-30 09:03:23,738064.5,51.519137,5.857951,31.0,2.0,0.0,15.054670000000002,88.246257,314.0,0.366667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
114,1601456603,2020-09-30 09:03:23,0.0,0.0,0.0,0.0,0.0,12000.0,20.325366,88.246257,171.0,0.666667,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
115,1601456603,2020-09-30 09:03:23,0.0,0.0,0.0,0.0,0.0,11000.0,13.798851,88.246257,363.0,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
116,1601456605,2020-09-30 09:03:25,0.0,0.0,0.0,0.0,0.0,0.0,6.282319,46.801933,863.0,0.2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
117,1601456605,2020-09-30 09:03:25,738064.5,51.519137,5.857951,31.0,3.0,0.0,6.398047,46.801933,852.0,0.2044119999999999,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
118,1601456609,2020-09-30 09:03:29,738064.5,51.519137,5.857951,31.0,1.0,1001.0,19.213455,44.178954,194.0,0.533333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,1601456609,2020-09-30 09:03:29,0.0,0.0,0.0,0.0,0.0,0.0,14.801342000000002,44.178954,323.0,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
120,1601456612,2020-09-30 09:03:32,738064.5,51.519137,5.857951,31.0,2.0,1001.0,22.905769,40.007614,127.0,0.866667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121,1601456612,2020-09-30 09:03:32,0.0,0.0,0.0,0.0,0.0,0.0,13.787047,40.007614,364.0,0.2333329999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
122,1601456612,2020-09-30 09:03:32,0.0,0.0,0.0,0.0,0.0,0.0,10.895579,40.007614,507.0,0.210661,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
123,1601456615,2020-09-30 09:03:35,738064.5,51.519137,5.857951,31.0,3.0,0.0,17.499883999999998,35.028929,237.0,0.431127,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
124,1601456615,2020-09-30 09:03:35,0.0,0.0,0.0,0.0,0.0,0.0,10.373465,35.028929,539.0,0.199116,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
125,1601456615,2020-09-30 09:03:35,0.0,0.0,0.0,0.0,0.0,0.0,7.573189,35.028929,744.0,0.330804,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
126,1601456618,2020-09-30 09:03:38,0.0,0.0,0.0,0.0,0.0,12000.0,13.381954,24.269788,381.0,0.322229,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
127,1601456618,2020-09-30 09:03:38,738064.5,51.519137,5.857951,31.0,1.0,1001.0,16.241773000000002,24.269788,274.0,0.533333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,1601456618,2020-09-30 09:03:38,0.0,0.0,0.0,0.0,0.0,0.0,14.129582999999998,24.269788,349.0,0.211747,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
129,1601456621,2020-09-30 09:03:41,738064.5,51.519137,5.857951,31.0,2.0,1001.0,22.649787,37.266728,131.0,0.966667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,1601456621,2020-09-30 09:03:41,0.0,0.0,0.0,0.0,0.0,0.0,13.342703,37.266728,383.0,0.4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
131,1601456621,2020-09-30 09:03:41,0.0,0.0,0.0,0.0,0.0,0.0,10.451666,37.266728,534.0,0.318631,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
132,1601456624,2020-09-30 09:03:44,0.0,0.0,0.0,0.0,0.0,0.0,12.482546,36.851137,423.0,0.366667,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133,1601456624,2020-09-30 09:03:44,738064.5,51.519137,5.857951,31.0,3.0,0.0,22.690129,36.851137,130.0,0.4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
