,datetime(utc),total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
33,2020-09-30 09:01:41,1601456501.0,,851739.3235294118,-6.519213284117647,3292.752716064706,-5.149603752941177,-87.87617504558823,,,,,,,,,,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
34,2020-09-30 09:01:42,1601456502.0,,837357.0,-7.443284145581396,3466.7572717002326,-4.371869724883721,-94.51696327697674,,51.523008446506026,5.865447943815261,69.33313960839358,196.9675792608032,-0.8164597277510041,12.03251321248996,-20.039317334176708,0.5193955201204818,,,,,,,,,
35,2020-09-30 09:01:43,1601456503.0,,,,,,,,51.522982980402176,5.864914181217392,59.80727647395653,198.15524383830436,-1.1753580820434784,13.112169613826087,-19.338948307826087,0.5403475434782609,,,,,,,,,
36,2020-09-30 09:01:44,1601456504.0,,,,,,,,51.52296430881111,5.864839473855556,59.26194751448889,200.46883199262223,-0.6233265946222223,13.0870624496,-19.194937880044446,0.5508672457777778,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
37,2020-09-30 09:01:45,1601456505.0,,,,,,,,51.523045841640624,5.864868496082589,59.68551014276785,202.60712135165178,-0.9808538241964285,13.328457751830356,-19.49942169875,0.5513413285267857,,,,,,,,,
38,2020-09-30 09:01:46,1601456506.0,,838501.0,-5.72986955,3734.91993596,-4.460649512307692,-107.18804165230769,,51.52306622955682,5.864807683159091,60.62957774595454,203.6198786127273,-0.8071816365454544,13.394015431227272,-19.541050754727273,0.5571120953181818,,,,,,,,,
39,2020-09-30 09:01:47,1601456507.0,,853097.0,-12.44302559,333.63098168,-1.639641975,-106.5689745,,51.523130360924654,5.864909086084475,60.013834630045665,205.65572766292237,-1.0000221121004564,13.203471529817353,-19.657044293105024,0.5589504905936074,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
40,2020-09-30 09:01:48,1601456508.0,,839034.0,-8.93325043,2056.547688803333,-2.1527689066666666,-57.298566533333336,,51.523068390264974,5.865021974124423,59.12725461728111,203.54697642783412,-0.8669156840552995,13.22562192857143,-20.139362458202765,0.5600905512903226,,,,,,,,,
41,2020-09-30 09:01:49,1601456509.0,,853361.0,-11.13626099,640.72857666,4.63700732,-89.68515415,,51.52308176938073,5.86497925375,60.40395266284404,200.20431054169723,-0.6971701057798165,13.174864194449542,-20.359776663119266,0.5597035563302752,,,,,,,,,
42,2020-09-30 09:01:50,1601456510.0,,,,,,,,51.52305681366587,5.86501126546875,60.77384789288462,199.14061478903847,-0.7716087164423077,12.904411097211538,-20.697685443461538,0.581546700625,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
43,2020-09-30 09:01:51,1601456511.0,,,,,,,,51.52306312380435,5.864940928623189,61.066276135652174,200.68133819492755,0.06380143043478262,13.123580518695652,-20.829653864396136,0.5733151786956522,,,,,,,,,
44,2020-09-30 09:01:52,1601456512.0,,,,,,,,51.523067530136814,5.864835685199005,62.72516255646766,199.90112769283584,-0.43387691666666667,12.875611022587064,-20.862203835373133,0.5697419610945273,,,,,,,,,
45,2020-09-30 09:01:53,1601456513.0,,,,,,,,51.52323821119933,5.866021501385135,76.14699555412162,209.18028280047298,-0.5475015427027026,10.946978635135135,-25.45211735283784,0.5945480653378379,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
46,2020-09-30 09:01:54,1601456514.0,,839904.0,-8.7826767,572.23144531,1.22558492,-103.72505889,,51.52322247066667,5.865978312116667,76.13352709006666,206.9886245346,-0.25324613800000007,11.682532463466668,-25.832182719,0.5781220713999999,,,,,,,,,
47,2020-09-30 09:01:55,1601456515.0,,854104.0,-5.83959198,563.269104,0.81638402,-103.67838962,,51.5232102107947,5.8660137252649,73.29758110026489,204.18381645483444,0.8881424531788081,11.551669776556292,-26.077645409271526,0.5830267468874173,,,,,,,,,
48,2020-09-30 09:01:56,1601456516.0,,840148.0,-8.3864975,554.05688477,2.23274146,-103.7660884,,51.523167781388885,5.865918565503472,71.87277829097222,200.79421492243057,0.34530388243055565,11.166867178958334,-26.20255711361111,0.5955123120138889,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
49,2020-09-30 09:01:57,1601456517.0,,854307.0,-7.71631622,545.07287598,2.61261673,-103.85152528,,51.52318934262774,5.865825054434307,70.1482820378832,205.72327637656934,0.3390190508029197,11.258712494087591,-26.215102898832118,0.6068348902189781,,,,,,,,,
50,2020-09-30 09:01:58,1601456518.0,,840338.0,-9.04290771,536.00585938,4.45190407,-104.0184869,,51.52321604341418,5.865588791921643,71.8706863835821,200.10726177865672,0.5873536382089551,10.941094354626866,-26.476032086119403,0.6160104036567164,,,,,,,,,
51,2020-09-30 09:01:59,1601456519.0,,,,,,,,51.523284603139096,5.865578352349624,72.90765737984962,196.30471330639097,0.008427098270676734,10.828884014285714,-26.3439563662406,0.6169929115037593,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
52,2020-09-30 09:02:00,1601456520.0,,840530.0,-5.69181061,517.7545166,2.37992435,-104.1196042,,51.52325698855263,5.865457597349624,73.35483869338346,200.95350221962406,0.184166815112782,11.030784586240602,-26.259061942255638,0.6216378097744362,,,,,,,,,
53,2020-09-30 09:02:01,1601456521.0,,854684.0,-2.48960876,508.62792969,1.19883886,-104.01958138,,51.5232492511397,5.8653722325,74.47434276522058,204.00658794191176,-0.7393723908088236,11.100692710514707,-26.352812121838237,0.6182536274264706,,,,,,,,,
54,2020-09-30 09:02:02,1601456522.0,,840703.0,-2.82857513,499.45513916,1.08772769,-104.21342236,,51.52323552320895,5.865335192238806,75.84480540865673,207.05258555731342,-0.476057633358209,10.924947096194028,-26.45604421119403,0.6250096455223881,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
55,2020-09-30 09:02:03,1601456523.0,,854904.0,-3.0904617300000004,506.24021911500006,1.5923653549999999,-88.51977299500001,,51.52332247,5.8653721843097015,75.94420799798507,208.72593171216417,-0.6241682579850746,11.143259643955224,-26.67111095022388,0.6148833035820895,,,,,,,,,
56,2020-09-30 09:02:04,1601456524.0,,841191.0,-1.957099913333333,635.5042419433333,1.2193244733333333,-91.77056885666667,,51.52350969566288,5.865300627405303,76.14458349636364,207.87967908371212,-1.4056637918939394,11.137223131287879,-26.859232757575757,0.6087775676515151,,,,,,,,,
57,2020-09-30 09:02:05,1601456525.0,,855523.380952381,-12.627366201904763,1883.8244389138094,-4.127800986666666,-45.033480295714284,,51.52357172468045,5.865130432838346,77.79801017526316,207.1733195225564,-1.8362659016541354,10.898785024887218,-26.78068241263158,0.61301729,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
58,2020-09-30 09:02:06,1601456526.0,,,,,,,,51.523560729736836,5.865130701503759,78.09235225849623,205.6926561581955,-1.1410187606766917,10.861085710075189,-26.714191522330825,0.6163125553383458,,,,,,,,,
59,2020-09-30 09:02:07,1601456527.0,,855905.0,-18.57138062,497.17807007,3.8909227,-67.97876051,,51.52353997810661,5.865216062334559,76.7340782717647,205.2148988525,-2.6110872976470585,11.104377800808823,-26.76817122602941,0.60408858,,,,,,,,,
60,2020-09-30 09:02:08,1601456528.0,,,,,,,,51.52338175939781,5.864999415565693,77.39106765029197,199.3961722,-1.8674892021167881,10.753676535328466,-26.737709295547447,0.5970375755474453,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
61,2020-09-30 09:02:09,1601456529.0,,,,,,,,51.523463541073944,5.865184832922536,75.84582964176057,194.88392533795775,-1.6246852614084506,10.589061184859155,-26.83144824577465,0.5773492890140846,,,,,,,,,
62,2020-09-30 09:02:10,1601456530.0,,842329.0909090909,-8.037210637727272,2405.973408092727,-4.392823845,-42.03126796409091,,51.52344940640845,5.865037732306338,75.1337681530986,193.37912033007044,-1.4485693638732395,10.73639606140845,-26.409708721126762,0.5844616468309859,,,,,,,,,
63,2020-09-30 09:02:11,1601456531.0,,856305.5,-18.972118375,447.578201295,2.9295366,-82.80482718,,51.52343897069149,5.865162015549646,75.03299318617022,197.6159658402837,-0.8739043636170212,10.639634561560284,-26.519990852765957,0.5859757828368795,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
64,2020-09-30 09:02:12,1601456532.0,,842744.0,-16.090961455,441.76889038,2.9158142149999997,-82.006855535,,51.523385606125004,5.865098975446429,74.64721891414285,194.50341951557144,0.0676338168571428,10.73381713607143,-26.395292254285717,0.6005930586428571,,,,,,,,,
65,2020-09-30 09:02:13,1601456533.0,,856546.5,-13.133174895,435.262405395,2.069544835,-81.09324249,,51.523391444517856,5.865095864892857,77.01752551692857,192.63834136592857,0.02611905271428574,10.783200842785714,-26.40857873607143,0.5969442914285714,,,,,,,,,
66,2020-09-30 09:02:14,1601456534.0,,843014.0,-14.05032349,1224.053268435,-2.2142760900000003,-72.616888555,,51.523500856875,5.865152570496324,78.01933178573529,193.04910977147057,0.1280863022794118,10.584204965735294,-26.247184613088237,0.5931076584558824,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
67,2020-09-30 09:02:15,1601456535.0,,856760.0,-9.372188565,423.364364625,2.421605445,-79.133396785,,51.52347077414179,5.86486918522388,76.80363596111941,196.99336931932837,-0.5916925644029849,10.48938532716418,-26.408872860522386,0.595305902164179,,,,,,,,,
68,2020-09-30 09:02:16,1601456536.0,,843267.0,-8.56212616,372.82559204,0.64298926,-103.45783301,,51.523407866119406,5.8647728592350745,76.75443796641791,199.1197878158209,-0.879124546119403,10.368371438283582,-26.271196706940298,0.5981422674626866,,,,,,,,,
69,2020-09-30 09:02:17,1601456537.0,,856970.0,-18.88666916,412.89883423000003,3.085847555,-77.960095655,,51.52344478791044,5.864748635149255,75.24498017985074,208.31815711097013,-2.1475223875373133,10.343087152686566,-26.321413496119405,0.5927832890298508,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
70,2020-09-30 09:02:18,1601456538.0,,,,,,,,51.523398453750005,5.864755492708333,73.35945622530303,209.21662879000002,-3.209691876439394,10.146036172272728,-26.394333146136365,0.597792704469697,,,,,,,,,
71,2020-09-30 09:02:19,1601456539.0,,857365.0,-5.930091858571429,3698.5836356035716,-4.568968782857143,-112.75229689000001,,51.52339614159774,5.86456818325188,76.10035422353383,200.48975348300752,-3.5750185817293234,10.30147390819549,-26.28834249774436,0.6047935166165413,,,,,,,,,
72,2020-09-30 09:02:20,1601456540.0,,844122.8666666667,-7.468179320666667,2588.0142374686666,-5.290015353333334,-42.123254315333334,,51.52319084783203,5.86461584578125,78.23664964875,206.51395228882814,-2.394583472734375,10.512437576640625,-26.066293865390623,0.617513325703125,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
73,2020-09-30 09:02:21,1601456541.0,,,,,,,,51.5230877702539,5.864829449707031,76.772440643125,199.2504656559375,-3.097920428515625,10.507335485078125,-26.475825607734375,0.623319106328125,,,,,,,,,
74,2020-09-30 09:02:22,1601456542.0,,844604.25,-6.3226623575000005,3185.9292602524997,-3.1602257,-83.2164862825,,51.5230959191865,5.864810884246031,74.82654470460318,196.93410403015872,-3.667462180079365,10.466012028253969,-26.283850654603174,0.6440826235714285,,,,,,,,,
75,2020-09-30 09:02:23,1601456543.0,,858578.9047619047,-7.527341933333334,2299.7153581890475,-3.6516570742857146,-45.8227852852381,,51.52309290315476,5.864724787420635,76.14686729880952,201.34194202261904,-2.3733065196031746,10.549332241507937,-26.080363591507936,0.6427991885714286,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
76,2020-09-30 09:02:24,1601456544.0,,845148.3333333334,-7.882375083333333,1627.2639973966668,3.6200062400000004,-69.55316511,,51.52309210879999,5.8648493746,73.3709249592,197.57719688896,-2.7875380864000006,10.97225252192,-26.3921645812,0.6466243144,,,,,,,,,
77,2020-09-30 09:02:25,1601456545.0,,859025.5,-16.477519989999998,376.612625125,4.535470365,-76.11617395,,51.52315797757874,5.864884317224409,73.2228714331496,197.43580621338583,-2.6415839003937007,11.05875348511811,-26.506336632440945,0.6415997956692914,,,,,,,,,
78,2020-09-30 09:02:26,1601456546.0,,845492.0,-15.34275818,372.07528686499995,3.630412245,-75.928269895,,51.52324429259921,5.864868102222222,73.98437413460317,197.4278416659524,-2.9094822374603173,11.305628306031746,-26.489562776190475,0.645255644920635,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
79,2020-09-30 09:02:27,1601456547.0,,859279.0,-13.856163024999999,367.57897949,2.55091365,-76.05466232,,51.52327880955285,5.864756954288618,74.28751116455284,196.60178439447157,-3.9873568282113823,11.492634857398375,-26.593300051788617,0.6507336665853659,,,,,,,,,
80,2020-09-30 09:02:28,1601456548.0,,845716.0,-15.95686722,362.95161438,3.629277685,-75.321354555,,51.52329592039256,5.864772653367769,74.82058983586776,190.98891919586777,-3.3666877496694214,11.507972185950415,-26.60841785752066,0.6510521271900827,,,,,,,,,
81,2020-09-30 09:02:29,1601456549.0,,859695.6666666666,-8.542364758333333,1884.2523193366667,-1.2639356816666665,-58.080399811666666,,51.52332578252136,5.8647527451495725,76.7554333457265,189.22908521786326,-3.775854553931624,10.884459886495726,-26.451188470427347,0.6544646191452991,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
82,2020-09-30 09:02:30,1601456550.0,,846091.1111111111,-6.048235575555555,3052.256942748889,-4.164140986666666,-43.41342650555556,,51.52344274709677,5.864575874173387,77.72053864669354,198.8326218130645,-2.9890891968548385,11.10549700798387,-26.07237883548387,0.627989760483871,,,,,,,,,
83,2020-09-30 09:02:31,1601456551.0,,860141.6666666666,-12.396865846666666,1618.8575490333335,4.171231103333333,-63.15117939666667,,51.523559038230765,5.864512041615384,79.88435304876923,200.68693020784616,-3.241132067307692,11.025529027769231,-25.951010953384614,0.6048654862307692,,,,,,,,,
84,2020-09-30 09:02:32,1601456552.0,,846498.5,-3.5397796599999998,301.29207611000004,2.691317025,-73.86025480500001,,51.523512129848484,5.864482383371212,77.00041654113636,198.20394016325758,-1.9847502234848482,11.163232235075757,-26.084222649166666,0.5992887271212121,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
85,2020-09-30 09:02:33,1601456553.0,,860551.0,-24.76986694,251.49256897,7.61648567,-98.47106676,,51.52353546307836,5.8644595640298505,77.36313519119403,193.91459961679104,-2.95065327380597,11.23323431141791,-26.101457624253733,0.5962501152985075,,,,,,,,,
86,2020-09-30 09:02:34,1601456554.0,,846883.2,-8.894944762,2677.901989746,-0.30976353599999984,-55.841985474,,51.523669961297706,5.864451585057252,76.9086477470229,201.88922813198474,-3.2666615978625955,11.487575787862594,-26.00981690519084,0.5956678650381679,,,,,,,,,
87,2020-09-30 09:02:35,1601456555.0,,860984.4285714285,-9.646212987142858,2011.6877953671428,-3.202003035,-45.91986292571429,,51.52359541916667,5.8644861829999995,76.1536559248889,203.00817386103702,-3.830566051111111,11.58764821162963,-25.795209531333334,0.5849174312592593,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
88,2020-09-30 09:02:36,1601456556.0,,847252.5,1.7346267700000002,307.17432403500004,2.671994375,-76.679018385,,51.52353231494361,5.864584969097744,75.64129617007518,205.02801924864661,-3.7844849592481205,11.330786294736843,-25.82646784390977,0.6034410430827067,,,,,,,,,
89,2020-09-30 09:02:37,1601456557.0,,861542.5,-17.24491882,356.47264099,4.47787885,-75.138102145,,51.523431954982144,5.864475830214286,73.81851704685714,205.3026160202143,-3.584413571857143,10.882335351285715,-25.90749822335714,0.5933995182142857,,,,,,,,,
90,2020-09-30 09:02:38,1601456558.0,,852298.0,-6.773709616666667,222.02071762,2.8466250166666662,-7.662218896666663,,51.523445878321674,5.864671086311189,77.04036510118881,205.11169303881118,-1.9973791492307693,10.80110287027972,-25.81280048076923,0.5813825847552447,51.52147,5.87056833,31.0,-155.77670288,0.0,2.007128685,1.57079637,100.0,
91,2020-09-30 09:02:39,1601456559.0,,862293.9298245613,-6.821972094035088,2373.59513507,-4.7359067740350875,-47.43713341631579,,51.52339575741987,5.864912758092949,75.21079872153847,209.47024896814102,-3.4274897954487176,10.758231522051283,-25.686289029358974,0.5333672787820513,,,,,,,,,
